,Website,Time,Direction,Length
0,etsy,0.0,1.0,706
1,etsy,0.118468,0.0,162
2,etsy,0.5156789999999999,0.0,777
3,etsy,0.515811,0.0,1739
4,etsy,0.515906,0.0,1966
5,etsy,0.516072,0.0,1026
6,etsy,0.5238259999999999,1.0,158
7,etsy,0.5239499999999999,1.0,158
8,etsy,0.524044,1.0,158
9,etsy,0.5241089999999999,1.0,158
10,etsy,0.524189,1.0,158
11,etsy,0.524272,1.0,158
12,etsy,0.5243639999999999,1.0,158
13,etsy,0.524453,1.0,158
14,etsy,0.524543,1.0,158
15,etsy,0.5246289999999999,1.0,158
16,etsy,0.524711,1.0,158
17,etsy,0.52479,1.0,158
18,etsy,0.525068,1.0,158
19,etsy,0.525256,1.0,158
20,etsy,0.5253289999999999,1.0,158
21,etsy,0.5254,1.0,170
22,etsy,0.5254779999999999,1.0,162
23,etsy,0.525648,1.0,158
24,etsy,0.525736,1.0,158
25,etsy,0.525816,1.0,158
26,etsy,0.525894,1.0,158
27,etsy,0.525978,1.0,158
28,etsy,0.5260509999999999,1.0,158
29,etsy,0.526123,1.0,158
30,etsy,0.5261949999999999,1.0,158
31,etsy,0.5262669999999999,1.0,158
32,etsy,0.526339,1.0,158
33,etsy,0.526411,1.0,158
34,etsy,0.5264829999999999,1.0,158
35,etsy,0.526554,1.0,158
36,etsy,0.5266259999999999,1.0,158
37,etsy,0.526698,1.0,158
38,etsy,0.52677,1.0,170
39,etsy,0.5268419999999999,1.0,162
40,etsy,1.0631700000000002,1.0,170
41,etsy,1.063307,1.0,912
42,etsy,1.064539,1.0,170
43,etsy,1.064614,1.0,912
44,etsy,1.064778,1.0,170
45,etsy,1.064883,1.0,912
46,etsy,1.06508,1.0,174
47,etsy,1.081393,0.0,158
48,etsy,1.081509,0.0,1546
49,etsy,1.08188,1.0,223
50,etsy,1.0819830000000001,1.0,1542
51,etsy,1.0821040000000002,1.0,1542
52,etsy,1.082181,1.0,1542
53,etsy,1.0822530000000001,1.0,531
54,etsy,1.082918,0.0,1542
55,etsy,1.08299,0.0,1542
56,etsy,1.083066,0.0,1542
57,etsy,1.083116,0.0,1542
58,etsy,1.083163,0.0,1542
59,etsy,1.0832110000000001,0.0,1546
60,etsy,1.08341,0.0,1542
61,etsy,1.083458,0.0,516
62,etsy,1.221455,1.0,158
63,etsy,1.221549,1.0,158
64,etsy,1.221619,1.0,158
65,etsy,1.221668,1.0,158
66,etsy,1.221772,1.0,158
67,etsy,1.2218440000000002,1.0,158
68,etsy,1.221916,1.0,235
69,etsy,1.221966,1.0,410
70,etsy,1.2222680000000001,1.0,158
71,etsy,1.2223430000000002,1.0,158
72,etsy,1.2224130000000002,1.0,158
73,etsy,1.2224620000000002,1.0,158
74,etsy,1.22251,1.0,158
75,etsy,1.222559,1.0,158
76,etsy,1.2226080000000001,1.0,235
77,etsy,1.222656,1.0,410
78,etsy,1.222887,0.0,158
79,etsy,1.222962,0.0,290
80,etsy,1.223034,0.0,259
81,etsy,1.223219,1.0,158
82,etsy,1.223299,1.0,158
83,etsy,1.223381,1.0,158
84,etsy,1.223432,1.0,158
85,etsy,1.223483,1.0,158
86,etsy,1.223535,1.0,158
87,etsy,1.2235850000000001,1.0,235
88,etsy,1.223637,1.0,410
89,etsy,1.225673,1.0,158
90,etsy,1.2257850000000001,1.0,162
91,etsy,1.2386000000000001,0.0,162
92,etsy,1.238736,0.0,204
93,etsy,1.239881,1.0,162
94,etsy,1.2458850000000001,1.0,208
95,etsy,1.247233,1.0,208
96,etsy,1.247514,1.0,205
97,etsy,1.2476340000000001,1.0,205
98,etsy,1.2523620000000002,1.0,188
99,etsy,1.25264,1.0,188
