,Website,Time,Direction,Length
0,dropbox,0.0,1.0,174
1,dropbox,0.00022899999999997922,1.0,174
2,dropbox,0.0004519999999999802,1.0,174
3,dropbox,0.09818499999999997,1.0,174
4,dropbox,0.107738,1.0,241
5,dropbox,0.174104,0.0,182
6,dropbox,0.30565,0.0,1606
7,dropbox,0.30576800000000004,0.0,1395
8,dropbox,0.31035100000000004,1.0,178
9,dropbox,0.31047199999999997,1.0,178
10,dropbox,0.31055299999999997,1.0,178
11,dropbox,0.31063299999999994,1.0,178
12,dropbox,0.310709,1.0,178
13,dropbox,0.31078300000000003,1.0,178
14,dropbox,0.31085699999999994,1.0,178
15,dropbox,0.31093099999999996,1.0,178
16,dropbox,0.3110069999999999,1.0,182
17,dropbox,0.31130599999999997,1.0,182
18,dropbox,0.32528599999999996,0.0,811
19,dropbox,0.32707699999999995,1.0,194
20,dropbox,0.346224,1.0,563
21,dropbox,0.3470019999999999,1.0,914
22,dropbox,0.356853,0.0,178
23,dropbox,0.356966,0.0,224
24,dropbox,0.35861699999999996,1.0,182
25,dropbox,0.38221899999999986,1.0,313
26,dropbox,0.3949579999999999,0.0,182
27,dropbox,0.404416,0.0,182
28,dropbox,0.4209949999999999,1.0,313
29,dropbox,0.431338,0.0,182
30,dropbox,0.4376159999999999,0.0,1610
31,dropbox,0.43777599999999994,0.0,636
32,dropbox,0.43902399999999997,1.0,182
33,dropbox,0.45344300000000004,0.0,477
34,dropbox,0.45490699999999995,1.0,182
35,dropbox,0.48675099999999993,0.0,453
36,dropbox,0.48684099999999997,0.0,530
37,dropbox,0.4870709999999999,0.0,456
38,dropbox,0.48714199999999996,0.0,266
39,dropbox,0.48917,0.0,1778
40,dropbox,0.4892789999999999,0.0,236
41,dropbox,0.49095199999999994,1.0,178
42,dropbox,0.4910849999999999,1.0,178
43,dropbox,0.4911819999999999,1.0,178
44,dropbox,0.49128399999999994,1.0,178
45,dropbox,0.491379,1.0,178
46,dropbox,0.49147799999999997,1.0,178
47,dropbox,0.491572,1.0,182
48,dropbox,0.49187099999999995,1.0,178
49,dropbox,0.492,1.0,182
50,dropbox,0.4990199999999999,0.0,478
51,dropbox,0.50057,1.0,182
52,dropbox,0.531567,0.0,1215
53,dropbox,0.531754,0.0,721
54,dropbox,0.531918,0.0,229
55,dropbox,0.5322809999999999,0.0,1576
56,dropbox,0.5324229999999999,0.0,1436
57,dropbox,0.53282,0.0,1731
58,dropbox,0.5329619999999999,0.0,867
59,dropbox,0.5330539999999999,0.0,229
60,dropbox,0.5331689999999999,0.0,917
61,dropbox,0.5336309999999999,1.0,178
62,dropbox,0.5337299999999999,1.0,178
63,dropbox,0.533801,1.0,182
64,dropbox,0.533974,1.0,178
65,dropbox,0.5340619999999999,1.0,178
66,dropbox,0.5341359999999999,1.0,182
67,dropbox,0.534253,1.0,178
68,dropbox,0.534306,1.0,178
69,dropbox,0.5343809999999999,1.0,182
70,dropbox,0.534639,1.0,182
71,dropbox,0.5348439999999999,0.0,1494
72,dropbox,0.536297,1.0,182
73,dropbox,0.5651689999999999,0.0,1914
74,dropbox,0.5652729999999999,0.0,236
75,dropbox,0.5660059999999999,1.0,182
76,dropbox,0.566395,0.0,1965
77,dropbox,0.566658,1.0,178
78,dropbox,0.5667729999999999,1.0,182
79,dropbox,0.5671229999999999,0.0,1836
80,dropbox,0.567279,0.0,231
81,dropbox,0.567579,1.0,182
82,dropbox,0.568241,0.0,1805
83,dropbox,0.568503,1.0,178
84,dropbox,0.5686239999999999,1.0,182
85,dropbox,0.568927,0.0,1805
86,dropbox,0.569129,0.0,1805
87,dropbox,0.5692729999999999,0.0,1811
88,dropbox,0.569345,0.0,239
89,dropbox,0.5697289999999999,0.0,1811
90,dropbox,0.569815,0.0,239
91,dropbox,0.570071,0.0,1811
92,dropbox,0.570122,0.0,239
93,dropbox,0.5703499999999999,0.0,1838
94,dropbox,0.570399,0.0,1850
95,dropbox,0.570448,0.0,245
96,dropbox,0.5708799999999999,1.0,182
97,dropbox,0.571155,0.0,1838
98,dropbox,0.5712059999999999,0.0,1850
99,dropbox,0.5712559999999999,0.0,245
