,Website,Time,Direction,Length
0,okta,0.0,1.0,856
1,okta,0.011076999999999948,0.0,170
2,okta,0.029279999999999973,0.0,1530
3,okta,0.02967599999999998,0.0,1526
4,okta,0.02977799999999997,0.0,1530
5,okta,0.029949000000000003,0.0,1530
6,okta,0.030301000000000022,0.0,1526
7,okta,0.030386999999999942,0.0,1526
8,okta,0.030465999999999938,0.0,1526
9,okta,0.030548999999999993,0.0,1526
10,okta,0.030633999999999995,0.0,1526
11,okta,0.03070999999999996,0.0,1714
12,okta,0.030980000000000008,0.0,1526
13,okta,0.03105199999999997,0.0,1526
14,okta,0.031124999999999958,0.0,2984
15,okta,0.031198999999999977,0.0,1530
16,okta,0.03148200000000001,0.0,1647
17,okta,0.03153699999999998,0.0,201
18,okta,0.034357999999999944,1.0,166
19,okta,0.03447499999999998,1.0,166
20,okta,0.03454999999999997,1.0,166
21,okta,0.03462599999999999,1.0,166
22,okta,0.03469699999999998,1.0,166
23,okta,0.034772000000000025,1.0,170
24,okta,0.05567299999999997,1.0,203
25,okta,0.05585699999999999,1.0,207
26,okta,0.06109299999999995,1.0,158
27,okta,0.06126100000000001,1.0,162
28,okta,0.08764299999999997,0.0,315
29,okta,0.08868299999999996,0.0,195
30,okta,0.08883799999999997,0.0,284
31,okta,0.08964799999999995,1.0,146
32,okta,0.089777,1.0,150
33,okta,0.09046199999999999,1.0,146
34,okta,0.09059499999999998,1.0,146
35,okta,0.090692,1.0,150
36,okta,0.09265199999999996,0.0,162
37,okta,0.09430599999999995,1.0,150
38,okta,0.09475899999999998,0.0,162
39,okta,0.09611700000000001,1.0,150
40,okta,0.10897999999999997,1.0,181
41,okta,0.10950599999999999,1.0,150
42,okta,0.11271699999999996,1.0,259
43,okta,0.12279999999999996,0.0,162
44,okta,0.14033199999999996,0.0,225
45,okta,0.14064300000000002,0.0,1580
46,okta,0.14077799999999996,0.0,1580
47,okta,0.14103199999999994,0.0,1398
48,okta,0.141243,0.0,1398
49,okta,0.14176099999999991,0.0,1394
50,okta,0.14185699999999996,0.0,1580
51,okta,0.142117,1.0,158
52,okta,0.14222399999999996,1.0,158
53,okta,0.14230299999999996,1.0,162
54,okta,0.142581,0.0,1204
55,okta,0.14267200000000002,0.0,201
56,okta,0.14287700000000003,0.0,1204
57,okta,0.14294999999999997,0.0,201
58,okta,0.14311499999999994,1.0,162
59,okta,0.14336599999999994,0.0,1204
60,okta,0.14343899999999998,0.0,201
61,okta,0.14369700000000002,0.0,162
62,okta,0.14387700000000003,0.0,162
63,okta,0.144322,0.0,158
64,okta,0.14440799999999998,0.0,238
65,okta,0.144997,1.0,158
66,okta,0.14510699999999993,1.0,158
67,okta,0.14518699999999995,1.0,201
68,okta,0.14567599999999997,1.0,146
69,okta,0.14577799999999996,1.0,150
70,okta,0.15058100000000002,1.0,243
71,okta,0.15165499999999998,1.0,224
72,okta,0.16216499999999995,0.0,162
73,okta,0.16352300000000003,0.0,1546
74,okta,0.16366799999999998,0.0,1546
75,okta,0.16389399999999993,0.0,1546
76,okta,0.164022,0.0,1542
77,okta,0.16407700000000003,0.0,1546
78,okta,0.16437999999999997,0.0,1546
79,okta,0.16451,0.0,1542
80,okta,0.16458500000000004,0.0,1542
81,okta,0.164659,0.0,1542
82,okta,0.16473299999999996,0.0,1542
83,okta,0.164823,0.0,1546
84,okta,0.165076,0.0,1495
85,okta,0.16528999999999994,1.0,158
86,okta,0.165389,1.0,158
87,okta,0.16546,1.0,158
88,okta,0.16553100000000004,1.0,162
89,okta,0.16573299999999996,1.0,158
90,okta,0.16580499999999998,1.0,162
91,okta,0.16699999999999998,1.0,158
92,okta,0.16711099999999995,1.0,158
93,okta,0.16718299999999997,1.0,158
94,okta,0.167255,1.0,162
95,okta,0.21348099999999998,0.0,1610
96,okta,0.21374100000000001,0.0,413
97,okta,0.21381599999999995,0.0,1610
98,okta,0.21418299999999996,0.0,1610
99,okta,0.214358,0.0,1610
