,Website,Time,Direction,Length
0,hulu,0.0,1.0,1606
1,hulu,9.599999999998499e-05,1.0,335
2,hulu,0.0003029999999999977,1.0,1606
3,hulu,0.00037899999999999046,1.0,335
4,hulu,0.0008789999999999909,1.0,1606
5,hulu,0.0009789999999999799,1.0,335
6,hulu,0.011624999999999996,0.0,162
7,hulu,0.107068,1.0,150
8,hulu,0.10743599999999998,0.0,1211
9,hulu,0.10756099999999996,0.0,1960
10,hulu,0.10763499999999998,0.0,1959
11,hulu,0.10773399999999994,0.0,1857
12,hulu,0.10780799999999996,0.0,1959
13,hulu,0.107881,0.0,1960
14,hulu,0.107983,0.0,2030
15,hulu,0.11044099999999996,1.0,158
16,hulu,0.11055799999999999,1.0,158
17,hulu,0.11063699999999999,1.0,158
18,hulu,0.11071199999999998,1.0,158
19,hulu,0.11078599999999994,1.0,158
20,hulu,0.11085899999999999,1.0,158
21,hulu,0.110933,1.0,158
22,hulu,0.111006,1.0,158
23,hulu,0.11108099999999999,1.0,158
24,hulu,0.11115399999999998,1.0,158
25,hulu,0.11122699999999996,1.0,158
26,hulu,0.11130200000000001,1.0,158
27,hulu,0.11146400000000001,1.0,158
28,hulu,0.11155199999999998,1.0,158
29,hulu,0.11163199999999995,1.0,162
30,hulu,0.11184299999999997,1.0,158
31,hulu,0.11191699999999999,1.0,158
32,hulu,0.112035,1.0,162
33,hulu,0.190998,1.0,156
34,hulu,0.193349,0.0,162
35,hulu,0.194106,0.0,162
36,hulu,0.332707,1.0,614
37,hulu,0.343165,0.0,182
38,hulu,0.4318349999999999,0.0,1606
39,hulu,0.43190500000000004,0.0,981
40,hulu,0.432147,0.0,713
41,hulu,0.43358499999999994,1.0,178
42,hulu,0.433714,1.0,178
43,hulu,0.433804,1.0,150
44,hulu,0.444147,0.0,162
45,hulu,0.4814859999999999,1.0,1606
46,hulu,0.4815979999999999,1.0,453
47,hulu,0.4819609999999999,1.0,1606
48,hulu,0.48205899999999996,1.0,453
49,hulu,0.48217399999999994,1.0,1482
50,hulu,0.514292,1.0,1606
51,hulu,0.514411,1.0,238
52,hulu,0.5145379999999999,1.0,1464
53,hulu,0.5419959999999999,1.0,170
54,hulu,0.5515410000000001,0.0,182
55,hulu,0.5600939999999999,0.0,162
56,hulu,0.561178,0.0,484
57,hulu,0.5625499999999999,1.0,162
58,hulu,0.587207,0.0,162
59,hulu,0.5881719999999999,0.0,484
60,hulu,0.5898049999999999,1.0,162
