,Website,Time,Direction,Length
0,yahoo,0.0,1.0,234
1,yahoo,0.00028200000000000447,1.0,234
2,yahoo,0.0005720000000000169,1.0,234
3,yahoo,0.08037300000000003,0.0,182
4,yahoo,0.08864000000000005,0.0,220
5,yahoo,0.08889000000000002,0.0,1617
6,yahoo,0.088947,0.0,505
7,yahoo,0.09056699999999995,1.0,182
8,yahoo,0.09083799999999997,1.0,182
9,yahoo,0.09154999999999991,1.0,178
10,yahoo,0.09173399999999998,1.0,178
11,yahoo,0.09178299999999995,1.0,182
12,yahoo,0.09207899999999991,0.0,220
13,yahoo,0.09217399999999998,0.0,1621
14,yahoo,0.09235899999999997,0.0,1390
15,yahoo,0.09250799999999992,0.0,303
16,yahoo,0.09301899999999996,0.0,552
17,yahoo,0.09850700000000001,1.0,178
18,yahoo,0.09866699999999995,1.0,178
19,yahoo,0.09873600000000005,1.0,178
20,yahoo,0.09878500000000001,1.0,182
21,yahoo,0.099101,1.0,182
22,yahoo,0.13361299999999998,0.0,216
23,yahoo,0.13368599999999997,0.0,1621
24,yahoo,0.133911,0.0,1617
25,yahoo,0.133957,0.0,1617
26,yahoo,0.13400299999999998,0.0,1617
27,yahoo,0.13407199999999997,0.0,1386
28,yahoo,0.134119,0.0,1620
29,yahoo,0.134509,0.0,299
30,yahoo,0.13455499999999998,0.0,1386
31,yahoo,0.13459999999999994,0.0,299
32,yahoo,0.134648,0.0,1617
33,yahoo,0.13469599999999993,0.0,1386
34,yahoo,0.13474199999999992,0.0,303
35,yahoo,0.13499499999999998,0.0,1617
36,yahoo,0.13504500000000008,0.0,1089
37,yahoo,0.135092,0.0,216
38,yahoo,0.135139,0.0,1621
39,yahoo,0.135339,0.0,1617
40,yahoo,0.135386,0.0,1617
41,yahoo,0.13543399999999994,0.0,1617
42,yahoo,0.1354829999999999,0.0,1386
43,yahoo,0.13552999999999993,0.0,299
44,yahoo,0.13562000000000007,0.0,1386
45,yahoo,0.135745,0.0,303
46,yahoo,0.13618200000000003,0.0,1617
47,yahoo,0.13641599999999998,0.0,1617
48,yahoo,0.136513,0.0,1617
49,yahoo,0.13671900000000003,0.0,1617
50,yahoo,0.13679299999999994,0.0,1386
51,yahoo,0.13686900000000002,0.0,303
52,yahoo,0.13735399999999998,0.0,1617
53,yahoo,0.13743799999999995,0.0,1138
54,yahoo,0.13749,0.0,1617
55,yahoo,0.13757000000000008,0.0,1617
56,yahoo,0.13769399999999998,0.0,1617
57,yahoo,0.13777300000000003,0.0,1617
58,yahoo,0.137861,0.0,1621
59,yahoo,0.13807899999999995,0.0,1617
60,yahoo,0.138135,0.0,1617
61,yahoo,0.13819000000000004,0.0,1617
62,yahoo,0.138262,0.0,1617
63,yahoo,0.13832599999999995,0.0,1386
64,yahoo,0.138382,0.0,303
65,yahoo,0.13859699999999997,1.0,178
66,yahoo,0.13872099999999998,1.0,182
67,yahoo,0.13892099999999996,0.0,1390
68,yahoo,0.13914800000000005,1.0,178
69,yahoo,0.13922999999999996,1.0,178
70,yahoo,0.139312,1.0,178
71,yahoo,0.13939199999999996,1.0,178
72,yahoo,0.1394789999999999,1.0,178
73,yahoo,0.13955700000000004,1.0,178
74,yahoo,0.13963099999999995,1.0,178
75,yahoo,0.13990399999999992,1.0,178
76,yahoo,0.140239,1.0,178
77,yahoo,0.140335,1.0,178
78,yahoo,0.14069599999999993,1.0,178
79,yahoo,0.141023,1.0,178
80,yahoo,0.14119400000000004,1.0,178
81,yahoo,0.14124199999999998,1.0,178
82,yahoo,0.141544,1.0,178
83,yahoo,0.14161199999999996,1.0,178
84,yahoo,0.14183800000000002,1.0,178
85,yahoo,0.14190799999999992,1.0,178
86,yahoo,0.14198500000000003,1.0,182
87,yahoo,0.14301299999999995,1.0,178
88,yahoo,0.14314400000000005,1.0,178
89,yahoo,0.14326099999999997,1.0,178
90,yahoo,0.14334999999999998,1.0,178
91,yahoo,0.14342699999999997,1.0,178
92,yahoo,0.143521,1.0,178
93,yahoo,0.14359900000000003,1.0,178
94,yahoo,0.14368499999999995,1.0,178
95,yahoo,0.14376299999999997,1.0,178
96,yahoo,0.143849,1.0,178
97,yahoo,0.14393999999999996,1.0,178
98,yahoo,0.14401600000000003,1.0,178
99,yahoo,0.14410299999999998,1.0,178
