,Website,Time,Direction,Length
0,nytimes,0.0,0.0,156
1,nytimes,0.002135999999999999,1.0,138
2,nytimes,0.21041999999999997,1.0,285
3,nytimes,0.219654,0.0,162
4,nytimes,0.22002999999999998,0.0,162
5,nytimes,0.220247,0.0,162
6,nytimes,0.35529,0.0,1542
7,nytimes,0.35537399999999997,0.0,1546
8,nytimes,0.35550099999999996,0.0,1546
9,nytimes,0.355749,0.0,1542
10,nytimes,0.355823,0.0,1546
11,nytimes,0.35609100000000005,0.0,1546
12,nytimes,0.356487,0.0,1546
13,nytimes,0.357143,0.0,1546
14,nytimes,0.357457,0.0,1546
15,nytimes,0.357758,0.0,1546
16,nytimes,0.358036,0.0,1546
17,nytimes,0.35834199999999994,0.0,1546
18,nytimes,0.35876600000000003,0.0,1542
19,nytimes,0.35885899999999993,0.0,1546
20,nytimes,0.3590789999999999,1.0,162
21,nytimes,0.35945399999999994,0.0,1542
22,nytimes,0.359521,0.0,1546
23,nytimes,0.359857,0.0,1542
24,nytimes,0.359942,0.0,1542
25,nytimes,0.360016,0.0,1546
26,nytimes,0.3602139999999999,0.0,1542
27,nytimes,0.3602669999999999,0.0,1542
28,nytimes,0.36031899999999994,0.0,1546
29,nytimes,0.360491,0.0,1542
30,nytimes,0.36053999999999997,0.0,1542
31,nytimes,0.36061699999999997,0.0,1546
32,nytimes,0.360831,0.0,1542
33,nytimes,0.3609039999999999,0.0,1546
34,nytimes,0.361116,0.0,1542
35,nytimes,0.36118700000000004,0.0,1546
36,nytimes,0.36146999999999996,0.0,1542
37,nytimes,0.361556,0.0,1546
38,nytimes,0.36194000000000004,0.0,1542
39,nytimes,0.362012,0.0,1542
40,nytimes,0.362085,0.0,1542
41,nytimes,0.3621559999999999,0.0,1546
42,nytimes,0.3623719999999999,0.0,1546
43,nytimes,0.36247799999999997,0.0,1546
44,nytimes,0.36262700000000003,0.0,1546
45,nytimes,0.36327299999999996,0.0,1546
46,nytimes,0.36355499999999996,0.0,1546
47,nytimes,0.36422299999999996,0.0,1546
48,nytimes,0.36444199999999993,0.0,1546
49,nytimes,0.36489499999999997,0.0,1542
50,nytimes,0.36496799999999996,0.0,1546
51,nytimes,0.36520699999999995,0.0,1542
52,nytimes,0.365278,0.0,1546
53,nytimes,0.365394,0.0,1546
54,nytimes,0.365799,0.0,1546
55,nytimes,0.36607,0.0,1546
56,nytimes,0.366194,0.0,1546
57,nytimes,0.36633799999999994,0.0,1546
58,nytimes,0.36646100000000004,0.0,1546
59,nytimes,0.36693600000000004,0.0,1542
60,nytimes,0.367011,0.0,1546
61,nytimes,0.3671559999999999,0.0,1546
62,nytimes,0.36732,0.0,1542
63,nytimes,0.367397,0.0,1546
64,nytimes,0.367513,0.0,1542
65,nytimes,0.368077,0.0,1542
66,nytimes,0.368154,0.0,1542
67,nytimes,0.36822699999999997,0.0,1546
68,nytimes,0.368374,0.0,1546
69,nytimes,0.3684879999999999,0.0,1546
70,nytimes,0.36941999999999997,0.0,1542
71,nytimes,0.3694759999999999,0.0,1542
72,nytimes,0.369553,0.0,1542
73,nytimes,0.369606,0.0,1542
74,nytimes,0.36965800000000004,0.0,1542
75,nytimes,0.369707,0.0,1542
76,nytimes,0.369787,0.0,1542
77,nytimes,0.36983699999999997,0.0,1542
78,nytimes,0.36988600000000005,0.0,1542
79,nytimes,0.369934,0.0,1542
80,nytimes,0.36998200000000003,0.0,1542
81,nytimes,0.37002999999999997,0.0,1542
82,nytimes,0.37007899999999994,0.0,1542
83,nytimes,0.370131,0.0,1542
84,nytimes,0.37019,0.0,1542
85,nytimes,0.37030399999999997,0.0,1542
86,nytimes,0.370356,0.0,1542
87,nytimes,0.37041100000000005,0.0,1542
88,nytimes,0.37046500000000004,0.0,1542
89,nytimes,0.37052299999999994,0.0,1542
90,nytimes,0.370625,0.0,1542
91,nytimes,0.37069699999999994,0.0,1542
92,nytimes,0.37077099999999996,0.0,1542
93,nytimes,0.370845,0.0,1542
94,nytimes,0.37091699999999994,0.0,1542
95,nytimes,0.37099899999999997,0.0,1542
96,nytimes,0.371124,0.0,1542
97,nytimes,0.3712639999999999,0.0,1542
98,nytimes,0.37132199999999993,0.0,1542
99,nytimes,0.37137699999999996,0.0,1542
