,Website,Time,Direction,Length
0,wikipedia,0.0,0.0,182
1,wikipedia,0.0026920000000000017,0.0,359
2,wikipedia,0.0045179999999999994,1.0,178
3,wikipedia,0.004652000000000002,1.0,182
4,wikipedia,0.005959999999999998,0.0,182
5,wikipedia,0.006359999999999999,1.0,219
6,wikipedia,0.009084,0.0,222
7,wikipedia,0.01052,1.0,182
8,wikipedia,0.012619,1.0,216
9,wikipedia,0.017528999999999996,0.0,356
10,wikipedia,0.018958999999999997,1.0,178
11,wikipedia,0.019075,1.0,182
12,wikipedia,0.023457,0.0,231
13,wikipedia,0.025716999999999997,0.0,231
14,wikipedia,0.026299999999999997,1.0,162
15,wikipedia,0.026882000000000003,0.0,292
16,wikipedia,0.027337,1.0,162
17,wikipedia,0.027882999999999998,1.0,215
18,wikipedia,0.034002,0.0,218
19,wikipedia,0.035845,1.0,182
20,wikipedia,0.037982999999999996,1.0,216
21,wikipedia,0.038353,0.0,162
22,wikipedia,0.039603,0.0,231
23,wikipedia,0.04106,1.0,162
24,wikipedia,0.057445,0.0,182
25,wikipedia,0.06601,1.0,215
26,wikipedia,0.077116,0.0,162
27,wikipedia,0.07980500000000001,0.0,215
28,wikipedia,0.081558,1.0,162
29,wikipedia,0.096555,0.0,222
30,wikipedia,0.096773,0.0,217
31,wikipedia,0.09832400000000001,1.0,178
32,wikipedia,0.098472,1.0,182
33,wikipedia,0.103833,1.0,216
34,wikipedia,0.11763800000000002,1.0,218
35,wikipedia,0.129746,0.0,211
36,wikipedia,0.129838,0.0,182
37,wikipedia,0.13162000000000001,1.0,182
38,wikipedia,0.135475,1.0,216
39,wikipedia,0.141799,0.0,182
40,wikipedia,0.155196,0.0,213
41,wikipedia,0.15596500000000002,0.0,182
42,wikipedia,0.157151,1.0,162
43,wikipedia,0.159823,1.0,222
44,wikipedia,0.170239,0.0,215
45,wikipedia,0.17064000000000001,0.0,215
46,wikipedia,0.175437,1.0,182
47,wikipedia,0.177446,0.0,238
48,wikipedia,0.177742,0.0,234
49,wikipedia,0.17784,0.0,229
50,wikipedia,0.17808900000000003,0.0,234
51,wikipedia,0.178196,0.0,229
52,wikipedia,0.179924,1.0,178
53,wikipedia,0.180076,1.0,182
54,wikipedia,0.18021,1.0,182
55,wikipedia,0.187486,1.0,216
56,wikipedia,0.19848600000000002,1.0,215
57,wikipedia,0.214062,0.0,182
58,wikipedia,0.214344,0.0,182
59,wikipedia,0.22395,0.0,182
60,wikipedia,0.224215,0.0,182
61,wikipedia,0.22472899999999998,0.0,182
62,wikipedia,0.226635,1.0,228
63,wikipedia,0.22789900000000002,0.0,222
64,wikipedia,0.229309,1.0,182
65,wikipedia,0.23110300000000003,1.0,216
66,wikipedia,0.231364,1.0,216
67,wikipedia,0.262142,0.0,218
68,wikipedia,0.26223399999999997,0.0,238
69,wikipedia,0.26250799999999996,0.0,270
70,wikipedia,0.26267799999999997,0.0,378
71,wikipedia,0.263785,0.0,1610
72,wikipedia,0.26406199999999996,0.0,1610
73,wikipedia,0.264213,0.0,1610
74,wikipedia,0.264332,0.0,1606
75,wikipedia,0.264386,0.0,347
76,wikipedia,0.264746,1.0,178
77,wikipedia,0.264851,1.0,178
78,wikipedia,0.264933,1.0,178
79,wikipedia,0.26500599999999996,1.0,178
80,wikipedia,0.265086,1.0,182
81,wikipedia,0.265364,0.0,1606
82,wikipedia,0.265437,0.0,1610
83,wikipedia,0.265684,1.0,178
84,wikipedia,0.26576299999999997,1.0,182
85,wikipedia,0.26591699999999996,1.0,178
86,wikipedia,0.265993,1.0,178
87,wikipedia,0.26606599999999997,1.0,182
88,wikipedia,0.26625,0.0,1606
89,wikipedia,0.2663,0.0,1606
90,wikipedia,0.266543,0.0,1128
91,wikipedia,0.26936699999999997,1.0,178
92,wikipedia,0.269487,1.0,178
93,wikipedia,0.269567,1.0,178
94,wikipedia,0.269644,1.0,178
95,wikipedia,0.26971799999999996,1.0,178
96,wikipedia,0.269794,1.0,182
97,wikipedia,0.271711,0.0,222
98,wikipedia,0.27370599999999995,1.0,182
99,wikipedia,0.27396899999999996,0.0,214
