,Website,Time,Direction,Length
0,homedepot,0.0,1.0,264
1,homedepot,9.200000000000874e-05,1.0,1128
2,homedepot,0.06395300000000001,1.0,1606
3,homedepot,0.064076,1.0,403
4,homedepot,0.06431400000000001,1.0,1606
5,homedepot,0.064393,1.0,403
6,homedepot,0.06473000000000001,1.0,1606
7,homedepot,0.064833,1.0,403
8,homedepot,0.072376,0.0,162
9,homedepot,0.07394199999999998,0.0,284
10,homedepot,0.074742,0.0,280
11,homedepot,0.074844,0.0,200
12,homedepot,0.075072,0.0,280
13,homedepot,0.075182,0.0,200
14,homedepot,0.07670600000000002,1.0,158
15,homedepot,0.07682,1.0,162
16,homedepot,0.07708399999999999,0.0,162
17,homedepot,0.07755300000000001,0.0,162
18,homedepot,0.077788,0.0,162
19,homedepot,0.19910300000000003,0.0,1204
20,homedepot,0.19920400000000005,0.0,1208
21,homedepot,0.199424,0.0,1204
22,homedepot,0.199534,0.0,1208
23,homedepot,0.19970900000000003,0.0,1204
24,homedepot,0.19978200000000002,0.0,1208
25,homedepot,0.200287,0.0,1204
26,homedepot,0.20036000000000004,0.0,1204
27,homedepot,0.20087700000000003,0.0,1606
28,homedepot,0.20098,0.0,1044
29,homedepot,0.201054,0.0,1606
30,homedepot,0.20112800000000003,0.0,1610
31,homedepot,0.20137299999999997,0.0,1606
32,homedepot,0.201449,0.0,1606
33,homedepot,0.20168799999999998,0.0,1606
34,homedepot,0.20176299999999997,0.0,1610
35,homedepot,0.20204100000000003,0.0,1606
36,homedepot,0.202112,0.0,1606
37,homedepot,0.202183,0.0,806
38,homedepot,0.202393,1.0,158
39,homedepot,0.20249699999999998,1.0,162
40,homedepot,0.202615,1.0,162
41,homedepot,0.20285600000000004,0.0,1828
42,homedepot,0.203876,1.0,158
43,homedepot,0.20398900000000003,1.0,158
44,homedepot,0.20406800000000003,1.0,158
45,homedepot,0.204146,1.0,162
46,homedepot,0.206918,1.0,158
47,homedepot,0.207015,1.0,158
48,homedepot,0.20708700000000002,1.0,158
49,homedepot,0.20715899999999998,1.0,158
50,homedepot,0.20723000000000003,1.0,158
51,homedepot,0.20730200000000004,1.0,158
52,homedepot,0.207374,1.0,158
53,homedepot,0.207445,1.0,158
54,homedepot,0.207517,1.0,158
55,homedepot,0.207588,1.0,158
56,homedepot,0.20766,1.0,158
57,homedepot,0.207731,1.0,158
58,homedepot,0.20780300000000002,1.0,162
59,homedepot,0.20808,1.0,162
60,homedepot,0.208526,1.0,162
61,homedepot,0.409016,1.0,1606
62,homedepot,0.4091280000000001,1.0,486
63,homedepot,0.419761,0.0,162
64,homedepot,0.425993,0.0,1208
65,homedepot,0.426398,0.0,1208
66,homedepot,0.4265400000000001,0.0,1606
67,homedepot,0.426611,0.0,806
68,homedepot,0.427185,0.0,1610
69,homedepot,0.42730799999999997,0.0,1048
70,homedepot,0.42742399999999997,0.0,1610
71,homedepot,0.42784000000000005,0.0,1610
72,homedepot,0.42796000000000006,0.0,1610
73,homedepot,0.428051,0.0,1354
74,homedepot,0.42842300000000005,1.0,158
75,homedepot,0.428518,1.0,158
76,homedepot,0.428588,1.0,158
77,homedepot,0.42865799999999993,1.0,158
78,homedepot,0.428707,1.0,158
79,homedepot,0.42875599999999997,1.0,158
80,homedepot,0.428826,1.0,158
81,homedepot,0.42895200000000006,1.0,158
82,homedepot,0.42902499999999993,1.0,158
83,homedepot,0.42909499999999995,1.0,162
84,homedepot,0.42932600000000004,1.0,158
85,homedepot,0.429398,1.0,162
86,homedepot,0.5828980000000001,1.0,1606
87,homedepot,0.5830219999999999,1.0,398
88,homedepot,0.6029450000000001,0.0,162
89,homedepot,0.6405050000000001,0.0,1450
90,homedepot,0.642191,1.0,158
91,homedepot,0.642306,1.0,162
92,homedepot,0.647546,1.0,1606
93,homedepot,0.6476679999999999,1.0,476
94,homedepot,0.6479159999999999,1.0,1606
95,homedepot,0.6480140000000001,1.0,476
96,homedepot,0.6594880000000001,0.0,162
97,homedepot,0.728969,1.0,327
98,homedepot,0.7575530000000001,0.0,1186
99,homedepot,0.7591829999999999,1.0,162
