,Website,Time,Direction,Length
0,salesforce,0.0,1.0,1506
1,salesforce,0.000140000000000029,1.0,382
2,salesforce,0.0004050000000000442,1.0,1506
3,salesforce,0.0005480000000000484,1.0,382
4,salesforce,0.0007199999999999984,1.0,1506
5,salesforce,0.0008010000000000517,1.0,382
6,salesforce,0.0010410000000000141,1.0,1506
7,salesforce,0.0011340000000000239,1.0,382
8,salesforce,0.0032480000000000286,1.0,1506
9,salesforce,0.0034660000000000246,1.0,382
10,salesforce,0.171062,0.0,162
11,salesforce,0.171224,0.0,1725
12,salesforce,0.17165400000000003,0.0,1622
13,salesforce,0.17222500000000002,1.0,1510
14,salesforce,0.17252499999999998,1.0,1510
15,salesforce,0.17273100000000002,1.0,1510
16,salesforce,0.17297200000000007,1.0,1510
17,salesforce,0.17520699999999995,1.0,1510
18,salesforce,0.17539200000000005,1.0,158
19,salesforce,0.175471,1.0,158
20,salesforce,0.175549,1.0,158
21,salesforce,0.17560100000000006,1.0,158
22,salesforce,0.1756720000000001,1.0,158
23,salesforce,0.17585500000000004,1.0,158
24,salesforce,0.1759230000000001,1.0,158
25,salesforce,0.17599400000000004,1.0,158
26,salesforce,0.17606400000000005,1.0,158
27,salesforce,0.1761350000000001,1.0,162
28,salesforce,0.17629500000000004,1.0,158
29,salesforce,0.17636599999999997,1.0,158
30,salesforce,0.176437,1.0,158
31,salesforce,0.17650800000000005,1.0,158
32,salesforce,0.17657899999999999,1.0,158
33,salesforce,0.17665000000000003,1.0,158
34,salesforce,0.17672100000000007,1.0,158
35,salesforce,0.176792,1.0,158
36,salesforce,0.17686300000000005,1.0,158
37,salesforce,0.1769340000000001,1.0,162
38,salesforce,0.177228,1.0,158
39,salesforce,0.17732900000000001,1.0,158
40,salesforce,0.17740300000000003,1.0,158
41,salesforce,0.17747700000000005,1.0,158
42,salesforce,0.177549,1.0,158
43,salesforce,0.17762100000000008,1.0,158
44,salesforce,0.177703,1.0,158
45,salesforce,0.1777760000000001,1.0,158
46,salesforce,0.17784700000000003,1.0,158
47,salesforce,0.17792100000000005,1.0,162
48,salesforce,0.1780850000000001,1.0,158
49,salesforce,0.17815799999999998,1.0,158
50,salesforce,0.178232,1.0,158
51,salesforce,0.17830700000000005,1.0,158
52,salesforce,0.178379,1.0,158
53,salesforce,0.17846,1.0,158
54,salesforce,0.17853400000000003,1.0,158
55,salesforce,0.17860700000000002,1.0,158
56,salesforce,0.17868,1.0,158
57,salesforce,0.178753,1.0,162
58,salesforce,0.17891400000000007,1.0,158
59,salesforce,0.1789880000000001,1.0,158
60,salesforce,0.17906099999999997,1.0,158
61,salesforce,0.17922900000000003,1.0,158
62,salesforce,0.17933000000000004,1.0,158
63,salesforce,0.17940300000000003,1.0,158
64,salesforce,0.17948100000000006,1.0,158
65,salesforce,0.17955400000000005,1.0,158
66,salesforce,0.17962499999999998,1.0,158
67,salesforce,0.179699,1.0,162
68,salesforce,0.347837,1.0,235
69,salesforce,0.347929,1.0,1506
70,salesforce,0.3480100000000001,1.0,439
71,salesforce,0.34809700000000005,1.0,239
72,salesforce,0.34829800000000005,1.0,235
73,salesforce,0.3483880000000001,1.0,1506
74,salesforce,0.348467,1.0,439
75,salesforce,0.34854900000000005,1.0,239
76,salesforce,0.34876599999999996,0.0,162
77,salesforce,0.348976,1.0,235
78,salesforce,0.34908199999999995,1.0,1506
79,salesforce,0.349146,1.0,439
80,salesforce,0.3492180000000001,1.0,239
81,salesforce,0.360729,0.0,182
82,salesforce,0.36796100000000004,0.0,695
83,salesforce,0.3690630000000001,1.0,166
84,salesforce,0.369161,1.0,170
85,salesforce,0.369403,1.0,166
86,salesforce,0.36949899999999997,1.0,170
87,salesforce,0.36971800000000005,1.0,166
88,salesforce,0.36981099999999995,1.0,170
89,salesforce,0.523031,0.0,162
90,salesforce,0.523207,0.0,521
91,salesforce,0.5234449999999999,1.0,135
92,salesforce,0.523541,1.0,166
93,salesforce,0.5236240000000001,1.0,1506
94,salesforce,0.523704,1.0,515
95,salesforce,0.523779,1.0,1506
96,salesforce,0.5238609999999999,1.0,577
97,salesforce,0.5239179999999999,1.0,1506
98,salesforce,0.5239990000000001,1.0,351
99,salesforce,0.524248,1.0,135
