,Website,Time,Direction,Length
0,cnn,0.0,1.0,224
1,cnn,0.00019399999999999973,1.0,1361
2,cnn,0.0004129999999999967,1.0,1361
3,cnn,0.0007959999999999912,1.0,1361
4,cnn,0.013587999999999989,0.0,1538
5,cnn,0.013704999999999995,0.0,1538
6,cnn,0.013760999999999995,0.0,1538
7,cnn,0.013839999999999991,0.0,1538
8,cnn,0.013915999999999984,0.0,1538
9,cnn,0.014017999999999975,0.0,1538
10,cnn,0.014089999999999991,0.0,1538
11,cnn,0.014162999999999981,0.0,1538
12,cnn,0.014234999999999998,0.0,1538
13,cnn,0.014287999999999995,0.0,1538
14,cnn,0.014388999999999985,0.0,1542
15,cnn,0.014568999999999999,0.0,1538
16,cnn,0.014645999999999992,0.0,1538
17,cnn,0.014696999999999988,0.0,1538
18,cnn,0.014749000000000012,0.0,1538
19,cnn,0.014826000000000006,0.0,1538
20,cnn,0.014897999999999995,0.0,1538
21,cnn,0.014947999999999989,0.0,1538
22,cnn,0.014996999999999983,0.0,1538
23,cnn,0.015046999999999977,0.0,1538
24,cnn,0.015120999999999996,0.0,1538
25,cnn,0.015192999999999984,0.0,1542
26,cnn,0.015373999999999999,0.0,1538
27,cnn,0.01544799999999999,0.0,1538
28,cnn,0.015496999999999983,0.0,1538
29,cnn,0.015569,0.0,1538
30,cnn,0.01580000000000001,0.0,1538
31,cnn,0.015882000000000007,0.0,1538
32,cnn,0.015934000000000004,0.0,1538
33,cnn,0.01600399999999999,0.0,1538
34,cnn,0.016082999999999986,0.0,1538
35,cnn,0.016157000000000005,0.0,1538
36,cnn,0.016234,0.0,1542
37,cnn,0.016357999999999984,0.0,1538
38,cnn,0.016409000000000007,0.0,1538
39,cnn,0.016458,0.0,1538
40,cnn,0.016514,0.0,1538
41,cnn,0.016563999999999995,0.0,1538
42,cnn,0.01661499999999999,0.0,1538
43,cnn,0.01666799999999999,0.0,1538
44,cnn,0.01676999999999998,0.0,1538
45,cnn,0.016845999999999972,0.0,1538
46,cnn,0.016894999999999993,0.0,1538
47,cnn,0.016943999999999987,0.0,1538
48,cnn,0.01699399999999998,0.0,1538
49,cnn,0.017042999999999975,0.0,1538
50,cnn,0.017092999999999997,0.0,1538
51,cnn,0.01714199999999999,0.0,1538
52,cnn,0.01721399999999998,0.0,1538
53,cnn,0.017263,0.0,1538
54,cnn,0.017311999999999994,0.0,1538
55,cnn,0.017360999999999988,0.0,1538
56,cnn,0.017527999999999988,1.0,178
57,cnn,0.017624,1.0,178
58,cnn,0.017679,1.0,178
59,cnn,0.017757999999999996,1.0,182
60,cnn,0.01799099999999998,0.0,1538
61,cnn,0.01804900000000001,0.0,1538
62,cnn,0.018143999999999993,0.0,1538
63,cnn,0.01819699999999999,0.0,1538
64,cnn,0.018244999999999983,0.0,1538
65,cnn,0.018292000000000003,0.0,1538
66,cnn,0.018339999999999995,0.0,1538
67,cnn,0.018387999999999988,0.0,1538
68,cnn,0.018435000000000007,0.0,1538
69,cnn,0.018485,0.0,1538
70,cnn,0.018563999999999997,0.0,1538
71,cnn,0.01861199999999999,0.0,1538
72,cnn,0.018659999999999982,0.0,1538
73,cnn,0.018708000000000002,0.0,1538
74,cnn,0.018755999999999995,0.0,1538
75,cnn,0.018803999999999987,0.0,1538
76,cnn,0.018852000000000008,0.0,1538
77,cnn,0.0189,0.0,1538
78,cnn,0.01894699999999999,0.0,1538
79,cnn,0.01908499999999999,1.0,178
80,cnn,0.01915900000000001,1.0,182
81,cnn,0.01938100000000001,0.0,1538
82,cnn,0.019430000000000003,0.0,1538
83,cnn,0.019477999999999995,0.0,1538
84,cnn,0.019525000000000015,0.0,1538
85,cnn,0.01957700000000001,0.0,1538
86,cnn,0.019651000000000002,0.0,1538
87,cnn,0.019699999999999995,0.0,1538
88,cnn,0.019750000000000018,0.0,1538
89,cnn,0.019801000000000013,0.0,1538
90,cnn,0.019849000000000006,0.0,1538
91,cnn,0.019910999999999984,0.0,1538
92,cnn,0.019959000000000005,0.0,1538
93,cnn,0.020006999999999997,0.0,1538
94,cnn,0.02008299999999999,0.0,1538
95,cnn,0.02013100000000001,0.0,1538
96,cnn,0.020179000000000002,0.0,1538
97,cnn,0.020226999999999995,0.0,1538
98,cnn,0.020276000000000016,0.0,1538
99,cnn,0.02032500000000001,0.0,1538
