,Website,Time,Direction,Length
0,instructure,0.0,1.0,216
1,instructure,0.019267000000000034,0.0,170
2,instructure,0.03952200000000006,0.0,1530
3,instructure,0.03986300000000004,0.0,1526
4,instructure,0.04000699999999996,0.0,1530
5,instructure,0.04024700000000003,0.0,1526
6,instructure,0.040322000000000024,0.0,1530
7,instructure,0.04061199999999998,0.0,1530
8,instructure,0.040730000000000044,0.0,1526
9,instructure,0.04078500000000007,0.0,1710
10,instructure,0.040859000000000034,0.0,1530
11,instructure,0.04110400000000003,0.0,1530
12,instructure,0.041222000000000036,0.0,1530
13,instructure,0.04134899999999997,0.0,1526
14,instructure,0.041422000000000014,0.0,1729
15,instructure,0.041493999999999975,0.0,201
16,instructure,0.042099,1.0,166
17,instructure,0.042213,1.0,170
18,instructure,0.046937000000000006,1.0,166
19,instructure,0.047058000000000044,1.0,166
20,instructure,0.04714499999999999,1.0,170
21,instructure,0.286778,1.0,267
22,instructure,0.28706600000000004,1.0,267
23,instructure,0.28751899999999997,1.0,267
24,instructure,0.297087,0.0,162
25,instructure,0.30524399999999996,1.0,257
26,instructure,0.308121,1.0,257
27,instructure,0.309484,0.0,225
28,instructure,0.3101189999999999,0.0,1580
29,instructure,0.31026600000000004,0.0,911
30,instructure,0.311134,1.0,162
31,instructure,0.31142000000000003,1.0,162
32,instructure,0.312218,1.0,158
33,instructure,0.31233900000000003,1.0,158
34,instructure,0.312427,1.0,158
35,instructure,0.31250600000000006,1.0,201
36,instructure,0.315747,0.0,1542
37,instructure,0.316044,0.0,1542
38,instructure,0.31626600000000005,0.0,625
39,instructure,0.317052,1.0,178
40,instructure,0.31716599999999995,1.0,178
41,instructure,0.317253,1.0,182
42,instructure,0.3181510000000001,0.0,2043
43,instructure,0.31943199999999994,1.0,182
44,instructure,0.3276760000000001,0.0,162
45,instructure,0.486456,1.0,240
46,instructure,0.4985299999999999,0.0,170
47,instructure,0.5025860000000001,0.0,1530
48,instructure,0.502757,0.0,1526
49,instructure,0.502858,0.0,1530
50,instructure,0.503238,0.0,1526
51,instructure,0.503343,0.0,1530
52,instructure,0.503555,0.0,1526
53,instructure,0.5038739999999999,0.0,252
54,instructure,0.5039469999999999,0.0,1526
55,instructure,0.5040370000000001,0.0,1530
56,instructure,0.5043549999999999,0.0,1526
57,instructure,0.504434,0.0,1526
58,instructure,0.504516,0.0,1530
59,instructure,0.504774,1.0,170
60,instructure,0.505114,0.0,1526
61,instructure,0.505185,0.0,1526
62,instructure,0.505232,0.0,1526
63,instructure,0.50528,0.0,1526
64,instructure,0.505331,0.0,1526
65,instructure,0.505516,1.0,170
66,instructure,0.505742,0.0,1526
67,instructure,0.505791,0.0,1710
68,instructure,0.50584,0.0,1526
69,instructure,0.5058879999999999,0.0,1526
70,instructure,0.505936,0.0,1526
71,instructure,0.505983,0.0,1526
72,instructure,0.5060319999999999,0.0,1526
73,instructure,0.5060790000000001,0.0,1526
74,instructure,0.5061270000000001,0.0,1526
75,instructure,0.5061780000000001,0.0,1530
76,instructure,0.50639,0.0,396
77,instructure,0.5064370000000001,0.0,1526
78,instructure,0.5064870000000001,0.0,1526
79,instructure,0.5065350000000001,0.0,1526
80,instructure,0.506582,0.0,1526
81,instructure,0.5066309999999999,0.0,1526
82,instructure,0.5067090000000001,0.0,1526
83,instructure,0.506758,0.0,1526
84,instructure,0.506806,0.0,1526
85,instructure,0.5068540000000001,0.0,1526
86,instructure,0.5069030000000001,0.0,842
87,instructure,0.5070790000000001,1.0,166
88,instructure,0.507152,1.0,166
89,instructure,0.507223,1.0,170
90,instructure,0.509309,1.0,166
91,instructure,0.509416,1.0,166
92,instructure,0.5094870000000001,1.0,166
93,instructure,0.509558,1.0,166
94,instructure,0.5096299999999999,1.0,166
95,instructure,0.5097010000000001,1.0,166
96,instructure,0.5097729999999999,1.0,170
97,instructure,0.5628230000000001,1.0,325
98,instructure,0.590992,0.0,1610
99,instructure,0.591297,0.0,1610
