,Website,Time,Direction,Length
0,salesforce,0.0,1.0,156
1,salesforce,0.002481,0.0,162
2,salesforce,0.003721,0.0,162
3,salesforce,0.004038999999999999,0.0,162
4,salesforce,0.0042699999999999995,0.0,162
5,salesforce,0.418256,1.0,1506
6,salesforce,0.41842500000000005,1.0,382
7,salesforce,0.47367000000000004,0.0,162
8,salesforce,0.47387599999999996,0.0,162
9,salesforce,0.47409599999999996,0.0,162
10,salesforce,0.615081,0.0,1506
11,salesforce,0.615182,0.0,1736
12,salesforce,0.6152559999999999,0.0,1737
13,salesforce,0.6153629999999999,0.0,2944
14,salesforce,0.6154419999999999,0.0,1408
15,salesforce,0.615636,0.0,1506
16,salesforce,0.61571,0.0,1736
17,salesforce,0.6157819999999999,0.0,1737
18,salesforce,0.6158839999999999,0.0,2944
19,salesforce,0.6159589999999999,0.0,1408
20,salesforce,0.616182,0.0,1506
21,salesforce,0.6162519999999999,0.0,1736
22,salesforce,0.616328,0.0,1737
23,salesforce,0.6163799999999999,0.0,2944
24,salesforce,0.616478,0.0,1408
25,salesforce,0.620945,1.0,158
26,salesforce,0.621049,1.0,158
27,salesforce,0.621126,1.0,158
28,salesforce,0.6212009999999999,1.0,158
29,salesforce,0.621289,1.0,158
30,salesforce,0.621362,1.0,158
31,salesforce,0.6214419999999999,1.0,158
32,salesforce,0.621516,1.0,158
33,salesforce,0.62159,1.0,158
34,salesforce,0.621664,1.0,158
35,salesforce,0.6217429999999999,1.0,162
36,salesforce,0.6219859999999999,1.0,158
37,salesforce,0.62208,1.0,158
38,salesforce,0.622154,1.0,158
39,salesforce,0.622229,1.0,158
40,salesforce,0.6223069999999999,1.0,158
41,salesforce,0.622381,1.0,158
42,salesforce,0.622455,1.0,158
43,salesforce,0.622528,1.0,158
44,salesforce,0.6226079999999999,1.0,162
45,salesforce,0.6227339999999999,1.0,162
46,salesforce,0.716344,1.0,239
47,salesforce,0.716769,1.0,239
48,salesforce,0.726023,1.0,1506
49,salesforce,0.726169,1.0,443
50,salesforce,0.727816,0.0,170
51,salesforce,0.728243,0.0,170
52,salesforce,0.728453,0.0,170
53,salesforce,0.739656,0.0,695
54,salesforce,0.739919,0.0,695
55,salesforce,0.74018,0.0,695
56,salesforce,0.74181,1.0,166
57,salesforce,0.7419399999999999,1.0,170
58,salesforce,0.780319,0.0,162
59,salesforce,0.7805599999999999,0.0,162
60,salesforce,0.7812279999999999,0.0,162
61,salesforce,0.869999,0.0,521
62,salesforce,0.87024,1.0,268
63,salesforce,0.8706649999999999,0.0,521
64,salesforce,0.870885,0.0,521
65,salesforce,0.8711609999999999,1.0,1142
66,salesforce,0.872475,1.0,162
67,salesforce,0.8727379999999999,1.0,162
68,salesforce,0.9237789999999999,1.0,1506
69,salesforce,0.923918,1.0,519
70,salesforce,0.92686,1.0,1506
71,salesforce,0.9269930000000001,1.0,581
72,salesforce,0.944117,0.0,162
73,salesforce,0.9442659999999999,0.0,410
74,salesforce,0.945709,1.0,158
75,salesforce,0.9459119999999999,1.0,162
76,salesforce,0.946149,1.0,162
77,salesforce,0.9520529999999999,1.0,1506
78,salesforce,0.9521879999999999,1.0,351
79,salesforce,0.9524699999999999,1.0,1506
80,salesforce,0.952585,1.0,351
81,salesforce,0.9527549999999999,1.0,1506
82,salesforce,0.9528359999999999,1.0,351
83,salesforce,0.9798539999999999,0.0,162
84,salesforce,0.981452,0.0,162
85,salesforce,1.0074500000000002,0.0,162
86,salesforce,1.031659,1.0,190
87,salesforce,1.0317939999999999,1.0,190
88,salesforce,1.03233,1.0,174
89,salesforce,1.042667,0.0,283
90,salesforce,1.042772,0.0,269
91,salesforce,1.086572,0.0,170
92,salesforce,1.088615,1.0,158
93,salesforce,1.088845,1.0,679
94,salesforce,1.0892220000000001,1.0,158
95,salesforce,1.0893180000000002,1.0,679
96,salesforce,1.0895080000000001,1.0,158
97,salesforce,1.089584,1.0,679
98,salesforce,1.092192,0.0,521
99,salesforce,1.093989,1.0,162
