,Website,Time,Direction,Length
0,irs,0.0,1.0,235
1,irs,0.021475000000000022,0.0,295
2,irs,0.023289999999999977,1.0,182
3,irs,0.03131799999999996,0.0,1235
4,irs,0.031730999999999954,0.0,1610
5,irs,0.03186799999999995,0.0,860
6,irs,0.032001999999999975,0.0,1231
7,irs,0.03208099999999997,0.0,1606
8,irs,0.03220199999999995,0.0,1610
9,irs,0.03247800000000001,0.0,1610
10,irs,0.03260599999999997,0.0,1606
11,irs,0.033102999999999994,0.0,1606
12,irs,0.03315999999999997,0.0,1606
13,irs,0.03323300000000001,0.0,1610
14,irs,0.03345799999999999,1.0,178
15,irs,0.03356199999999998,1.0,178
16,irs,0.03364299999999992,1.0,178
17,irs,0.03373599999999999,1.0,182
18,irs,0.033988999999999936,1.0,178
19,irs,0.0340919999999999,1.0,178
20,irs,0.03417999999999993,1.0,182
21,irs,0.034331999999999974,1.0,178
22,irs,0.03442699999999993,1.0,182
23,irs,0.03459399999999996,1.0,182
24,irs,0.03480899999999992,0.0,337
25,irs,0.034977999999999954,0.0,1606
26,irs,0.03506899999999996,0.0,1163
27,irs,0.0353,1.0,182
28,irs,0.03561299999999995,0.0,1606
29,irs,0.035775,0.0,1606
30,irs,0.035854,0.0,1606
31,irs,0.035929999999999906,0.0,1606
32,irs,0.03600599999999993,0.0,1610
33,irs,0.03623399999999993,0.0,1606
34,irs,0.036337999999999926,0.0,1606
35,irs,0.036407999999999996,0.0,1606
36,irs,0.03645799999999999,0.0,1606
37,irs,0.036506999999999956,0.0,1176
38,irs,0.03673700000000002,1.0,182
39,irs,0.036855999999999944,1.0,178
40,irs,0.03690599999999994,1.0,178
41,irs,0.03697699999999998,1.0,178
42,irs,0.03704799999999997,1.0,182
43,irs,0.037265999999999966,1.0,178
44,irs,0.03734499999999996,1.0,178
45,irs,0.037414999999999976,1.0,178
46,irs,0.037485999999999964,1.0,182
47,irs,0.037642999999999927,1.0,178
48,irs,0.03771499999999994,1.0,178
49,irs,0.037785999999999986,1.0,178
50,irs,0.037855999999999945,1.0,182
51,irs,0.037970000000000004,1.0,178
52,irs,0.03804099999999999,1.0,178
53,irs,0.038090999999999986,1.0,178
54,irs,0.0381419999999999,1.0,224
55,irs,0.03833099999999995,1.0,178
56,irs,0.038402999999999965,1.0,178
57,irs,0.03847400000000001,1.0,224
58,irs,0.03862999999999994,1.0,178
59,irs,0.03867999999999994,1.0,178
60,irs,0.038750999999999924,1.0,224
61,irs,0.03890699999999997,1.0,178
62,irs,0.038956999999999964,1.0,178
63,irs,0.03902799999999995,1.0,224
64,irs,0.03914099999999998,1.0,178
65,irs,0.03921199999999997,1.0,178
66,irs,0.03928300000000001,1.0,178
67,irs,0.039333999999999925,1.0,182
68,irs,0.03960699999999995,1.0,224
69,irs,0.040628,1.0,178
70,irs,0.040735999999999994,1.0,178
71,irs,0.04080599999999995,1.0,178
72,irs,0.04087699999999994,1.0,178
73,irs,0.040947999999999984,1.0,182
74,irs,0.04691600000000001,0.0,1231
75,irs,0.04702799999999996,0.0,1235
76,irs,0.047365999999999964,0.0,1606
77,irs,0.04744199999999993,0.0,1163
78,irs,0.047708999999999946,0.0,1610
79,irs,0.04808099999999993,0.0,1606
80,irs,0.04817199999999994,0.0,1610
81,irs,0.048462000000000005,0.0,1417
82,irs,0.048879000000000006,1.0,178
83,irs,0.04899399999999998,1.0,182
84,irs,0.052463999999999955,1.0,178
85,irs,0.05255999999999994,1.0,178
86,irs,0.05263199999999996,1.0,178
87,irs,0.052703,1.0,178
88,irs,0.05277399999999999,1.0,178
89,irs,0.05284599999999989,1.0,178
90,irs,0.052917999999999965,1.0,182
91,irs,0.08917299999999995,0.0,182
92,irs,0.228329,1.0,292
93,irs,0.23851299999999998,0.0,182
94,irs,0.244031,0.0,391
95,irs,0.24456299999999997,0.0,220
96,irs,0.244772,0.0,220
97,irs,0.24499799999999994,0.0,220
98,irs,0.24552299999999994,1.0,182
99,irs,0.2465799999999999,1.0,182
