,Website,Time,Direction,Length
0,etsy,0.0,1.0,526
1,etsy,0.004547000000000023,1.0,162
2,etsy,0.044940000000000035,1.0,526
3,etsy,0.053024000000000016,0.0,162
4,etsy,0.05408400000000002,0.0,174
5,etsy,0.399306,0.0,830
6,etsy,0.399557,0.0,1704
7,etsy,0.3996450000000001,0.0,374
8,etsy,0.39972199999999997,0.0,1723
9,etsy,0.3997960000000001,0.0,1748
10,etsy,0.40389900000000006,1.0,158
11,etsy,0.40402,1.0,158
12,etsy,0.404097,1.0,158
13,etsy,0.404175,1.0,158
14,etsy,0.40426200000000007,1.0,158
15,etsy,0.40433800000000003,1.0,158
16,etsy,0.40441200000000005,1.0,158
17,etsy,0.40448600000000007,1.0,158
18,etsy,0.404565,1.0,158
19,etsy,0.404639,1.0,158
20,etsy,0.40471300000000004,1.0,158
21,etsy,0.4047920000000001,1.0,158
22,etsy,0.404866,1.0,158
23,etsy,0.404939,1.0,158
24,etsy,0.405013,1.0,158
25,etsy,0.40508700000000003,1.0,158
26,etsy,0.40516,1.0,158
27,etsy,0.40523400000000004,1.0,158
28,etsy,0.40530800000000006,1.0,158
29,etsy,0.4053820000000001,1.0,158
30,etsy,0.405461,1.0,162
31,etsy,0.41312200000000004,0.0,878
32,etsy,0.414986,1.0,174
33,etsy,0.446332,1.0,567
34,etsy,0.4464660000000001,1.0,1542
35,etsy,0.44668100000000005,1.0,1542
36,etsy,0.44677400000000006,1.0,1542
37,etsy,0.446861,1.0,1339
38,etsy,0.4580370000000001,0.0,248
39,etsy,0.45815100000000003,0.0,204
40,etsy,0.45970000000000005,1.0,162
41,etsy,0.471632,0.0,280
42,etsy,0.473099,1.0,162
43,etsy,0.9129960000000001,1.0,873
44,etsy,0.913335,1.0,873
45,etsy,0.9220700000000002,0.0,162
46,etsy,0.9235460000000002,1.0,150
47,etsy,0.9238999999999999,0.0,1546
48,etsy,0.9241079999999999,0.0,1915
49,etsy,0.924347,1.0,158
50,etsy,0.9244410000000001,1.0,158
51,etsy,0.924518,1.0,158
52,etsy,0.924593,1.0,158
53,etsy,0.9246720000000002,1.0,162
54,etsy,0.925101,1.0,158
55,etsy,0.9252060000000002,1.0,158
56,etsy,0.9252930000000001,1.0,162
57,etsy,0.932375,0.0,162
58,etsy,0.964726,1.0,174
59,etsy,0.964995,1.0,227
60,etsy,0.9652240000000001,1.0,174
61,etsy,0.9656440000000002,1.0,1542
62,etsy,0.9657230000000001,1.0,1542
63,etsy,0.9657930000000001,1.0,1542
64,etsy,0.9658630000000001,1.0,531
65,etsy,0.9664060000000001,1.0,1542
66,etsy,0.966569,1.0,1542
67,etsy,0.9667860000000001,1.0,1542
68,etsy,0.966879,1.0,531
69,etsy,0.9780500000000001,0.0,248
70,etsy,0.9781249999999999,0.0,204
71,etsy,0.9805190000000001,1.0,162
72,etsy,0.9895860000000001,1.0,162
73,etsy,0.990966,0.0,259
74,etsy,0.992631,1.0,162
75,etsy,1.018745,1.0,235
76,etsy,1.01885,1.0,410
77,etsy,1.0316560000000001,0.0,294
78,etsy,1.033314,1.0,162
79,etsy,1.082708,0.0,805
80,etsy,1.0877450000000002,1.0,162
81,etsy,1.590531,1.0,150
82,etsy,1.5927580000000001,1.0,150
