frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"2","0.051895054","192.168.1.118","192.168.1.102","TCP","176","35355 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=364 Len=110 TSval=18990466 TSecr=4471594 [TCP segment of a reassembled PDU]"
"3","0.060097729","192.168.1.102","192.168.1.118","TCP","176","8009 → 35355 [PSH, ACK] Seq=1 Ack=111 Win=287 Len=110 TSval=4472094 TSecr=18990466 [TCP segment of a reassembled PDU]"
"4","0.060213733","192.168.1.118","192.168.1.102","TCP","66","35355 → 8009 [ACK] Seq=111 Ack=111 Win=364 Len=0 TSval=18990475 TSecr=4472094"
"5","0.061455051","172.253.122.188","192.168.1.118","TLSv1.2","517","Application Data"
"6","0.101164791","192.168.1.118","172.253.122.188","TCP","66","40216 → 443 [ACK] Seq=1 Ack=452 Win=670 Len=0 TSval=18990516 TSecr=1191191611"
"7","3.070191040","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"8","3.633171731","fe80::defb:48ff:feb7:5273","ff02::2","ICMPv6","70","Router Solicitation from dc:fb:48:b7:52:73"
"9","5.061803331","192.168.1.118","192.168.1.102","TCP","176","35355 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=364 Len=110 TSval=18995476 TSecr=4472094 [TCP segment of a reassembled PDU]"
"10","5.067947822","192.168.1.102","192.168.1.118","TCP","176","8009 → 35355 [PSH, ACK] Seq=111 Ack=221 Win=287 Len=110 TSval=4472595 TSecr=18995476 [TCP segment of a reassembled PDU]"
"11","5.068049913","192.168.1.118","192.168.1.102","TCP","66","35355 → 8009 [ACK] Seq=221 Ack=221 Win=364 Len=0 TSval=18995482 TSecr=4472595"
"12","6.039723095","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"13","6.862847803","192.168.1.100","224.0.0.251","MDNS","620","Standard query 0x0000 PTR _uscan._tcp.local, "QU" question PTR _ippusb._tcp.local, "QU" question PTR _uscans._tcp.local, "QU" question PTR _scanner._tcp.local, "QU" question PTR _ipp._tcp.local, "QU" question PTR _ipps._tcp.local, "QU" question PTR _printer._tcp.local, "QU" question PTR _pdl-datastream._tcp.local, "QU" question PTR _ptp._tcp.local, "QU" question PTR _airplay._tcp.local, "QU" question PTR _raop._tcp.local, "QU" question PTR _airport._tcp.local, "QU" question PTR _rdlink._tcp.local, "QU" question PTR _companion-link._tcp.local, "QU" question PTR _googlecast._tcp.local, "QU" question PTR _apple-mobdev._tcp.local, "QU" question PTR 8ed307c3._sub._apple-mobdev2._tcp.local, "QU" question PTR _apple-pairable._tcp.local, "QU" question TXT Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local, "QU" question PTR _homekit._tcp.local, "QU" question PTR _afpovertcp._tcp.local, "QU" question PTR _smb._tcp.local, "QU" question PTR _rfb._tcp.local, "QU" question PTR _adisk._tcp.local, "QU" question ANY cjqg._smb._tcp.local, "QU" question ANY cjqg._companion-link._tcp.local, "QU" question PTR cjqg._companion-link._tcp.local PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local PTR cjqg._smb._tcp.local SRV 0 0 445 cjqg.local SRV 0 0 53222 cjqg.local OPT"
"14","7.169435296","192.168.1.100","224.0.0.251","MDNS","175","Standard query 0x0000 ANY cjqg._smb._tcp.local, "QM" question ANY cjqg._companion-link._tcp.local, "QM" question SRV 0 0 445 cjqg.local SRV 0 0 53222 cjqg.local OPT"
"15","7.373123174","192.168.1.100","224.0.0.251","MDNS","175","Standard query 0x0000 ANY cjqg._smb._tcp.local, "QM" question ANY cjqg._companion-link._tcp.local, "QM" question SRV 0 0 445 cjqg.local SRV 0 0 53222 cjqg.local OPT"
"16","7.845033541","192.168.1.118","209.18.47.62","DNS","89","Standard query 0x5429 A connectivitycheck.gstatic.com"
"17","7.845246123","192.168.1.118","209.18.47.62","DNS","89","Standard query 0xdb48 AAAA connectivitycheck.gstatic.com"
"18","7.863567339","209.18.47.62","192.168.1.118","DNS","105","Standard query response 0x5429 A connectivitycheck.gstatic.com A 172.217.10.35"
"19","7.864622026","209.18.47.62","192.168.1.118","DNS","117","Standard query response 0xdb48 AAAA connectivitycheck.gstatic.com AAAA 2607:f8b0:4006:803::2003"
"20","7.865125031","192.168.1.118","172.217.10.35","TCP","74","33455 → 443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=18998279 TSecr=0 WS=128"
"21","7.885803418","192.168.1.100","224.0.0.251","MDNS","207","Standard query response 0x0000 PTR _smb._tcp.local TXT OPT"
"22","7.886234208","172.217.10.35","192.168.1.118","TCP","74","443 → 33455 [SYN, ACK] Seq=0 Ack=1 Win=60192 Len=0 MSS=1380 SACK_PERM=1 TSval=1004483712 TSecr=18998279 WS=256"
"23","7.886316348","192.168.1.118","172.217.10.35","TCP","66","33455 → 443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=18998301 TSecr=1004483712"
"24","7.886898368","192.168.1.118","172.217.10.35","TLSv1","254","Client Hello"
"25","7.894775669","192.168.1.118","239.255.255.250","SSDP","218","M-SEARCH * HTTP/1.1 "
"26","7.902232130","172.217.10.35","192.168.1.118","TCP","66","443 → 33455 [ACK] Seq=1 Ack=189 Win=61440 Len=0 TSval=1004483729 TSecr=18998301"
"27","7.908784772","172.217.10.35","192.168.1.118","TLSv1.2","1484","Server Hello"
"28","7.908880763","192.168.1.118","172.217.10.35","TCP","66","33455 → 443 [ACK] Seq=189 Ack=1419 Win=32128 Len=0 TSval=18998323 TSecr=1004483735"
"29","7.910808405","172.217.10.35","192.168.1.118","TLSv1.2","1277","Certificate, Server Key Exchange, Server Hello Done"
"30","7.910891421","192.168.1.118","172.217.10.35","TCP","66","33455 → 443 [ACK] Seq=189 Ack=2630 Win=34944 Len=0 TSval=18998325 TSecr=1004483735"
"31","7.913528738","192.168.1.118","172.217.10.35","TLSv1.2","151","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"32","7.935275987","172.217.10.35","192.168.1.118","TLSv1.2","109","Change Cipher Spec, Encrypted Handshake Message"
"33","7.935777754","192.168.1.118","172.217.10.35","TLSv1.2","283","Application Data"
"34","7.957423199","172.217.10.35","192.168.1.118","TLSv1.2","427","Application Data"
"35","7.958064922","192.168.1.118","172.217.10.35","TLSv1.2","89","Encrypted Alert"
"36","7.958236453","192.168.1.118","172.217.10.35","TCP","66","33455 → 443 [FIN, ACK] Seq=514 Ack=3034 Win=37760 Len=0 TSval=18998373 TSecr=1004483782"
"37","7.976425614","172.217.10.35","192.168.1.118","TCP","66","443 → 33455 [FIN, ACK] Seq=3034 Ack=514 Win=62464 Len=0 TSval=1004483804 TSecr=18998372"
"38","7.976524355","192.168.1.118","172.217.10.35","TCP","66","33455 → 443 [ACK] Seq=515 Ack=3035 Win=37760 Len=0 TSval=18998391 TSecr=1004483804"
"39","7.996999284","172.217.10.35","192.168.1.118","TCP","66","443 → 33455 [ACK] Seq=3035 Ack=515 Win=62464 Len=0 TSval=1004483812 TSecr=18998373"
"40","8.093072284","192.168.1.102","224.0.0.251","MDNS","183","Standard query response 0x0000 SRV, cache flush 0 0 8009 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local"
