frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","69.147.82.60","TCP","66","43098 → 443 [ACK] Seq=1 Ack=1 Win=477 Len=0 TSval=1668808653 TSecr=3185181797"
"2","0.000054000","192.168.1.118","69.147.82.60","TCP","66","43096 → 443 [ACK] Seq=1 Ack=1 Win=480 Len=0 TSval=1668808653 TSecr=3185182810"
"3","0.000071175","192.168.1.118","69.147.82.60","TCP","66","43100 → 443 [ACK] Seq=1 Ack=1 Win=395 Len=0 TSval=1668808653 TSecr=3195385797"
"4","0.007042075","104.74.65.202","192.168.1.118","TCP","66","80 → 36622 [ACK] Seq=1 Ack=1 Win=269 Len=0 TSval=4024947629 TSecr=871754974"
"5","0.018731825","69.147.82.60","192.168.1.118","SSL","1514","Continuation Data"
"6","0.018808975","192.168.1.118","69.147.82.60","TCP","66","43100 → 443 [ACK] Seq=1 Ack=1449 Win=384 Len=0 TSval=1668808672 TSecr=3195385859"
"7","0.021700787","69.147.82.60","192.168.1.118","SSL","7306","Continuation Data"
"8","0.021770587","192.168.1.118","69.147.82.60","TCP","66","43100 → 443 [ACK] Seq=1 Ack=8689 Win=328 Len=0 TSval=1668808675 TSecr=3195385859"
"9","0.025101950","69.147.82.60","192.168.1.118","SSL","5858","Continuation Data"
"10","0.025303612","69.147.82.60","192.168.1.118","SSL","7306","Continuation Data"
"11","0.025351812","69.147.82.60","192.168.1.118","SSL","7306","Continuation Data"
"12","0.027176050","192.168.1.118","172.217.3.110","TCP","1434","[TCP segment of a reassembled PDU]"
"13","0.027219325","192.168.1.118","172.217.3.110","TCP","1434","42292 → 443 [ACK] Seq=1369 Ack=1 Win=501 Len=1368 TSval=3217309161 TSecr=3227859465 [TCP segment of a reassembled PDU]"
"14","0.027241700","192.168.1.118","172.217.3.110","TCP","1434","42292 → 443 [ACK] Seq=2737 Ack=1 Win=501 Len=1368 TSval=3217309161 TSecr=3227859465 [TCP segment of a reassembled PDU]"
"15","0.027249837","192.168.1.118","172.217.3.110","TLSv1.2","1100","Application Data"
"16","0.041051150","69.147.82.60","192.168.1.118","SSL","1514","Continuation Data"
"17","0.043020025","69.147.82.60","192.168.1.118","SSL","1514","Continuation Data"
"18","0.043081312","69.147.82.60","192.168.1.118","SSL","4410","Continuation Data"
"19","0.043148062","69.147.82.60","192.168.1.118","SSL","2962","Continuation Data"
"20","0.044728175","69.147.82.60","192.168.1.118","SSL","2962","Continuation Data"
"21","0.045689662","69.147.82.60","192.168.1.118","SSL","2962","Continuation Data"
"22","0.045724262","69.147.82.60","192.168.1.118","SSL","1514","Continuation Data"
"23","0.048861500","192.168.1.118","104.124.8.95","TLSv1","583","Client Hello"
"24","0.049368062","192.168.1.118","69.147.82.60","TCP","66","43100 → 443 [ACK] Seq=1 Ack=46337 Win=316 Len=0 TSval=1668808702 TSecr=3195385859"
"25","0.049583225","192.168.1.118","69.147.82.60","TLSv1.2","634","Application Data"
"26","0.050690712","172.217.3.110","192.168.1.118","TCP","66","443 → 42292 [ACK] Seq=1 Ack=1369 Win=255 Len=0 TSval=3227860419 TSecr=3217309161"
"27","0.062145412","172.217.3.110","192.168.1.118","TCP","66","443 → 42292 [ACK] Seq=1 Ack=2737 Win=265 Len=0 TSval=3227860421 TSecr=3217309161"
"28","0.068382412","172.217.3.110","192.168.1.118","TCP","66","443 → 42292 [ACK] Seq=1 Ack=4105 Win=276 Len=0 TSval=3227860422 TSecr=3217309161"
"29","0.068443687","172.217.3.110","192.168.1.118","TCP","66","443 → 42292 [ACK] Seq=1 Ack=5139 Win=287 Len=0 TSval=3227860422 TSecr=3217309161"
"30","0.069287837","172.217.3.110","192.168.1.118","TLSv1.2","823","Application Data"
"31","0.069324687","172.217.3.110","192.168.1.118","TLSv1.2","100","Application Data"
"32","0.069598087","192.168.1.118","172.217.3.110","TCP","66","42292 → 443 [ACK] Seq=5139 Ack=792 Win=501 Len=0 TSval=3217309203 TSecr=3227860437"
"33","0.069870200","192.168.1.118","172.217.3.110","TLSv1.2","97","Encrypted Alert"
"34","0.070004600","192.168.1.118","172.217.3.110","TCP","66","42292 → 443 [FIN, ACK] Seq=5170 Ack=792 Win=501 Len=0 TSval=3217309204 TSecr=3227860437"
"35","0.070320687","69.147.82.60","192.168.1.118","SSL","1514","Continuation Data"
"36","0.072943187","69.147.82.60","192.168.1.118","SSL","5858","Continuation Data"
"37","0.073069312","69.147.82.60","192.168.1.118","SSL","5858","Continuation Data"
"38","0.076245925","69.147.82.60","192.168.1.118","SSL","5858","Continuation Data"
"39","0.076758225","69.147.82.60","192.168.1.118","SSL","2962","Continuation Data"
"40","0.076822062","69.147.82.60","192.168.1.118","SSL","14546","Continuation Data"
"41","0.082664750","192.168.1.118","69.147.82.60","TCP","66","43100 → 443 [ACK] Seq=1 Ack=82537 Win=34 Len=0 TSval=1668808736 TSecr=3195385910"
"42","0.082875762","192.168.1.118","69.147.82.60","TLSv1.2","459","Application Data"
"43","0.087407225","69.147.82.60","192.168.1.118","SSL","2962","Continuation Data"
"44","0.087503125","69.147.82.60","192.168.1.118","TLSv1.2","788","Application Data"
"45","0.087532487","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"46","0.087562850","69.147.82.60","192.168.1.118","TLSv1.2","4410","Application Data, Application Data, Application Data"
"47","0.087590675","69.147.82.60","192.168.1.118","TLSv1.2","5112","Application Data, Application Data, Application Data, Application Data, Application Data"
"48","0.088173237","192.168.1.118","69.147.82.60","TLSv1.2","624","Application Data"
"49","0.088423712","192.168.1.118","69.147.82.60","TCP","66","43100 → 443 [ACK] Seq=1 Ack=85433 Win=12 Len=0 TSval=1668808741 TSecr=3195385911"
"50","0.088485250","192.168.1.118","69.147.82.60","TCP","66","43102 → 443 [ACK] Seq=569 Ack=11442 Win=412 Len=0 TSval=1668808741 TSecr=3185182344"
"51","0.093976887","104.124.8.95","192.168.1.118","TCP","66","443 → 47034 [ACK] Seq=1 Ack=518 Win=235 Len=0 TSval=4277535273 TSecr=14333593"
"52","0.095301300","104.124.8.95","192.168.1.118","TLSv1.2","1514","Server Hello"
"53","0.095365412","192.168.1.118","104.124.8.95","TCP","66","47034 → 443 [ACK] Seq=518 Ack=1449 Win=493 Len=0 TSval=14333639 TSecr=4277535274"
"54","0.097047587","104.124.8.95","192.168.1.118","TCP","2714","443 → 47034 [PSH, ACK] Seq=1449 Ack=518 Win=235 Len=2648 TSval=4277535274 TSecr=14333593 [TCP segment of a reassembled PDU]"
"55","0.097116987","192.168.1.118","104.124.8.95","TCP","66","47034 → 443 [ACK] Seq=518 Ack=4097 Win=473 Len=0 TSval=14333641 TSecr=4277535274"
"56","0.100482162","172.217.3.110","192.168.1.118","TCP","66","443 → 42292 [FIN, ACK] Seq=792 Ack=5171 Win=287 Len=0 TSval=3227860464 TSecr=3217309204"
"57","0.100565975","192.168.1.118","172.217.3.110","TCP","66","42292 → 443 [ACK] Seq=5171 Ack=793 Win=501 Len=0 TSval=3217309234 TSecr=3227860464"
"58","0.102846287","192.168.1.118","69.147.82.60","TLSv1.2","653","Application Data"
"59","0.103737487","104.124.8.95","192.168.1.118","TLSv1.2","1168","Certificate, Server Key Exchange, Server Hello Done"
"60","0.103800250","192.168.1.118","104.124.8.95","TCP","66","47034 → 443 [ACK] Seq=518 Ack=5199 Win=493 Len=0 TSval=14333648 TSecr=4277535276"
"61","0.103855537","69.147.82.60","192.168.1.118","SSL","1514","Continuation Data"
"62","0.105634312","69.147.82.60","192.168.1.118","TLSv1.2","784","Application Data"
"63","0.107149662","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"64","0.107198525","69.147.82.60","192.168.1.118","TLSv1.2","1514","Application Data"
"65","0.107862675","69.147.82.60","192.168.1.118","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"66","0.109207325","69.147.82.60","192.168.1.118","TLSv1.2","2962","Application Data, Application Data"
"67","0.111243375","69.147.82.60","192.168.1.118","TLSv1.2","2885","Application Data, Application Data, Application Data"
"68","0.117874050","69.147.82.60","192.168.1.118","TLSv1.2","788","Application Data"
"69","0.117971950","192.168.1.118","69.147.82.60","TCP","66","43098 → 443 [ACK] Seq=559 Ack=723 Win=496 Len=0 TSval=1668808771 TSecr=3185181951"
"70","0.118020687","69.147.82.60","192.168.1.118","TLSv1.2","2724","Application Data, Application Data"
"71","0.118037237","192.168.1.118","69.147.82.60","TCP","66","43098 → 443 [ACK] Seq=559 Ack=3381 Win=476 Len=0 TSval=1668808771 TSecr=3185181951"
"72","0.118067050","69.147.82.60","192.168.1.118","TLSv1.2","2962","Application Data, Application Data"
"73","0.118084912","192.168.1.118","69.147.82.60","TCP","66","43098 → 443 [ACK] Seq=559 Ack=6277 Win=454 Len=0 TSval=1668808771 TSecr=3185181951"
"74","0.118158800","69.147.82.60","192.168.1.118","TLSv1.2","5858","Application Data, Application Data, Application Data, Application Data"
"75","0.118177537","192.168.1.118","69.147.82.60","TCP","66","43098 → 443 [ACK] Seq=559 Ack=12069 Win=409 Len=0 TSval=1668808771 TSecr=3185181951"
"76","0.118202775","69.147.82.60","192.168.1.118","TLSv1.2","4646","Application Data, Application Data, Application Data, Application Data"
"77","0.118875112","192.168.1.118","104.124.8.95","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"78","0.120118162","192.168.1.118","69.147.82.60","TCP","66","43096 → 443 [ACK] Seq=394 Ack=10659 Win=418 Len=0 TSval=1668808773 TSecr=3185182959"
"79","0.120290950","192.168.1.118","69.147.82.60","TCP","66","43098 → 443 [ACK] Seq=559 Ack=16649 Win=374 Len=0 TSval=1668808773 TSecr=3185181952"
"80","0.134132350","69.147.82.60","192.168.1.118","TLSv1.2","787","Application Data"
"81","0.134210475","192.168.1.118","69.147.82.60","TCP","66","43104 → 443 [ACK] Seq=588 Ack=722 Win=496 Len=0 TSval=1668808787 TSecr=3185185945"
"82","0.136444162","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"83","0.136508450","192.168.1.118","69.147.82.60","TCP","66","43104 → 443 [ACK] Seq=588 Ack=2051 Win=486 Len=0 TSval=1668808789 TSecr=3185185945"
"84","0.136581225","69.147.82.60","192.168.1.118","TLSv1.2","6568","Application Data, Application Data, Application Data, Application Data, Application Data"
"85","0.141450887","192.168.1.118","69.147.82.60","TCP","66","43104 → 443 [ACK] Seq=588 Ack=8553 Win=436 Len=0 TSval=1668808794 TSecr=3185185945"
"86","0.141714312","192.168.1.118","69.147.82.60","TLSv1.2","606","Application Data"
"87","0.141813850","192.168.1.118","69.147.82.60","TCP","66","43100 → 443 [ACK] Seq=1 Ack=86881 Win=243 Len=0 TSval=1668808795 TSecr=3195385939"
"88","0.154270475","192.168.1.118","69.147.82.60","TLSv1.2","459","Application Data"
"89","0.173805862","192.168.1.118","69.147.82.60","TLSv1.2","428","Application Data"
"90","0.175218637","69.147.82.60","192.168.1.118","SSL","1514","Continuation Data"
"91","0.176366350","192.168.1.118","69.147.82.60","TLSv1.2","427","Application Data"
"92","0.176913412","69.147.82.60","192.168.1.118","SSL","1514","Continuation Data"
"93","0.177525725","69.147.82.60","192.168.1.118","SSL","8754","Continuation Data"
"94","0.179995250","192.168.1.118","69.147.82.60","TCP","66","43100 → 443 [ACK] Seq=1 Ack=98465 Win=153 Len=0 TSval=1668808833 TSecr=3195386015"
"95","0.183003425","192.168.1.1","224.0.0.2","IGMPv2","46","Membership Report group 224.0.0.2"
"96","0.186539575","69.147.82.60","192.168.1.118","SSL","5858","Continuation Data"
"97","0.186861125","69.147.82.60","192.168.1.118","SSL","1514","Continuation Data"
"98","0.186894912","69.147.82.60","192.168.1.118","SSL","6321","Continuation Data"
"99","0.186911925","69.147.82.60","192.168.1.118","TLSv1.2","761","Application Data"
"100","0.186957612","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"101","0.186991837","69.147.82.60","192.168.1.118","TLSv1.2","4410","Application Data, Application Data, Application Data"
"102","0.187004337","69.147.82.60","192.168.1.118","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"103","0.188886375","192.168.1.118","69.147.82.60","TCP","66","43100 → 443 [ACK] Seq=1 Ack=111960 Win=48 Len=0 TSval=1668808842 TSecr=3195386015"
"104","0.189073275","69.147.82.60","192.168.1.118","TLSv1.2","2755","Application Data, Application Data, Application Data"
"105","0.189128162","104.124.8.95","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"106","0.189429150","192.168.1.118","69.147.82.60","TCP","66","43096 → 443 [ACK] Seq=934 Ack=21164 Win=419 Len=0 TSval=1668808842 TSecr=3185183029"
"107","0.189887162","192.168.1.118","104.124.8.95","TLSv1.2","331","Application Data"
"108","0.190012412","69.147.82.60","192.168.1.118","TLSv1.2","762","Application Data"
"109","0.190064937","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"110","0.190086700","69.147.82.60","192.168.1.118","TLSv1.2","1514","Application Data"
"111","0.190140700","69.147.82.60","192.168.1.118","TLSv1.2","14546","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"112","0.193840337","192.168.1.118","69.147.82.60","TCP","66","[TCP Window Update] 43100 → 443 [ACK] Seq=1 Ack=111960 Win=211 Len=0 TSval=1668808847 TSecr=3195386015"
"113","0.194050462","69.147.82.60","192.168.1.118","TLSv1.2","6546","Application Data, Application Data, Application Data, Application Data, Application Data"
"114","0.194870612","69.147.82.60","192.168.1.118","TLSv1.2","762","Application Data"
"115","0.194919925","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"116","0.194953025","192.168.1.118","69.147.82.60","TCP","66","43102 → 443 [ACK] Seq=962 Ack=35875 Win=311 Len=0 TSval=1668808848 TSecr=3185182455"
"117","0.194982062","69.147.82.60","192.168.1.118","TLSv1.2","8754","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"118","0.195434962","192.168.1.118","69.147.82.60","TCP","66","43098 → 443 [ACK] Seq=921 Ack=27362 Win=418 Len=0 TSval=1668808848 TSecr=3185182030"
"119","0.200368325","69.147.82.60","192.168.1.118","TLSv1.2","5858","Application Data, Application Data, Application Data, Application Data"
"120","0.200765087","69.147.82.60","192.168.1.118","TLSv1.2","1514","Application Data, Application Data"
"121","0.200830275","69.147.82.60","192.168.1.118","TLSv1.2","14994","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"122","0.203992512","69.147.82.60","192.168.1.118","TLSv1.2","762","Application Data"
"123","0.205947575","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"124","0.206009200","69.147.82.60","192.168.1.118","TLSv1.2","4309","Application Data, Application Data, Application Data, Application Data"
"125","0.219331187","192.168.1.118","69.147.82.60","TCP","66","43098 → 443 [ACK] Seq=921 Ack=49530 Win=501 Len=0 TSval=1668808872 TSecr=3185182030"
"126","0.219419987","192.168.1.118","69.147.82.60","TCP","66","43104 → 443 [ACK] Seq=949 Ack=14821 Win=453 Len=0 TSval=1668808872 TSecr=3185186015"
"127","0.236883700","192.168.1.118","69.147.82.60","TLSv1.2","428","Application Data"
"128","0.237053887","192.168.1.118","69.147.82.60","TLSv1.2","428","Application Data"
"129","0.243174962","104.124.8.95","192.168.1.118","TLSv1.2","716","Application Data"
"130","0.245361237","192.168.1.118","104.124.8.95","TLSv1.2","332","Application Data"
"131","0.255830500","192.168.1.118","69.147.82.60","TCP","66","[TCP Window Update] 43100 → 443 [ACK] Seq=1 Ack=111960 Win=454 Len=0 TSval=1668808909 TSecr=3195386015"
"132","0.264725387","69.147.82.60","192.168.1.118","TLSv1.2","762","Application Data"
"133","0.269997775","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"134","0.270072950","69.147.82.60","192.168.1.118","TLSv1.2","7306","Application Data, Application Data, Application Data, Application Data, Application Data"
"135","0.270165925","192.168.1.118","69.147.82.60","TCP","66","43104 → 443 [ACK] Seq=1311 Ack=24086 Win=429 Len=0 TSval=1668808923 TSecr=3185186077"
"136","0.270474212","69.147.82.60","192.168.1.118","TLSv1.2","761","Application Data"
"137","0.270501725","69.147.82.60","192.168.1.118","TLSv1.2","13098","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"138","0.272158512","192.168.1.118","69.147.82.60","TLSv1.2","472","Application Data"
"139","0.272423350","192.168.1.118","69.147.82.60","TCP","66","43104 → 443 [ACK] Seq=1311 Ack=37118 Win=328 Len=0 TSval=1668808925 TSecr=3185186077"
"140","0.274573175","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"141","0.274639825","69.147.82.60","192.168.1.118","TLSv1.2","4410","Application Data, Application Data, Application Data"
"142","0.274708775","69.147.82.60","192.168.1.118","TLSv1.2","2980","Application Data, Application Data, Application Data"
"143","0.281231125","192.168.1.118","69.147.82.60","TCP","66","43096 → 443 [ACK] Seq=1296 Ack=30446 Win=429 Len=0 TSval=1668808934 TSecr=3185183118"
