frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","192.184.68.144","TLSv1","583","Client Hello"
"2","0.010852100","192.168.1.118","151.101.1.69","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3","0.020555362","192.168.1.118","151.101.1.69","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4","0.025081162","192.168.1.118","151.101.1.69","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5","0.025421662","192.168.1.118","151.101.1.69","TLSv1.2","283","Application Data"
"6","0.025721687","192.168.1.118","151.101.1.69","TLSv1.2","285","Application Data"
"7","0.029767625","192.184.68.144","192.168.1.118","TCP","66","443 → 36358 [ACK] Seq=1 Ack=518 Win=110 Len=0 TSval=872935501 TSecr=2597122265"
"8","0.034420600","192.184.68.144","192.168.1.118","TLSv1.2","3445","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"9","0.034491975","192.168.1.118","192.184.68.144","TCP","66","36358 → 443 [ACK] Seq=518 Ack=3380 Win=476 Len=0 TSval=2597122300 TSecr=872935503"
"10","0.037694712","151.101.1.69","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"11","0.037767487","192.168.1.118","151.101.1.69","TCP","66","38658 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0 TSval=2622676961 TSecr=293593524"
"12","0.038077800","192.168.1.118","192.184.68.144","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"13","0.038398250","192.168.1.118","151.101.1.69","TLSv1.2","255","Application Data"
"14","0.048755887","151.101.1.69","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"15","0.048830900","192.168.1.118","151.101.1.69","TCP","66","38660 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0 TSval=2622676972 TSecr=3272846511"
"16","0.049801250","192.168.1.118","151.101.1.69","TLSv1.2","274","Application Data"
"17","0.055004562","151.101.1.69","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"18","0.055077925","192.168.1.118","151.101.1.69","TCP","66","38662 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0 TSval=2622676978 TSecr=2834724253"
"19","0.056528212","151.101.1.69","192.168.1.118","TLSv1.2","2465","Application Data, Application Data, Application Data"
"20","0.056600212","192.168.1.118","151.101.1.69","TCP","66","38654 → 443 [ACK] Seq=218 Ack=2400 Win=483 Len=0 TSval=2622676980 TSecr=3272096858"
"21","0.059649637","151.101.1.69","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"22","0.059724900","192.168.1.118","151.101.1.69","TCP","66","38656 → 443 [ACK] Seq=220 Ack=5409 Win=459 Len=0 TSval=2622676983 TSecr=295052006"
"23","0.059820862","151.101.1.69","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"24","0.059842700","192.168.1.118","151.101.1.69","TCP","66","38656 → 443 [ACK] Seq=220 Ack=10817 Win=417 Len=0 TSval=2622676983 TSecr=295052006"
"25","0.061273937","192.168.1.118","151.101.1.69","TLSv1.2","288","Application Data"
"26","0.061853650","151.101.1.69","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"27","0.061922012","192.168.1.118","151.101.1.69","TCP","66","38656 → 443 [ACK] Seq=220 Ack=13521 Win=396 Len=0 TSval=2622676985 TSecr=295052006"
"28","0.065393137","151.101.1.69","192.168.1.118","TLSv1.2","1418","Application Data"
"29","0.066991437","151.101.1.69","192.168.1.118","TLSv1.2","4676","Application Data, Application Data, Application Data, Application Data"
"30","0.071816800","192.184.68.144","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"31","0.073452100","192.168.1.118","151.101.1.69","TCP","66","38658 → 443 [ACK] Seq=316 Ack=6014 Win=455 Len=0 TSval=2622676997 TSecr=293593532"
"32","0.074157475","192.168.1.118","192.184.68.144","TLSv1.2","272","Application Data"
"33","0.074322025","192.168.1.118","151.101.1.69","TLSv1.2","279","Application Data"
"34","0.075508962","151.101.1.69","192.168.1.118","TLSv1.2","1418","Application Data"
"35","0.078026337","151.101.1.69","192.168.1.118","TLSv1.2","9530","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"36","0.079253025","192.168.1.118","151.101.1.69","TCP","66","38660 → 443 [ACK] Seq=335 Ack=10868 Win=417 Len=0 TSval=2622677003 TSecr=3272846519"
"37","0.080377412","192.168.1.118","151.101.1.69","TLSv1.2","280","Application Data"
"38","0.081021625","151.101.1.69","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"39","0.084973600","151.101.1.69","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"40","0.085038762","192.168.1.118","151.101.1.69","TCP","66","38656 → 443 [ACK] Seq=220 Ack=14873 Win=493 Len=0 TSval=2622677008 TSecr=295052013"
"41","0.086545587","151.101.1.69","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"42","0.086605762","192.168.1.118","151.101.1.69","TCP","66","38656 → 443 [ACK] Seq=220 Ack=17577 Win=472 Len=0 TSval=2622677010 TSecr=295052013"
"43","0.086990925","192.168.1.118","151.101.1.69","TCP","66","38660 → 443 [ACK] Seq=335 Ack=13572 Win=396 Len=0 TSval=2622677010 TSecr=3272846519"
"44","0.087324587","151.101.1.69","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"45","0.087366287","192.168.1.118","151.101.1.69","TCP","66","38656 → 443 [ACK] Seq=220 Ack=18929 Win=462 Len=0 TSval=2622677011 TSecr=295052013"
"46","0.087395225","151.101.1.69","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"47","0.087409887","192.168.1.118","151.101.1.69","TCP","66","38656 → 443 [ACK] Seq=220 Ack=20281 Win=452 Len=0 TSval=2622677011 TSecr=295052013"
"48","0.089922687","151.101.1.69","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"49","0.089983462","192.168.1.118","151.101.1.69","TCP","66","38656 → 443 [ACK] Seq=220 Ack=21633 Win=442 Len=0 TSval=2622677013 TSecr=295052013"
"50","0.093687900","151.101.1.69","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"51","0.093751050","192.168.1.118","151.101.1.69","TCP","66","38656 → 443 [ACK] Seq=220 Ack=24337 Win=421 Len=0 TSval=2622677017 TSecr=295052013"
"52","0.094450787","151.101.1.69","192.168.1.118","TLSv1.2","2770","Application Data [TCP segment of a reassembled PDU]"
"53","0.094470100","192.168.1.118","151.101.1.69","TCP","66","38656 → 443 [ACK] Seq=220 Ack=27041 Win=400 Len=0 TSval=2622677018 TSecr=295052013"
"54","0.107836200","151.101.1.69","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"55","0.107904325","192.168.1.118","151.101.1.69","TCP","66","38656 → 443 [ACK] Seq=220 Ack=29745 Win=543 Len=0 TSval=2622677031 TSecr=295052013"
"56","0.108748987","151.101.1.69","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
