frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","199.232.36.193","TLSv1.2","252","Application Data"
"2","0.023494512","199.232.36.193","192.168.1.118","TLSv1.2","1281","Application Data, Application Data"
"3","0.064419850","192.168.1.118","199.232.36.193","TCP","66","36186 → 443 [ACK] Seq=187 Ack=1216 Win=501 Len=0 TSval=3690427455 TSecr=3146491425"
"4","1.164124575","192.168.1.118","192.168.1.102","TCP","176","44768 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=501 Len=110 TSval=2257101236 TSecr=5162326 [TCP segment of a reassembled PDU]"
"5","1.177180000","192.168.1.102","192.168.1.118","TCP","176","8009 → 44768 [PSH, ACK] Seq=1 Ack=111 Win=294 Len=110 TSval=5162828 TSecr=2257101236 [TCP segment of a reassembled PDU]"
"6","1.177349575","192.168.1.118","192.168.1.102","TCP","66","44768 → 8009 [ACK] Seq=111 Ack=111 Win=501 Len=0 TSval=2257101249 TSecr=5162828"
"7","2.377769850","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"8","3.394313762","192.168.1.118","172.217.11.35","TCP","66","38558 → 80 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=536282233 TSecr=1414012564"
"9","3.413096862","172.217.11.35","192.168.1.118","TCP","66","[TCP ACKed unseen segment] 80 → 38558 [ACK] Seq=1 Ack=2 Win=240 Len=0 TSval=1414057622 TSecr=536191374"
"10","4.530444962","192.168.1.101","224.0.0.251","MDNS","414","Standard query 0x0000 PTR _googlecast._tcp.local, "QM" question PTR _homekit._tcp.local, "QM" question PTR _uscan._tcp.local, "QM" question PTR _ptp._tcp.local, "QM" question PTR _ippusb._tcp.local, "QM" question PTR _scanner._tcp.local, "QM" question PTR _ipp._tcp.local, "QM" question PTR _pdl-datastream._tcp.local, "QM" question PTR _uscans._tcp.local, "QM" question PTR _ipps._tcp.local, "QM" question PTR _printer._tcp.local, "QM" question PTR _airplay._tcp.local, "QM" question PTR _raop._tcp.local, "QM" question PTR _airport._tcp.local, "QM" question PTR _companion-link._tcp.local, "QM" question PTR _rdlink._tcp.local, "QM" question PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local PTR cjqg._companion-link._tcp.local OPT"
"11","4.636704775","192.168.1.100","224.0.0.251","MDNS","408","Standard query 0x0000 PTR _googlecast._tcp.local, "QM" question PTR _homekit._tcp.local, "QM" question PTR _uscan._tcp.local, "QM" question PTR _ptp._tcp.local, "QM" question PTR _ippusb._tcp.local, "QM" question PTR _scanner._tcp.local, "QM" question PTR _ipp._tcp.local, "QM" question PTR _pdl-datastream._tcp.local, "QM" question PTR _uscans._tcp.local, "QM" question PTR _ipps._tcp.local, "QM" question PTR _printer._tcp.local, "QM" question PTR _airplay._tcp.local, "QM" question PTR _raop._tcp.local, "QM" question PTR _airport._tcp.local, "QM" question PTR _companion-link._tcp.local, "QM" question PTR _rdlink._tcp.local, "QM" question PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local PTR cjqg._companion-link._tcp.local OPT"
"12","4.826416887","IntelCor_b7:52:73","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.118"
"13","4.830214200","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","ARP","42","192.168.1.1 is at 58:6d:8f:5b:1c:ce"
"14","4.885977987","192.168.1.118","142.250.31.188","TLSv1.2","100","Application Data"
"15","4.905713237","142.250.31.188","192.168.1.118","TCP","66","5228 → 42388 [ACK] Seq=1 Ack=35 Win=248 Len=0 TSval=3369847293 TSecr=3104694854"
"16","4.920373200","142.250.31.188","192.168.1.118","TLSv1.2","100","Application Data"
"17","4.921434475","192.168.1.118","142.250.31.188","TLSv1.2","110","Application Data"
"18","4.952710287","142.250.31.188","192.168.1.118","TCP","66","5228 → 42388 [ACK] Seq=35 Ack=79 Win=248 Len=0 TSval=3369847340 TSecr=3104694890"
"19","5.347411550","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"20","6.185303225","192.168.1.118","192.168.1.102","TCP","176","44768 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=501 Len=110 TSval=2257106257 TSecr=5162828 [TCP segment of a reassembled PDU]"
"21","6.189209362","192.168.1.102","192.168.1.118","TCP","176","8009 → 44768 [PSH, ACK] Seq=111 Ack=221 Win=294 Len=110 TSval=5163329 TSecr=2257106257 [TCP segment of a reassembled PDU]"
"22","6.189294137","192.168.1.118","192.168.1.102","TCP","66","44768 → 8009 [ACK] Seq=221 Ack=221 Win=501 Len=0 TSval=2257106261 TSecr=5163329"
"23","7.490449325","192.168.1.118","142.250.31.188","TCP","66","34334 → 443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3104697459 TSecr=407738378"
"24","7.526608750","142.250.31.188","192.168.1.118","TCP","66","[TCP ACKed unseen segment] 443 → 34334 [ACK] Seq=1 Ack=2 Win=253 Len=0 TSval=407783430 TSecr=3103840090"
"25","8.419961487","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
