frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","151.101.65.69","192.168.1.118","TLSv1.2","1418","Application Data"
"2","0.007194275","192.168.1.118","151.101.65.69","TLSv1.2","284","Application Data"
"3","0.009227975","151.101.65.69","192.168.1.118","TLSv1.2","257","Application Data"
"4","0.009287900","151.101.65.69","192.168.1.118","TLSv1.2","3463","Application Data, Application Data, Application Data, Application Data"
"5","0.009331387","192.168.1.118","151.101.65.69","TCP","66","37130 → 443 [ACK] Seq=1 Ack=3398 Win=501 Len=0 TSval=2055361137 TSecr=2831210430"
"6","0.009370300","151.101.65.69","192.168.1.118","TLSv1.2","1334","Application Data, Application Data"
"7","0.010579425","192.168.1.118","151.101.65.69","TCP","66","37128 → 443 [ACK] Seq=1 Ack=1544 Win=501 Len=0 TSval=2055361139 TSecr=2833162269"
"8","0.021861925","192.168.1.118","151.101.65.69","TCP","66","37124 → 443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2055361150 TSecr=2831845290"
"9","0.026914862","151.101.65.69","192.168.1.118","TLSv1.2","1418","Application Data"
"10","0.028786737","151.101.65.69","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"11","0.028917100","151.101.65.69","192.168.1.118","TLSv1.2","4122","Application Data, Application Data, Application Data"
"12","0.029804262","151.101.65.69","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"13","0.031315112","192.168.1.118","151.101.65.69","TCP","66","37132 → 443 [ACK] Seq=219 Ack=13521 Win=396 Len=0 TSval=2055361159 TSecr=229386357"
"14","0.050854062","192.168.1.118","151.101.65.69","TCP","66","37126 → 443 [ACK] Seq=1 Ack=1269 Win=501 Len=0 TSval=2055361179 TSecr=3144359929"
"15","0.054956525","151.101.65.69","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"16","0.056695800","151.101.65.69","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"17","0.056750712","192.168.1.118","151.101.65.69","TCP","66","37132 → 443 [ACK] Seq=219 Ack=20281 Win=429 Len=0 TSval=2055361185 TSecr=229386362"
"18","0.056837125","151.101.65.69","192.168.1.118","TLSv1.2","1977","Application Data, Application Data"
