frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","209.18.47.62","TCP","74","52490 → 853 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=938519656 TSecr=0 WS=128"
"2","0.480134675","192.168.1.118","172.217.6.211","TLSv1.2","105","Application Data"
"3","0.480237200","192.168.1.118","142.250.64.83","TLSv1.2","105","Application Data"
"4","0.480700612","192.168.1.118","142.250.64.83","TLSv1.2","90","Application Data"
"5","0.481609037","192.168.1.118","172.217.6.211","TLSv1.2","90","Application Data"
"6","0.481665950","192.168.1.118","172.217.6.211","TCP","66","33656 → 443 [FIN, ACK] Seq=64 Ack=1 Win=501 Len=0 TSval=580600211 TSecr=591082178"
"7","0.513055625","172.217.6.211","192.168.1.118","TCP","66","443 → 33656 [ACK] Seq=1 Ack=40 Win=248 Len=0 TSval=591136143 TSecr=580600209"
"8","0.524312762","142.250.64.83","192.168.1.118","TCP","66","443 → 44520 [ACK] Seq=1 Ack=65 Win=248 Len=0 TSval=3017327651 TSecr=3998579752"
"9","0.524381737","172.217.6.211","192.168.1.118","TCP","66","443 → 33656 [ACK] Seq=1 Ack=64 Win=248 Len=0 TSval=591136148 TSecr=580600211"
"10","0.524401300","172.217.6.211","192.168.1.118","TCP","66","443 → 33656 [ACK] Seq=1 Ack=65 Win=248 Len=0 TSval=591136153 TSecr=580600211"
"11","0.525141987","142.250.64.83","192.168.1.118","TCP","66","443 → 44520 [FIN, ACK] Seq=1 Ack=65 Win=248 Len=0 TSval=3017327664 TSecr=3998579752"
"12","0.525196762","192.168.1.118","142.250.64.83","TCP","66","44520 → 443 [ACK] Seq=65 Ack=2 Win=501 Len=0 TSval=3998579797 TSecr=3017327664"
"13","0.525234937","172.217.6.211","192.168.1.118","TCP","66","443 → 33656 [FIN, ACK] Seq=1 Ack=65 Win=248 Len=0 TSval=591136161 TSecr=580600211"
"14","0.525252962","192.168.1.118","172.217.6.211","TCP","66","33656 → 443 [ACK] Seq=65 Ack=2 Win=501 Len=0 TSval=580600254 TSecr=591136161"
"15","1.273945462","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"16","1.536002725","192.168.1.118","209.18.47.61","TCP","74","60230 → 853 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3655968157 TSecr=0 WS=128"
