frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","172.217.6.206","TCP","1434","[TCP segment of a reassembled PDU]"
"2","0.000042550","192.168.1.118","172.217.6.206","TCP","1434","41412 → 443 [ACK] Seq=1369 Ack=1 Win=501 Len=1368 TSval=3220158595 TSecr=2744787621 [TCP segment of a reassembled PDU]"
"3","0.000051012","192.168.1.118","172.217.6.206","TCP","1434","41412 → 443 [ACK] Seq=2737 Ack=1 Win=501 Len=1368 TSval=3220158595 TSecr=2744787621 [TCP segment of a reassembled PDU]"
"4","0.002806612","192.168.1.118","172.217.6.206","TCP","1434","41412 → 443 [ACK] Seq=4105 Ack=1 Win=501 Len=1368 TSval=3220158598 TSecr=2744787621 [TCP segment of a reassembled PDU]"
"5","0.002841675","192.168.1.118","172.217.6.206","TLSv1.2","771","Application Data"
"6","0.019201725","172.217.6.206","192.168.1.118","TCP","66","443 → 41412 [ACK] Seq=1 Ack=1369 Win=255 Len=0 TSval=2744788614 TSecr=3220158595"
"7","0.020558662","172.217.6.206","192.168.1.118","TCP","66","443 → 41412 [ACK] Seq=1 Ack=2737 Win=265 Len=0 TSval=2744788615 TSecr=3220158595"
"8","0.021631750","172.217.6.206","192.168.1.118","TCP","66","443 → 41412 [ACK] Seq=1 Ack=4105 Win=276 Len=0 TSval=2744788616 TSecr=3220158595"
"9","0.022287662","172.217.6.206","192.168.1.118","TCP","66","443 → 41412 [ACK] Seq=1 Ack=5473 Win=287 Len=0 TSval=2744788617 TSecr=3220158598"
"10","0.028864387","172.217.6.206","192.168.1.118","TCP","66","443 → 41412 [ACK] Seq=1 Ack=6178 Win=297 Len=0 TSval=2744788624 TSecr=3220158598"
"11","0.049316400","172.217.6.206","192.168.1.118","TLSv1.2","823","Application Data"
"12","0.051912975","172.217.6.206","192.168.1.118","TLSv1.2","100","Application Data"
"13","0.052100450","192.168.1.118","172.217.6.206","TCP","66","41412 → 443 [ACK] Seq=6178 Ack=792 Win=501 Len=0 TSval=3220158647 TSecr=2744788644"
"14","0.052402737","192.168.1.118","172.217.6.206","TLSv1.2","97","Encrypted Alert"
"15","0.052495700","192.168.1.118","172.217.6.206","TCP","66","41412 → 443 [FIN, ACK] Seq=6209 Ack=792 Win=501 Len=0 TSval=3220158648 TSecr=2744788644"
"16","0.068423062","172.217.6.206","192.168.1.118","TCP","66","443 → 41412 [FIN, ACK] Seq=792 Ack=6210 Win=297 Len=0 TSval=2744788659 TSecr=3220158647"
"17","0.068505950","192.168.1.118","172.217.6.206","TCP","66","41412 → 443 [ACK] Seq=6210 Ack=793 Win=501 Len=0 TSval=3220158664 TSecr=2744788659"
"18","0.609345150","192.168.1.118","192.168.1.102","TCP","176","35182 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=501 Len=110 TSval=2820643988 TSecr=6108257 [TCP segment of a reassembled PDU]"
"19","0.609445500","192.168.1.101","224.0.0.251","MDNS","539","Standard query 0x0000 PTR _googlecast._tcp.local, "QM" question PTR _homekit._tcp.local, "QM" question PTR _uscan._tcp.local, "QM" question PTR _ptp._tcp.local, "QM" question PTR _ippusb._tcp.local, "QM" question PTR _scanner._tcp.local, "QM" question PTR _ipp._tcp.local, "QM" question PTR _pdl-datastream._tcp.local, "QM" question PTR _uscans._tcp.local, "QM" question PTR _ipps._tcp.local, "QM" question PTR _printer._tcp.local, "QM" question PTR _airplay._tcp.local, "QM" question PTR _raop._tcp.local, "QM" question PTR _airport._tcp.local, "QM" question PTR _rdlink._tcp.local, "QM" question PTR _companion-link._tcp.local, "QM" question PTR _afpovertcp._tcp.local, "QM" question PTR _rfb._tcp.local, "QM" question PTR _adisk._tcp.local, "QM" question PTR _apple-mobdev._tcp.local, "QM" question PTR 8ed307c3._sub._apple-mobdev2._tcp.local, "QM" question PTR _apple-pairable._tcp.local, "QM" question TXT Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local, "QM" question PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local PTR cjqg._companion-link._tcp.local OPT"
"20","0.616353200","fe80::1814:2ecf:2c8a:d90d","ff02::fb","MDNS","559","Standard query 0x0000 PTR _googlecast._tcp.local, "QM" question PTR _homekit._tcp.local, "QM" question PTR _uscan._tcp.local, "QM" question PTR _ptp._tcp.local, "QM" question PTR _ippusb._tcp.local, "QM" question PTR _scanner._tcp.local, "QM" question PTR _ipp._tcp.local, "QM" question PTR _pdl-datastream._tcp.local, "QM" question PTR _uscans._tcp.local, "QM" question PTR _ipps._tcp.local, "QM" question PTR _printer._tcp.local, "QM" question PTR _airplay._tcp.local, "QM" question PTR _raop._tcp.local, "QM" question PTR _airport._tcp.local, "QM" question PTR _rdlink._tcp.local, "QM" question PTR _companion-link._tcp.local, "QM" question PTR _afpovertcp._tcp.local, "QM" question PTR _rfb._tcp.local, "QM" question PTR _adisk._tcp.local, "QM" question PTR _apple-mobdev._tcp.local, "QM" question PTR 8ed307c3._sub._apple-mobdev2._tcp.local, "QM" question PTR _apple-pairable._tcp.local, "QM" question TXT Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local, "QM" question PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local PTR cjqg._companion-link._tcp.local OPT"
"21","0.621591950","fe80::1cc7:6d9a:a312:7e8f","ff02::fb","MDNS","539","Standard query 0x0000 PTR _googlecast._tcp.local, "QM" question PTR _homekit._tcp.local, "QM" question PTR _uscan._tcp.local, "QM" question PTR _ptp._tcp.local, "QM" question PTR _ippusb._tcp.local, "QM" question PTR _scanner._tcp.local, "QM" question PTR _ipp._tcp.local, "QM" question PTR _pdl-datastream._tcp.local, "QM" question PTR _uscans._tcp.local, "QM" question PTR _ipps._tcp.local, "QM" question PTR _printer._tcp.local, "QM" question PTR _airplay._tcp.local, "QM" question PTR _raop._tcp.local, "QM" question PTR _airport._tcp.local, "QM" question PTR _rdlink._tcp.local, "QM" question PTR _companion-link._tcp.local, "QM" question PTR _afpovertcp._tcp.local, "QM" question PTR _rfb._tcp.local, "QM" question PTR _adisk._tcp.local, "QM" question PTR _apple-mobdev._tcp.local, "QM" question PTR 8ed307c3._sub._apple-mobdev2._tcp.local, "QM" question PTR _apple-pairable._tcp.local, "QM" question TXT Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local, "QM" question PTR cjqg._companion-link._tcp.local OPT"
"22","0.627097412","192.168.1.100","224.0.0.251","MDNS","519","Standard query 0x0000 PTR _googlecast._tcp.local, "QM" question PTR _homekit._tcp.local, "QM" question PTR _uscan._tcp.local, "QM" question PTR _ptp._tcp.local, "QM" question PTR _ippusb._tcp.local, "QM" question PTR _scanner._tcp.local, "QM" question PTR _ipp._tcp.local, "QM" question PTR _pdl-datastream._tcp.local, "QM" question PTR _uscans._tcp.local, "QM" question PTR _ipps._tcp.local, "QM" question PTR _printer._tcp.local, "QM" question PTR _airplay._tcp.local, "QM" question PTR _raop._tcp.local, "QM" question PTR _airport._tcp.local, "QM" question PTR _rdlink._tcp.local, "QM" question PTR _companion-link._tcp.local, "QM" question PTR _afpovertcp._tcp.local, "QM" question PTR _rfb._tcp.local, "QM" question PTR _adisk._tcp.local, "QM" question PTR _apple-mobdev._tcp.local, "QM" question PTR 8ed307c3._sub._apple-mobdev2._tcp.local, "QM" question PTR _apple-pairable._tcp.local, "QM" question TXT Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local, "QM" question PTR cjqg._companion-link._tcp.local OPT"
"23","0.640306950","192.168.1.102","192.168.1.118","TCP","176","8009 → 35182 [PSH, ACK] Seq=1 Ack=111 Win=277 Len=110 TSval=6108761 TSecr=2820643988 [TCP segment of a reassembled PDU]"
"24","0.640388087","192.168.1.118","192.168.1.102","TCP","66","35182 → 8009 [ACK] Seq=111 Ack=111 Win=501 Len=0 TSval=2820644019 TSecr=6108761"
"25","0.709312450","192.168.1.102","224.0.0.251","MDNS","183","Standard query response 0x0000 SRV, cache flush 0 0 8009 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local"
"26","0.714338600","192.168.1.102","224.0.0.251","MDNS","409","Standard query response 0x0000 PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local A, cache flush 192.168.1.102"
"27","0.721278362","192.168.1.102","224.0.0.251","MDNS","183","Standard query response 0x0000 SRV, cache flush 0 0 8009 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local"
"28","1.223746500","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"29","4.293937562","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"30","5.642196712","192.168.1.118","192.168.1.102","TCP","176","35182 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=501 Len=110 TSval=2820649021 TSecr=6108761 [TCP segment of a reassembled PDU]"
"31","5.647144825","192.168.1.102","192.168.1.118","TCP","176","8009 → 35182 [PSH, ACK] Seq=111 Ack=221 Win=277 Len=110 TSval=6109262 TSecr=2820649021 [TCP segment of a reassembled PDU]"
"32","5.647227200","192.168.1.118","192.168.1.102","TCP","66","35182 → 8009 [ACK] Seq=221 Ack=221 Win=501 Len=0 TSval=2820649026 TSecr=6109262"
"33","7.262264950","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"34","7.316957637","IntelCor_b7:52:73","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.118"
"35","7.320108537","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","ARP","42","192.168.1.1 is at 58:6d:8f:5b:1c:ce"
