frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","192.168.1.102","TCP","176","38457 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=364 Len=110 TSval=24971103 TSecr=5087767 [TCP segment of a reassembled PDU]"
"2","0.015766452","192.168.1.102","192.168.1.118","TCP","176","8009 → 38457 [PSH, ACK] Seq=1 Ack=111 Win=287 Len=110 TSval=5088268 TSecr=24971103 [TCP segment of a reassembled PDU]"
"3","0.015869518","192.168.1.118","192.168.1.102","TCP","66","38457 → 8009 [ACK] Seq=111 Ack=111 Win=364 Len=0 TSval=24971119 TSecr=5088268"
"4","0.281850452","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"5","0.383533811","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","ARP","42","Who has 192.168.1.118? Tell 192.168.1.1"
"6","0.383593313","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","ARP","42","192.168.1.118 is at dc:fb:48:b7:52:73"
"7","1.302302741","192.168.1.102","224.0.0.251","MDNS","183","Standard query response 0x0000 SRV, cache flush 0 0 8009 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local"
"8","2.840565228","208.80.154.224","192.168.1.118","TCP","66","80 → 43194 [FIN, ACK] Seq=1 Ack=1 Win=85 Len=0 TSval=3497067335 TSecr=24968859"
"9","2.880284893","192.168.1.118","208.80.154.224","TCP","66","43194 → 80 [ACK] Seq=1 Ack=2 Win=237 Len=0 TSval=24973984 TSecr=3497067335"
"10","3.354437026","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"11","5.017949821","192.168.1.118","192.168.1.102","TCP","176","38457 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=364 Len=110 TSval=24976121 TSecr=5088268 [TCP segment of a reassembled PDU]"
"12","5.043984720","192.168.1.102","192.168.1.118","TCP","176","8009 → 38457 [PSH, ACK] Seq=111 Ack=221 Win=287 Len=110 TSval=5088770 TSecr=24976121 [TCP segment of a reassembled PDU]"
"13","5.044093886","192.168.1.118","192.168.1.102","TCP","66","38457 → 8009 [ACK] Seq=221 Ack=221 Win=364 Len=0 TSval=24976147 TSecr=5088770"
"14","6.176284849","192.168.1.118","23.21.193.169","TCP","66","32826 → 443 [ACK] Seq=1 Ack=1 Win=379 Len=0 TSval=24977280 TSecr=1691237296"
"15","6.201882670","23.21.193.169","192.168.1.118","TCP","66","[TCP ACKed unseen segment] 443 → 32826 [ACK] Seq=1 Ack=2 Win=227 Len=0 TSval=1691248572 TSecr=24887087"
"16","6.320220836","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"17","7.584285577","192.168.1.118","142.250.31.188","TCP","66","33250 → 443 [ACK] Seq=1 Ack=1 Win=310 Len=0 TSval=24978688 TSecr=2985221882"
"18","7.604883985","142.250.31.188","192.168.1.118","TCP","66","[TCP ACKed unseen segment] 443 → 33250 [ACK] Seq=1 Ack=2 Win=253 Len=0 TSval=2985266928 TSecr=24663272"
"19","7.964613000","192.168.1.100","224.0.0.251","MDNS","175","Standard query 0x0000 ANY cjqg._smb._tcp.local, "QM" question ANY cjqg._companion-link._tcp.local, "QM" question SRV 0 0 445 cjqg.local SRV 0 0 56262 cjqg.local OPT"
"20","8.270436291","192.168.1.100","224.0.0.251","MDNS","175","Standard query 0x0000 ANY cjqg._smb._tcp.local, "QM" question ANY cjqg._companion-link._tcp.local, "QM" question SRV 0 0 445 cjqg.local SRV 0 0 56262 cjqg.local OPT"
"21","8.473742869","192.168.1.100","224.0.0.251","MDNS","560","Standard query response 0x0000 TXT, cache flush PTR cjqg._smb._tcp.local TXT SRV, cache flush 0 0 445 cjqg.local TXT, cache flush PTR _companion-link._tcp.local PTR cjqg._companion-link._tcp.local SRV, cache flush 0 0 56262 cjqg.local AAAA, cache flush fe80::c65:98ef:d456:4a34 A, cache flush 192.168.1.100 NSEC, cache flush cjqg._smb._tcp.local NSEC, cache flush cjqg._companion-link._tcp.local NSEC, cache flush cjqg.local OPT"
"22","8.883826459","192.168.1.102","224.0.0.251","MDNS","183","Standard query response 0x0000 SRV, cache flush 0 0 8009 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local"
"23","9.292476261","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"24","9.503089420","192.168.1.100","224.0.0.251","MDNS","560","Standard query response 0x0000 TXT, cache flush PTR cjqg._smb._tcp.local TXT SRV, cache flush 0 0 445 cjqg.local TXT, cache flush PTR _companion-link._tcp.local PTR cjqg._companion-link._tcp.local SRV, cache flush 0 0 56262 cjqg.local AAAA, cache flush fe80::c65:98ef:d456:4a34 A, cache flush 192.168.1.100 NSEC, cache flush cjqg._smb._tcp.local NSEC, cache flush cjqg._companion-link._tcp.local NSEC, cache flush cjqg.local OPT"
