frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"2","1.643898572","IntelCor_b7:52:73","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.118"
"3","1.650022824","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","ARP","42","192.168.1.1 is at 58:6d:8f:5b:1c:ce"
"4","2.910259430","192.168.1.118","192.168.1.102","TCP","176","38457 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=364 Len=110 TSval=25016276 TSecr=5092285 [TCP segment of a reassembled PDU]"
"5","2.915098200","192.168.1.102","192.168.1.118","TCP","176","8009 → 38457 [PSH, ACK] Seq=1 Ack=111 Win=287 Len=110 TSval=5092785 TSecr=25016276 [TCP segment of a reassembled PDU]"
"6","2.915202228","192.168.1.118","192.168.1.102","TCP","66","38457 → 8009 [ACK] Seq=111 Ack=111 Win=364 Len=0 TSval=25016281 TSecr=5092785"
"7","3.072217674","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"8","5.941989649","192.168.1.100","224.0.0.251","MDNS","175","Standard query 0x0000 ANY cjqg._smb._tcp.local, "QM" question ANY cjqg._companion-link._tcp.local, "QM" question SRV 0 0 445 cjqg.local SRV 0 0 56262 cjqg.local OPT"
"9","6.045853797","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"10","6.659463560","192.168.1.100","224.0.0.251","MDNS","207","Standard query response 0x0000 PTR _smb._tcp.local TXT OPT"
"11","7.917471601","192.168.1.118","192.168.1.102","TCP","176","38457 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=364 Len=110 TSval=25021283 TSecr=5092785 [TCP segment of a reassembled PDU]"
"12","7.933534450","192.168.1.102","192.168.1.118","TCP","176","8009 → 38457 [PSH, ACK] Seq=111 Ack=221 Win=287 Len=110 TSval=5093287 TSecr=25021283 [TCP segment of a reassembled PDU]"
"13","7.933648567","192.168.1.118","192.168.1.102","TCP","66","38457 → 8009 [ACK] Seq=221 Ack=221 Win=364 Len=0 TSval=25021299 TSecr=5093287"
