frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","69.147.82.60","TLSv1.2","418","Application Data"
"2","0.002311625","192.168.1.118","69.147.82.60","TLSv1.2","431","Application Data"
"3","0.002445112","192.168.1.118","69.147.82.60","TLSv1.2","428","Application Data"
"4","0.005363112","192.168.1.118","69.147.82.60","TLSv1.2","535","Application Data"
"5","0.006134325","173.223.9.20","192.168.1.118","TCP","74","443 → 36602 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=353068580 TSecr=287318077 WS=128"
"6","0.006231175","192.168.1.118","173.223.9.20","TCP","66","36602 → 443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=287318111 TSecr=353068580"
"7","0.033070087","192.168.1.118","173.223.9.20","TLSv1","583","Client Hello"
"8","0.039317225","69.147.82.60","192.168.1.118","TLSv1.2","762","Application Data"
"9","0.042280512","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"10","0.042345425","69.147.82.60","192.168.1.118","TLSv1.2","4410","Application Data, Application Data, Application Data"
"11","0.042428125","69.147.82.60","192.168.1.118","TLSv1.2","4410","Application Data, Application Data, Application Data, Application Data"
"12","0.043030312","192.168.1.118","69.147.82.60","TCP","66","37926 → 443 [ACK] Seq=353 Ack=10714 Win=418 Len=0 TSval=1665096451 TSecr=3174875828"
"13","0.045410475","69.147.82.60","192.168.1.118","TLSv1.2","8754","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"14","0.046942175","69.147.82.60","192.168.1.118","TLSv1.2","7306","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"15","0.063878237","192.168.1.118","69.147.82.60","TCP","66","37926 → 443 [ACK] Seq=353 Ack=26642 Win=294 Len=0 TSval=1665096471 TSecr=3174875829"
"16","0.088308437","192.168.1.118","69.147.82.60","TCP","66","37922 → 443 [ACK] Seq=1 Ack=1 Win=633 Len=0 TSval=1665096496 TSecr=3174874562"
"17","0.091260875","69.147.82.60","192.168.1.118","TLSv1.2","761","Application Data"
"18","0.093446000","192.168.1.118","69.147.82.60","TCP","66","37918 → 443 [ACK] Seq=366 Ack=696 Win=501 Len=0 TSval=1665096501 TSecr=3185078709"
"19","0.093539737","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"20","0.093574187","69.147.82.60","192.168.1.118","TLSv1.2","1514","Application Data"
"21","0.093600025","69.147.82.60","192.168.1.118","TLSv1.2","2962","Application Data, Application Data"
"22","0.094063800","192.168.1.118","69.147.82.60","TCP","66","37918 → 443 [ACK] Seq=366 Ack=6369 Win=457 Len=0 TSval=1665096502 TSecr=3185078709"
