frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","209.18.47.62","DNS","81","Standard query 0xdbac A static-exp1.licdn.com"
"2","0.000233350","192.168.1.118","209.18.47.62","DNS","81","Standard query 0x6324 A static-exp1.licdn.com"
"3","0.029668125","209.18.47.62","192.168.1.118","DNS","218","Standard query response 0xdbac A static-exp1.licdn.com CNAME 2-01-2c3e-003d.cdx.cedexis.net CNAME wildcard.licdn.com.edgekey.net CNAME e9706.dscg.akamaiedge.net A 69.192.109.199"
"4","0.029861112","192.168.1.118","209.18.47.62","DNS","81","Standard query 0x573e AAAA static-exp1.licdn.com"
"5","0.030303837","209.18.47.62","192.168.1.118","DNS","218","Standard query response 0x6324 A static-exp1.licdn.com CNAME 2-01-2c3e-003d.cdx.cedexis.net CNAME wildcard.licdn.com.edgekey.net CNAME e9706.dscg.akamaiedge.net A 69.192.109.199"
"6","0.030427900","192.168.1.118","209.18.47.62","DNS","81","Standard query 0x0f21 AAAA static-exp1.licdn.com"
"7","0.061161350","209.18.47.62","192.168.1.118","DNS","258","Standard query response 0x0f21 AAAA static-exp1.licdn.com CNAME 2-01-2c3e-003d.cdx.cedexis.net CNAME wildcard.licdn.com.edgekey.net CNAME e9706.dscg.akamaiedge.net AAAA 2600:1400:b000:287::25ea AAAA 2600:1400:b000:299::25ea"
"8","0.062106387","192.168.1.118","69.192.109.199","TCP","74","45532 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4057678125 TSecr=0 WS=128"
"9","0.062230012","192.168.1.118","69.192.109.199","TCP","74","45534 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4057678125 TSecr=0 WS=128"
"10","0.064364800","209.18.47.62","192.168.1.118","DNS","258","Standard query response 0x573e AAAA static-exp1.licdn.com CNAME 2-01-2c3e-003d.cdx.cedexis.net CNAME wildcard.licdn.com.edgekey.net CNAME e9706.dscg.akamaiedge.net AAAA 2600:1400:b000:287::25ea AAAA 2600:1400:b000:299::25ea"
"11","0.075802162","69.192.109.199","192.168.1.118","TCP","74","443 → 45532 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=810549713 TSecr=4057678125 WS=128"
"12","0.075896937","192.168.1.118","69.192.109.199","TCP","66","45532 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4057678139 TSecr=810549713"
"13","0.084606750","69.192.109.199","192.168.1.118","TCP","74","443 → 45534 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=810549723 TSecr=4057678125 WS=128"
"14","0.084701062","192.168.1.118","69.192.109.199","TCP","66","45534 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4057678147 TSecr=810549723"
"15","0.107187012","192.168.1.118","69.192.109.199","TLSv1","583","Client Hello"
"16","0.129960375","69.192.109.199","192.168.1.118","TCP","66","443 → 45532 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=810549768 TSecr=4057678170"
"17","0.133867012","69.192.109.199","192.168.1.118","TLSv1.2","3430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"18","0.133932925","192.168.1.118","69.192.109.199","TCP","66","45532 → 443 [ACK] Seq=518 Ack=3365 Win=60928 Len=0 TSval=4057678197 TSecr=810549770"
"19","0.136393575","192.168.1.118","69.192.109.199","TLSv1","583","Client Hello"
"20","0.138492387","192.168.1.118","69.192.109.199","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"21","0.161044075","69.192.109.199","192.168.1.118","TCP","66","443 → 45534 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=810549795 TSecr=4057678199"
"22","0.162139800","69.192.109.199","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"23","0.162196512","69.192.109.199","192.168.1.118","TLSv1.2","3430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"24","0.162231375","192.168.1.118","69.192.109.199","TCP","66","45534 → 443 [ACK] Seq=518 Ack=3365 Win=60928 Len=0 TSval=4057678225 TSecr=810549797"
