frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","172.217.7.3","TCP","66","42561 → 80 [ACK] Seq=1 Ack=1 Win=229 Len=0 TSval=16973120 TSecr=1678355345"
"2","0.021502740","192.168.1.102","224.0.0.251","MDNS","183","Standard query response 0x0000 SRV, cache flush 0 0 8009 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local"
"3","0.025817004","172.217.7.3","192.168.1.118","TCP","66","[TCP ACKed unseen segment] 80 → 42561 [ACK] Seq=1 Ack=2 Win=261 Len=0 TSval=1678400410 TSecr=16928071"
"4","0.635532555","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"5","2.170224530","172.217.12.170","192.168.1.118","TLSv1.2","122","Application Data"
"6","2.170674396","192.168.1.118","172.217.12.170","TCP","66","44446 → 443 [FIN, ACK] Seq=1 Ack=57 Win=273 Len=0 TSval=16975290 TSecr=339305991"
"7","2.171214165","172.217.12.170","192.168.1.118","TCP","66","443 → 44446 [FIN, ACK] Seq=57 Ack=1 Win=250 Len=0 TSval=339305991 TSecr=16735176"
"8","2.171289155","192.168.1.118","172.217.12.170","TCP","66","44446 → 443 [ACK] Seq=2 Ack=58 Win=273 Len=0 TSval=16975291 TSecr=339305991"
"9","2.171334981","172.217.12.170","192.168.1.118","TCP","66","[TCP Out-Of-Order] 443 → 44446 [FIN, ACK] Seq=57 Ack=1 Win=250 Len=0 TSval=339306036 TSecr=16735176"
"10","2.171353520","192.168.1.118","172.217.12.170","TCP","78","[TCP Dup ACK 8#1] 44446 → 443 [ACK] Seq=2 Ack=58 Win=273 Len=0 TSval=16975291 TSecr=339306036 SLE=57 SRE=58"
"11","2.187824284","172.217.12.170","192.168.1.118","TCP","66","443 → 44446 [ACK] Seq=58 Ack=2 Win=250 Len=0 TSval=339306103 TSecr=16975290"
"12","3.605526214","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"13","3.879491677","192.168.1.118","192.168.1.102","TCP","176","33923 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=364 Len=110 TSval=16976999 TSecr=4243016 [TCP segment of a reassembled PDU]"
"14","3.885777385","192.168.1.102","192.168.1.118","TCP","176","8009 → 33923 [PSH, ACK] Seq=1 Ack=111 Win=294 Len=110 TSval=4243517 TSecr=16976999 [TCP segment of a reassembled PDU]"
"15","3.885882451","192.168.1.118","192.168.1.102","TCP","66","33923 → 8009 [ACK] Seq=111 Ack=111 Win=364 Len=0 TSval=16977005 TSecr=4243517"
"16","6.575385492","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"17","6.682353586","192.168.1.100","224.0.0.251","MDNS","558","Standard query 0x0000 PTR _uscan._tcp.local, "QU" question PTR _ippusb._tcp.local, "QU" question PTR _uscans._tcp.local, "QU" question PTR _scanner._tcp.local, "QU" question PTR _ipp._tcp.local, "QU" question PTR _ipps._tcp.local, "QU" question PTR _printer._tcp.local, "QU" question PTR _pdl-datastream._tcp.local, "QU" question PTR _ptp._tcp.local, "QU" question PTR _airplay._tcp.local, "QU" question PTR _raop._tcp.local, "QU" question PTR _airport._tcp.local, "QU" question PTR _rdlink._tcp.local, "QU" question PTR _companion-link._tcp.local, "QU" question PTR _googlecast._tcp.local, "QU" question PTR _apple-mobdev._tcp.local, "QU" question PTR 8ed307c3._sub._apple-mobdev2._tcp.local, "QU" question PTR _apple-pairable._tcp.local, "QU" question TXT Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local, "QU" question PTR _homekit._tcp.local, "QU" question ANY cjqg._smb._tcp.local, "QU" question ANY cjqg._companion-link._tcp.local, "QU" question PTR cjqg._companion-link._tcp.local PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local SRV 0 0 445 cjqg.local SRV 0 0 53222 cjqg.local OPT"
"18","6.884969465","192.168.1.100","224.0.0.251","MDNS","175","Standard query 0x0000 ANY cjqg._smb._tcp.local, "QM" question ANY cjqg._companion-link._tcp.local, "QM" question SRV 0 0 445 cjqg.local SRV 0 0 53222 cjqg.local OPT"
"19","7.807892166","192.168.1.102","224.0.0.251","MDNS","409","Standard query response 0x0000 PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local A, cache flush 192.168.1.102"
"20","7.810535083","192.168.1.102","224.0.0.251","MDNS","183","Standard query response 0x0000 SRV, cache flush 0 0 8009 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local"
"21","8.887710983","192.168.1.118","192.168.1.102","TCP","176","33923 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=364 Len=110 TSval=16982007 TSecr=4243517 [TCP segment of a reassembled PDU]"
