frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","199.232.36.193","TLSv1.2","249","Application Data"
"2","0.037520388","199.232.36.193","192.168.1.118","TLSv1.2","1281","Application Data, Application Data"
"3","0.078094200","192.168.1.118","199.232.36.193","TCP","66","33722 → 443 [ACK] Seq=184 Ack=1216 Win=501 Len=0 TSval=3668539518 TSecr=266698108"
"4","2.404491788","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"5","3.540221238","192.168.1.118","192.168.1.102","TCP","176","44768 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=501 Len=110 TSval=2235215662 TSecr=2973744 [TCP segment of a reassembled PDU]"
"6","3.544757500","192.168.1.102","192.168.1.118","TCP","176","8009 → 44768 [PSH, ACK] Seq=1 Ack=111 Win=294 Len=110 TSval=2974245 TSecr=2235215662 [TCP segment of a reassembled PDU]"
"7","3.544830663","192.168.1.118","192.168.1.102","TCP","66","44768 → 8009 [ACK] Seq=111 Ack=111 Win=501 Len=0 TSval=2235215667 TSecr=2974245"
"8","5.377174750","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"9","5.684374200","192.168.1.100","224.0.0.251","MDNS","557","Standard query 0x0000 PTR _airport._tcp.local, "QM" question PTR _googlecast._tcp.local, "QM" question PTR _homekit._tcp.local, "QM" question PTR _raop._tcp.local, "QM" question PTR _airplay._tcp.local, "QM" question PTR _rdlink._tcp.local, "QM" question PTR _uscans._tcp.local, "QM" question PTR _uscan._tcp.local, "QM" question PTR _ippusb._tcp.local, "QM" question PTR _ipp._tcp.local, "QM" question PTR _scanner._tcp.local, "QM" question PTR _ipps._tcp.local, "QM" question PTR _printer._tcp.local, "QM" question PTR _pdl-datastream._tcp.local, "QM" question PTR _ptp._tcp.local, "QM" question PTR _afpovertcp._tcp.local, "QM" question PTR _smb._tcp.local, "QM" question PTR _rfb._tcp.local, "QM" question PTR _adisk._tcp.local, "QM" question PTR _companion-link._tcp.local, "QM" question PTR _apple-mobdev._tcp.local, "QM" question PTR 8ed307c3._sub._apple-mobdev2._tcp.local, "QM" question PTR _apple-pairable._tcp.local, "QM" question PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local PTR cjqg._smb._tcp.local PTR cjqg._companion-link._tcp.local OPT"
"10","6.416551413","192.168.1.118","172.217.10.3","TCP","66","43824 → 80 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=1435444318 TSecr=1688295074"
"11","6.416689438","192.168.1.118","142.250.31.188","TCP","66","34334 → 443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3082808435 TSecr=385849284"
"12","6.433088750","172.217.10.3","192.168.1.118","TCP","66","[TCP ACKed unseen segment] 80 → 43824 [ACK] Seq=1 Ack=2 Win=261 Len=0 TSval=1688343399 TSecr=1435396011"
"13","6.438601563","142.250.31.188","192.168.1.118","TCP","66","[TCP ACKed unseen segment] 443 → 34334 [ACK] Seq=1 Ack=2 Win=253 Len=0 TSval=385894339 TSecr=3082535442"
"14","7.987394813","IntelCor_b7:52:73","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.118"
"15","8.004441175","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","ARP","42","192.168.1.1 is at 58:6d:8f:5b:1c:ce"
"16","8.449121688","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"17","8.548266650","192.168.1.118","192.168.1.102","TCP","176","44768 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=501 Len=110 TSval=2235220670 TSecr=2974245 [TCP segment of a reassembled PDU]"
"18","8.561317725","192.168.1.102","192.168.1.118","TCP","176","8009 → 44768 [PSH, ACK] Seq=111 Ack=221 Win=294 Len=110 TSval=2974746 TSecr=2235220670 [TCP segment of a reassembled PDU]"
"19","8.561497350","192.168.1.118","192.168.1.102","TCP","66","44768 → 8009 [ACK] Seq=221 Ack=221 Win=501 Len=0 TSval=2235220683 TSecr=2974746"
