frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"2","0.000050550","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"3","0.000087775","192.168.1.118","199.232.37.164","TCP","66","43162 → 443 [ACK] Seq=1 Ack=2705 Win=1683 Len=0 TSval=652979193 TSecr=296396101"
"4","0.001023225","192.168.1.118","199.232.37.164","TCP","66","43160 → 443 [ACK] Seq=1 Ack=2705 Win=726 Len=0 TSval=652979194 TSecr=296404821"
"5","0.001577737","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"6","0.001662787","199.232.37.164","192.168.1.118","SSL","8178","Continuation Data"
"7","0.001673300","199.232.37.164","192.168.1.118","SSL","5474","Continuation Data"
"8","0.001703325","192.168.1.118","199.232.37.164","TCP","66","43162 → 443 [ACK] Seq=1 Ack=8113 Win=1767 Len=0 TSval=652979194 TSecr=296396102"
"9","0.001948500","192.168.1.118","199.232.37.164","TCP","66","43160 → 443 [ACK] Seq=1 Ack=13521 Win=642 Len=0 TSval=652979195 TSecr=296404821"
"10","0.030719287","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"11","0.030785037","192.168.1.118","199.232.37.164","TCP","66","43160 → 443 [ACK] Seq=1 Ack=16225 Win=1053 Len=0 TSval=652979223 TSecr=296404822"
"12","0.030826275","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"13","0.030951075","192.168.1.118","199.232.37.164","TCP","66","43160 → 443 [ACK] Seq=1 Ack=18929 Win=1032 Len=0 TSval=652979224 TSecr=296404823"
"14","0.032358125","199.232.37.164","192.168.1.118","SSL","5474","Continuation Data"
"15","0.032413050","199.232.37.164","192.168.1.118","SSL","5474","Continuation Data"
"16","0.032444050","192.168.1.118","199.232.37.164","TCP","66","43162 → 443 [ACK] Seq=1 Ack=13521 Win=1852 Len=0 TSval=652979225 TSecr=296396103"
"17","0.032488550","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"18","0.032497775","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"19","0.032510637","192.168.1.118","199.232.37.164","TCP","66","43162 → 443 [ACK] Seq=1 Ack=16225 Win=1894 Len=0 TSval=652979225 TSecr=296396104"
"20","0.032657062","192.168.1.118","199.232.37.164","TCP","66","43160 → 443 [ACK] Seq=1 Ack=27041 Win=969 Len=0 TSval=652979225 TSecr=296404823"
"21","0.038685875","199.232.37.164","192.168.1.118","SSL","5474","Continuation Data"
"22","0.039293912","192.168.1.118","199.232.37.164","TCP","66","43160 → 443 [ACK] Seq=1 Ack=32449 Win=927 Len=0 TSval=652979232 TSecr=296404824"
"23","0.040088712","199.232.37.164","192.168.1.118","TCP","54","443 → 43126 [RST] Seq=1 Win=0 Len=0"
"24","0.040139137","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"25","0.040188587","199.232.37.164","192.168.1.118","SSL","5474","Continuation Data"
"26","0.040209675","199.232.37.164","192.168.1.118","SSL","5474","Continuation Data"
"27","0.040242112","192.168.1.118","199.232.37.164","TCP","66","43162 → 443 [ACK] Seq=1 Ack=21633 Win=1979 Len=0 TSval=652979233 TSecr=296396105"
"28","0.040273175","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"29","0.040273550","192.168.1.118","199.232.37.164","TCP","66","43160 → 443 [ACK] Seq=1 Ack=39209 Win=875 Len=0 TSval=652979233 TSecr=296404824"
"30","0.040325162","192.168.1.118","199.232.37.164","TCP","66","43160 → 443 [ACK] Seq=1 Ack=41913 Win=854 Len=0 TSval=652979233 TSecr=296404825"
"31","0.044161462","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"32","0.044226937","192.168.1.118","199.232.37.164","TCP","66","43160 → 443 [ACK] Seq=1 Ack=44617 Win=973 Len=0 TSval=652979237 TSecr=296404825"
"33","0.044269175","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"34","0.045817625","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"35","0.045874862","192.168.1.118","199.232.37.164","TCP","66","43162 → 443 [ACK] Seq=1 Ack=24337 Win=2021 Len=0 TSval=652979239 TSecr=296396105"
"36","0.045952462","199.232.37.164","192.168.1.118","SSL","9530","Continuation Data"
"37","0.045973237","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"38","0.045988200","192.168.1.118","199.232.37.164","TCP","66","43162 → 443 [ACK] Seq=1 Ack=27041 Win=2063 Len=0 TSval=652979239 TSecr=296396106"
"39","0.046007575","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"40","0.049192287","192.168.1.118","199.232.37.164","TCP","66","43160 → 443 [ACK] Seq=1 Ack=56785 Win=878 Len=0 TSval=652979242 TSecr=296404826"
"41","0.049364812","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"42","0.049412775","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"43","0.049419987","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"44","0.049435987","192.168.1.118","199.232.37.164","TCP","66","43162 → 443 [ACK] Seq=1 Ack=29745 Win=2105 Len=0 TSval=652979242 TSecr=296396107"
"45","0.049511737","192.168.1.118","199.232.37.164","TCP","66","43160 → 443 [ACK] Seq=1 Ack=60841 Win=847 Len=0 TSval=652979242 TSecr=296404826"
"46","0.051035075","199.232.37.164","192.168.1.118","SSL","4122","Continuation Data"
"47","0.051082800","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"48","0.051112425","192.168.1.118","199.232.37.164","TCP","66","43162 → 443 [ACK] Seq=1 Ack=32449 Win=2148 Len=0 TSval=652979244 TSecr=296396107"
"49","0.051262237","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"50","0.051305237","199.232.37.164","192.168.1.118","SSL","5474","Continuation Data"
"51","0.051314287","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"52","0.051518187","192.168.1.118","199.232.37.164","TCP","66","43160 → 443 [ACK] Seq=1 Ack=73009 Win=752 Len=0 TSval=652979244 TSecr=296404827"
"53","0.057859887","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"54","0.057946075","192.168.1.118","199.232.37.164","TCP","66","43162 → 443 [ACK] Seq=1 Ack=35153 Win=2169 Len=0 TSval=652979251 TSecr=296396108"
"55","0.057981275","104.127.236.98","192.168.1.118","TCP","4410","[TCP segment of a reassembled PDU]"
"56","0.058010987","192.168.1.118","104.127.236.98","TCP","66","42600 → 443 [ACK] Seq=1 Ack=4345 Win=468 Len=0 TSval=1062089017 TSecr=1479131251"
"57","0.059526525","104.127.236.98","192.168.1.118","TCP","7306","443 → 42600 [ACK] Seq=4345 Ack=1 Win=243 Len=7240 TSval=1479131251 TSecr=1062088900 [TCP segment of a reassembled PDU]"
"58","0.059592287","192.168.1.118","104.127.236.98","TCP","66","42600 → 443 [ACK] Seq=1 Ack=11585 Win=429 Len=0 TSval=1062089018 TSecr=1479131251"
"59","0.059717437","104.127.236.98","192.168.1.118","TLSv1.2","10202","Application Data [TCP segment of a reassembled PDU]"
"60","0.059779112","192.168.1.118","104.127.236.98","TCP","66","42600 → 443 [ACK] Seq=1 Ack=21721 Win=350 Len=0 TSval=1062089018 TSecr=1479131251"
"61","0.064914875","104.127.236.98","192.168.1.118","TCP","1514","443 → 42600 [ACK] Seq=21721 Ack=1 Win=243 Len=1448 TSval=1479131251 TSecr=1062088900 [TCP segment of a reassembled PDU]"
"62","0.064980850","192.168.1.118","104.127.236.98","TCP","66","42600 → 443 [ACK] Seq=1 Ack=23169 Win=493 Len=0 TSval=1062089024 TSecr=1479131251"
"63","0.065015687","199.232.37.164","192.168.1.118","SSL","4122","Continuation Data"
