frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","69.147.82.61","TLSv1.2","289","Application Data"
"2","0.000146012","192.168.1.118","69.147.82.61","TLSv1.2","285","Application Data"
"3","0.001311125","192.168.1.118","69.147.82.61","TLSv1.2","298","Application Data"
"4","0.001548225","192.168.1.118","69.147.82.61","TLSv1.2","289","Application Data"
"5","0.001640662","192.168.1.118","69.147.82.61","TLSv1.2","286","Application Data"
"6","0.001702325","192.168.1.118","72.30.35.10","TCP","66","41378 → 443 [ACK] Seq=1 Ack=1 Win=467 Len=0 TSval=3864227936 TSecr=1257428993"
"7","0.021734575","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"8","0.021813175","192.168.1.118","69.147.82.61","TCP","66","46092 → 443 [ACK] Seq=224 Ack=896 Win=495 Len=0 TSval=2265693258 TSecr=701120977"
"9","0.023065400","69.147.82.61","192.168.1.118","TLSv1.2","1044","Application Data"
"10","0.028943587","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"11","0.029024112","192.168.1.118","69.147.82.61","TCP","66","46096 → 443 [ACK] Seq=233 Ack=896 Win=495 Len=0 TSval=2265693265 TSecr=3175353627"
"12","0.031052000","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"13","0.031107000","192.168.1.118","69.147.82.61","TCP","66","46096 → 443 [ACK] Seq=233 Ack=2225 Win=485 Len=0 TSval=2265693267 TSecr=3175353627"
"14","0.031140237","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"15","0.031164837","69.147.82.61","192.168.1.118","TLSv1.2","367","Application Data"
"16","0.031180575","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"17","0.031199512","192.168.1.118","69.147.82.61","TCP","66","46094 → 443 [ACK] Seq=220 Ack=896 Win=495 Len=0 TSval=2265693267 TSecr=2581952271"
"18","0.031215325","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"19","0.031231062","192.168.1.118","69.147.82.61","TCP","66","46094 → 443 [ACK] Seq=220 Ack=2225 Win=485 Len=0 TSval=2265693267 TSecr=2581952271"
"20","0.031255850","69.147.82.61","192.168.1.118","TLSv1.2","1514","Application Data"
"21","0.031270162","192.168.1.118","69.147.82.61","TCP","66","46094 → 443 [ACK] Seq=220 Ack=3673 Win=474 Len=0 TSval=2265693268 TSecr=2581952271"
"22","0.031841225","192.168.1.118","69.147.82.61","TCP","66","46092 → 443 [ACK] Seq=224 Ack=1874 Win=501 Len=0 TSval=2265693268 TSecr=701120977"
"23","0.032332475","192.168.1.118","69.147.82.61","TCP","66","46098 → 443 [ACK] Seq=224 Ack=1197 Win=501 Len=0 TSval=2265693269 TSecr=3175352888"
"24","0.033052350","192.168.1.118","69.147.82.61","TLSv1.2","289","Application Data"
"25","0.033165925","192.168.1.118","69.147.82.61","TLSv1.2","290","Application Data"
"26","0.034770287","69.147.82.61","192.168.1.118","TLSv1.2","1298","Application Data"
"27","0.034836237","192.168.1.118","69.147.82.61","TCP","66","46096 → 443 [ACK] Seq=233 Ack=3457 Win=493 Len=0 TSval=2265693271 TSecr=3175353627"
"28","0.034872037","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"29","0.034901112","192.168.1.118","69.147.82.61","TCP","66","46100 → 443 [ACK] Seq=221 Ack=896 Win=495 Len=0 TSval=2265693271 TSecr=3175354139"
"30","0.034914237","69.147.82.61","192.168.1.118","TLSv1.2","393","Application Data"
"31","0.034931362","192.168.1.118","69.147.82.61","TCP","66","46100 → 443 [ACK] Seq=221 Ack=1223 Win=493 Len=0 TSval=2265693271 TSecr=3175354139"
"32","0.034946775","69.147.82.61","192.168.1.118","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
