frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","209.18.47.62","192.168.1.118","DNS","151","Standard query response 0x77b4 A quizlet.com A 104.16.17.221 A 104.16.14.221 A 104.16.15.221 A 104.16.18.221 A 104.16.16.221"
"2","0.000399675","192.168.1.118","209.18.47.62","DNS","71","Standard query 0xcf24 AAAA quizlet.com"
"3","0.021928850","209.18.47.62","192.168.1.118","DNS","129","Standard query response 0xcf24 AAAA quizlet.com SOA ian.ns.cloudflare.com"
"4","0.025003863","192.168.1.118","104.16.17.221","TCP","74","39868 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=556192270 TSecr=0 WS=128"
"5","0.041004500","104.16.17.221","192.168.1.118","TCP","66","443 → 39868 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM=1 WS=1024"
"6","0.041097288","192.168.1.118","104.16.17.221","TCP","54","39868 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"7","0.072292638","192.168.1.118","104.16.17.221","TLSv1","571","Client Hello"
"8","0.092648688","104.16.17.221","192.168.1.118","TCP","54","443 → 39868 [ACK] Seq=1 Ack=518 Win=67584 Len=0"
"9","0.100610050","104.16.17.221","192.168.1.118","TLSv1.2","1514","Server Hello"
"10","0.100678988","192.168.1.118","104.16.17.221","TCP","54","39868 → 443 [ACK] Seq=518 Ack=1461 Win=63104 Len=0"
"11","0.103701600","104.16.17.221","192.168.1.118","TLSv1.2","1953","Certificate, Server Key Exchange, Server Hello Done"
"12","0.103764300","192.168.1.118","104.16.17.221","TCP","54","39868 → 443 [ACK] Seq=518 Ack=3360 Win=61312 Len=0"
"13","0.108803500","192.168.1.118","104.16.17.221","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14","0.129868075","104.16.17.221","192.168.1.118","TCP","54","443 → 39868 [ACK] Seq=3360 Ack=644 Win=67584 Len=0"
"15","0.130795913","104.16.17.221","192.168.1.118","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"16","0.134448925","192.168.1.118","104.16.17.221","TLSv1.2","417","Application Data"
"17","0.160252763","104.16.17.221","192.168.1.118","TCP","54","443 → 39868 [ACK] Seq=3411 Ack=1007 Win=68608 Len=0"
"18","0.185162150","104.16.17.221","192.168.1.118","TLSv1.2","1452","Application Data"
"19","0.187587775","104.16.17.221","192.168.1.118","TLSv1.2","344","Application Data"
"20","0.187635325","104.16.17.221","192.168.1.118","TLSv1.2","88","Application Data"
"21","0.187704463","192.168.1.118","104.16.17.221","TCP","54","39868 → 443 [ACK] Seq=1007 Ack=5133 Win=62720 Len=0"
"22","0.260387938","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
