frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"2","0.007147150","192.168.1.118","199.232.37.164","TCP","66","33020 → 443 [ACK] Seq=1 Ack=2705 Win=428 Len=0 TSval=647126600 TSecr=2817518741"
"3","0.021995238","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"4","0.028825275","199.232.37.164","192.168.1.118","TCP","2770","443 → 33020 [ACK] Seq=4057 Ack=1 Win=57 Len=2704 TSval=2817518741 TSecr=647126537"
"5","0.028887113","192.168.1.118","199.232.37.164","TCP","66","33020 → 443 [ACK] Seq=1 Ack=6761 Win=477 Len=0 TSval=647126622 TSecr=2817518741"
"6","0.031280750","199.232.37.164","192.168.1.118","SSL","213","Continuation Data"
"7","0.031349663","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data"
"8","0.036530488","199.232.37.164","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"9","0.036655400","199.232.37.164","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"10","0.036696263","192.168.1.118","199.232.37.164","TCP","66","33014 → 443 [ACK] Seq=1 Ack=52 Win=501 Len=0 TSval=647126630 TSecr=3918745823"
"11","0.036742450","199.232.37.164","192.168.1.118","TLSv1.2","6826","Application Data, Application Data, Application Data, Application Data"
"12","0.036755975","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"13","0.037539050","199.232.37.164","192.168.1.118","SSL","1034","Continuation Data"
"14","0.037567650","199.232.37.164","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"15","0.037596913","192.168.1.118","199.232.37.164","TCP","66","33016 → 443 [ACK] Seq=1 Ack=52 Win=501 Len=0 TSval=647126630 TSecr=215694670"
"16","0.072389550","192.168.1.118","199.232.37.164","TCP","66","33018 → 443 [ACK] Seq=1 Ack=13521 Win=396 Len=0 TSval=647126665 TSecr=277574564"
"17","0.077387625","192.168.1.118","199.232.37.164","TCP","66","33020 → 443 [ACK] Seq=1 Ack=10433 Win=449 Len=0 TSval=647126670 TSecr=2817518751"
"18","0.077440375","192.168.1.118","199.232.37.164","TCP","66","33012 → 443 [ACK] Seq=1 Ack=148 Win=493 Len=0 TSval=647126670 TSecr=474039779"
"19","0.128261663","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"20","0.128350038","192.168.1.118","199.232.37.164","TCP","66","33018 → 443 [ACK] Seq=1 Ack=14873 Win=386 Len=0 TSval=647126721 TSecr=277574590"
"21","0.131631375","199.232.37.164","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"22","0.131698038","192.168.1.118","199.232.37.164","TCP","66","33018 → 443 [ACK] Seq=1 Ack=20281 Win=344 Len=0 TSval=647126725 TSecr=277574590"
"23","0.132008000","199.232.37.164","192.168.1.118","TLSv1.2","14938","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"24","0.132024600","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"25","0.144767513","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"26","0.144829975","199.232.37.164","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"27","0.163463675","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"28","0.163534275","192.168.1.118","199.232.37.164","TCP","66","33018 → 443 [ACK] Seq=1 Ack=41913 Win=175 Len=0 TSval=647126756 TSecr=277574590"
"29","0.163576200","199.232.37.164","192.168.1.118","TLSv1.2","822","Application Data"
"30","0.199455050","192.168.1.118","199.232.37.164","TLSv1.2","397","Application Data"
"31","0.199829300","192.168.1.118","199.232.37.164","TLSv1.2","342","Application Data"
"32","0.200879313","192.168.1.118","199.232.37.164","TLSv1.2","350","Application Data"
"33","0.204391650","192.168.1.118","199.232.37.164","TCP","66","33018 → 443 [ACK] Seq=1 Ack=42669 Win=170 Len=0 TSval=647126797 TSecr=277574607"
"34","0.231870013","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data"
"35","0.231943350","192.168.1.118","199.232.37.164","TCP","66","33014 → 443 [ACK] Seq=332 Ack=1404 Win=493 Len=0 TSval=647126825 TSecr=3918745879"
"36","0.234606738","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data"
"37","0.234676663","192.168.1.118","199.232.37.164","TCP","66","33016 → 443 [ACK] Seq=277 Ack=1404 Win=493 Len=0 TSval=647126828 TSecr=215694723"
"38","0.238456263","199.232.37.164","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"39","0.238523900","192.168.1.118","199.232.37.164","TCP","66","33014 → 443 [ACK] Seq=332 Ack=6812 Win=451 Len=0 TSval=647126831 TSecr=3918745879"
"40","0.238738650","199.232.37.164","192.168.1.118","TLSv1.2","8178","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"41","0.238770700","192.168.1.118","199.232.37.164","TCP","66","33012 → 443 [ACK] Seq=285 Ack=8260 Win=438 Len=0 TSval=647126832 TSecr=474040024"
"42","0.238792300","199.232.37.164","192.168.1.118","TLSv1.2","6826","Application Data, Application Data, Application Data, Application Data"
"43","0.238811125","192.168.1.118","199.232.37.164","TCP","66","33014 → 443 [ACK] Seq=332 Ack=13572 Win=399 Len=0 TSval=647126832 TSecr=3918745879"
"44","0.238819288","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"45","0.238833200","192.168.1.118","199.232.37.164","TCP","66","33012 → 443 [ACK] Seq=285 Ack=9612 Win=428 Len=0 TSval=647126832 TSecr=474040025"
"46","0.245077588","199.232.37.164","192.168.1.118","TLSv1.2","4122","Application Data, Application Data"
"47","0.245147338","192.168.1.118","199.232.37.164","TCP","66","33012 → 443 [ACK] Seq=285 Ack=13668 Win=397 Len=0 TSval=647126838 TSecr=474040025"
"48","0.247530500","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"49","0.247592913","192.168.1.118","199.232.37.164","TCP","66","33014 → 443 [ACK] Seq=332 Ack=14924 Win=389 Len=0 TSval=647126840 TSecr=3918745886"
"50","0.249019313","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"51","0.249068788","192.168.1.118","199.232.37.164","TCP","66","33014 → 443 [ACK] Seq=332 Ack=16276 Win=379 Len=0 TSval=647126842 TSecr=3918745886"
"52","0.251474200","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"53","0.251535763","192.168.1.118","199.232.37.164","TCP","66","33016 → 443 [ACK] Seq=277 Ack=2756 Win=483 Len=0 TSval=647126844 TSecr=215694723"
"54","0.252716925","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"55","0.252766525","192.168.1.118","199.232.37.164","TCP","66","33016 → 443 [ACK] Seq=277 Ack=4108 Win=473 Len=0 TSval=647126846 TSecr=215694723"
"56","0.264735100","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"57","0.264799075","192.168.1.118","199.232.37.164","TCP","66","33016 → 443 [ACK] Seq=277 Ack=5460 Win=463 Len=0 TSval=647126858 TSecr=215694723"
"58","0.265788500","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"59","0.265824738","192.168.1.118","199.232.37.164","TCP","66","33016 → 443 [ACK] Seq=277 Ack=6812 Win=453 Len=0 TSval=647126859 TSecr=215694723"
"60","0.271301125","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"61","0.271378138","192.168.1.118","199.232.37.164","TCP","66","33016 → 443 [ACK] Seq=277 Ack=8164 Win=443 Len=0 TSval=647126864 TSecr=215694723"
"62","0.275437750","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"63","0.275506250","192.168.1.118","199.232.37.164","TCP","66","33016 → 443 [ACK] Seq=277 Ack=9516 Win=433 Len=0 TSval=647126868 TSecr=215694723"
"64","0.276303800","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"65","0.276340875","192.168.1.118","199.232.37.164","TCP","66","33016 → 443 [ACK] Seq=277 Ack=10868 Win=423 Len=0 TSval=647126869 TSecr=215694723"
"66","0.278611075","192.168.1.118","199.232.37.164","TLSv1.2","345","Application Data"
"67","0.278752350","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"68","0.278820838","192.168.1.118","199.232.37.164","TCP","66","33016 → 443 [ACK] Seq=277 Ack=12220 Win=413 Len=0 TSval=647126872 TSecr=215694723"
"69","0.280831363","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"70","0.280901163","192.168.1.118","199.232.37.164","TCP","66","33014 → 443 [ACK] Seq=332 Ack=17628 Win=369 Len=0 TSval=647126874 TSecr=3918745894"
"71","0.284728275","199.232.37.164","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"72","0.284791850","192.168.1.118","199.232.37.164","TCP","66","33014 → 443 [ACK] Seq=332 Ack=23036 Win=445 Len=0 TSval=647126878 TSecr=3918745894"
"73","0.284877213","199.232.37.164","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"74","0.284895425","192.168.1.118","199.232.37.164","TCP","66","33014 → 443 [ACK] Seq=332 Ack=25740 Win=424 Len=0 TSval=647126878 TSecr=3918745894"
"75","0.288652038","199.232.37.164","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"76","0.288719163","192.168.1.118","199.232.37.164","TCP","66","33014 → 443 [ACK] Seq=332 Ack=31148 Win=382 Len=0 TSval=647126882 TSecr=3918745894"
"77","0.290357525","199.232.37.164","192.168.1.118","TLSv1.2","13586","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"78","0.290421675","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"79","0.290430538","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"80","0.290459650","192.168.1.118","199.232.37.164","TCP","66","33012 → 443 [ACK] Seq=285 Ack=15020 Win=493 Len=0 TSval=647126883 TSecr=474040080"
"81","0.290826213","192.168.1.118","199.232.37.164","TCP","66","33014 → 443 [ACK] Seq=332 Ack=46020 Win=266 Len=0 TSval=647126884 TSecr=3918745894"
"82","0.297681238","199.232.37.164","192.168.1.118","TLSv1.2","4122","Application Data, Application Data, Application Data"
"83","0.297746350","192.168.1.118","199.232.37.164","TCP","66","33012 → 443 [ACK] Seq=285 Ack=19076 Win=462 Len=0 TSval=647126891 TSecr=474040080"
"84","0.297777813","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"85","0.297793675","192.168.1.118","199.232.37.164","TCP","66","33012 → 443 [ACK] Seq=285 Ack=20428 Win=452 Len=0 TSval=647126891 TSecr=474040080"
"86","0.298636050","199.232.37.164","192.168.1.118","TLSv1.2","12234","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"87","0.298693938","192.168.1.118","199.232.37.164","TCP","66","33012 → 443 [ACK] Seq=285 Ack=32596 Win=357 Len=0 TSval=647126892 TSecr=474040080"
"88","0.300352738","199.232.37.164","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
