frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","104.16.18.221","TLSv1","571","Client Hello"
"2","0.035416162","104.16.18.221","192.168.1.118","TCP","54","443 → 34542 [ACK] Seq=1 Ack=518 Win=66 Len=0"
"3","0.044968800","104.16.18.221","192.168.1.118","TLSv1.2","3413","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"4","0.045032837","192.168.1.118","104.16.18.221","TCP","54","34542 → 443 [ACK] Seq=518 Ack=3360 Win=476 Len=0"
"5","0.047884187","192.168.1.118","104.16.18.221","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6","0.077576325","104.16.18.221","192.168.1.118","TCP","54","443 → 34542 [ACK] Seq=3360 Ack=644 Win=66 Len=0"
"7","0.083636700","104.16.18.221","192.168.1.118","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"8","0.084110637","192.168.1.118","104.16.18.221","TLSv1.2","417","Application Data"
"9","0.105504275","104.16.18.221","192.168.1.118","TCP","54","443 → 34542 [ACK] Seq=3411 Ack=1007 Win=67 Len=0"
"10","0.161219612","104.16.18.221","192.168.1.118","TLSv1.2","1452","Application Data"
"11","0.161978187","104.16.18.221","192.168.1.118","TLSv1.2","340","Application Data"
"12","0.162004225","104.16.18.221","192.168.1.118","TLSv1.2","88","Application Data"
"13","0.162281250","192.168.1.118","104.16.18.221","TCP","54","34542 → 443 [ACK] Seq=1007 Ack=5129 Win=490 Len=0"
"14","0.353051475","192.168.1.118","192.168.1.102","TCP","176","33368 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=501 Len=110 TSval=2811238819 TSecr=7317720 [TCP segment of a reassembled PDU]"
"15","0.356792412","192.168.1.102","192.168.1.118","TCP","176","8009 → 33368 [PSH, ACK] Seq=1 Ack=111 Win=294 Len=110 TSval=7318220 TSecr=2811238819 [TCP segment of a reassembled PDU]"
"16","0.356872050","192.168.1.118","192.168.1.102","TCP","66","33368 → 8009 [ACK] Seq=111 Ack=111 Win=501 Len=0 TSval=2811238823 TSecr=7318220"
"17","0.664010250","fe80::1044:3da9:1707:700c","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"18","0.755564900","fe80::1cc7:6d9a:a312:7e8f","ff02::fb","MDNS","500","Standard query 0x0000 PTR _googlecast._tcp.local, "QM" question PTR _uscan._tcp.local, "QM" question PTR _ptp._tcp.local, "QM" question PTR _ippusb._tcp.local, "QM" question PTR _scanner._tcp.local, "QM" question PTR _ipp._tcp.local, "QM" question PTR _pdl-datastream._tcp.local, "QM" question PTR _uscans._tcp.local, "QM" question PTR _ipps._tcp.local, "QM" question PTR _printer._tcp.local, "QM" question PTR _airport._tcp.local, "QM" question PTR _rdlink._tcp.local, "QM" question PTR _apple-mobdev._tcp.local, "QM" question PTR 8ed307c3._sub._apple-mobdev2._tcp.local, "QM" question PTR _apple-pairable._tcp.local, "QM" question PTR _afpovertcp._tcp.local, "QM" question PTR _smb._tcp.local, "QM" question PTR _rfb._tcp.local, "QM" question PTR _adisk._tcp.local, "QM" question TXT Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local, "QM" question PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local PTR cjqg._smb._tcp.local OPT"
"19","0.858314175","192.168.1.102","224.0.0.251","MDNS","183","Standard query response 0x0000 SRV, cache flush 0 0 8009 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local"
"20","1.472855425","192.168.1.119","224.0.0.251","MDNS","176","Standard query 0x0000 PTR _homekit._tcp.local, "QM" question PTR _companion-link._tcp.local, "QM" question PTR _airplay._tcp.local, "QM" question PTR _raop._tcp.local, "QM" question PTR cjqg._companion-link._tcp.local OPT"
"21","5.359127550","192.168.1.118","192.168.1.102","TCP","176","33368 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=501 Len=110 TSval=2811243825 TSecr=7318220 [TCP segment of a reassembled PDU]"
"22","5.366134337","192.168.1.102","192.168.1.118","TCP","176","8009 → 33368 [PSH, ACK] Seq=111 Ack=221 Win=294 Len=110 TSval=7318721 TSecr=2811243825 [TCP segment of a reassembled PDU]"
"23","5.366220087","192.168.1.118","192.168.1.102","TCP","66","33368 → 8009 [ACK] Seq=221 Ack=221 Win=501 Len=0 TSval=2811243832 TSecr=7318721"
"24","5.770881950","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
