frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","172.217.10.142","TLSv1.2","302","Application Data"
"2","0.017241941","172.217.10.142","192.168.1.118","TLSv1.2","1484","Application Data"
"3","0.017339557","192.168.1.118","172.217.10.142","TCP","66","36345 → 443 [ACK] Seq=237 Ack=1419 Win=1307 Len=0 TSval=13590957 TSecr=1985956701"
"4","0.018333692","172.217.10.142","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"5","0.018403369","192.168.1.118","172.217.10.142","TCP","66","36345 → 443 [ACK] Seq=237 Ack=4255 Win=1351 Len=0 TSval=13590958 TSecr=1985956701"
"6","0.026441338","172.217.10.142","192.168.1.118","TLSv1.2","1484","Application Data"
"7","0.026523478","192.168.1.118","172.217.10.142","TCP","66","36345 → 443 [ACK] Seq=237 Ack=5673 Win=1368 Len=0 TSval=13590966 TSecr=1985956702"
"8","0.028023081","172.217.10.142","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"9","0.028133897","192.168.1.118","172.217.10.142","TCP","66","36345 → 443 [ACK] Seq=237 Ack=8509 Win=1346 Len=0 TSval=13590968 TSecr=1985956703"
"10","0.029149370","172.217.10.142","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"11","0.029220498","192.168.1.118","172.217.10.142","TCP","66","36345 → 443 [ACK] Seq=237 Ack=11345 Win=1324 Len=0 TSval=13590969 TSecr=1985956704"
"12","0.031421837","172.217.10.142","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"13","0.031498865","192.168.1.118","172.217.10.142","TCP","66","36345 → 443 [ACK] Seq=237 Ack=14181 Win=1302 Len=0 TSval=13590971 TSecr=1985956705"
"14","0.032974479","172.217.10.142","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"15","0.033058119","192.168.1.118","172.217.10.142","TCP","66","36345 → 443 [ACK] Seq=237 Ack=17017 Win=1280 Len=0 TSval=13590973 TSecr=1985956707"
"16","0.033796395","172.217.10.142","192.168.1.118","TLSv1.2","353","Application Data"
"17","0.033857747","192.168.1.118","172.217.10.142","TCP","66","36345 → 443 [ACK] Seq=237 Ack=17304 Win=1278 Len=0 TSval=13590974 TSecr=1985956708"
"18","3.287307876","192.168.1.118","192.168.1.102","TCP","176","45592 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=387 Len=110 TSval=13594227 TSecr=3338095 [TCP segment of a reassembled PDU]"
"19","3.294686009","192.168.1.102","192.168.1.118","TCP","176","8009 → 45592 [PSH, ACK] Seq=1 Ack=111 Win=299 Len=110 TSval=3338596 TSecr=13594227 [TCP segment of a reassembled PDU]"
"20","3.294796751","192.168.1.118","192.168.1.102","TCP","66","45592 → 8009 [ACK] Seq=111 Ack=111 Win=387 Len=0 TSval=13594235 TSecr=3338596"
"21","4.396766443","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","ARP","42","Who has 192.168.1.118? Tell 192.168.1.1"
"22","4.396823033","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","ARP","42","192.168.1.118 is at dc:fb:48:b7:52:73"
"23","4.455907688","192.168.1.118","172.253.63.188","TLSv1.2","99","Application Data"
"24","4.488072101","172.253.63.188","192.168.1.118","TCP","66","5228 → 33746 [ACK] Seq=1 Ack=34 Win=248 Len=0 TSval=3699853326 TSecr=13595396"
"25","4.497628561","172.253.63.188","192.168.1.118","TLSv1.2","100","Application Data"
"26","4.497988923","192.168.1.118","172.253.63.188","TLSv1.2","109","Application Data"
"27","4.526025805","172.253.63.188","192.168.1.118","TCP","66","5228 → 33746 [ACK] Seq=35 Ack=77 Win=248 Len=0 TSval=3699853363 TSecr=13595438"
"28","7.981376287","192.168.1.100","224.0.0.251","MDNS","175","Standard query 0x0000 ANY cjqg._smb._tcp.local, "QM" question ANY cjqg._companion-link._tcp.local, "QM" question SRV 0 0 445 cjqg.local SRV 0 0 53222 cjqg.local OPT"
"29","8.298884324","192.168.1.118","192.168.1.102","TCP","176","45592 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=387 Len=110 TSval=13599239 TSecr=3338596 [TCP segment of a reassembled PDU]"
"30","8.332823612","192.168.1.102","192.168.1.118","TCP","176","8009 → 45592 [PSH, ACK] Seq=111 Ack=221 Win=299 Len=110 TSval=3339098 TSecr=13599239 [TCP segment of a reassembled PDU]"
"31","8.332929791","192.168.1.118","192.168.1.102","TCP","66","45592 → 8009 [ACK] Seq=221 Ack=221 Win=387 Len=0 TSval=13599273 TSecr=3339098"
"32","9.210946370","192.168.1.100","224.0.0.251","MDNS","560","Standard query response 0x0000 TXT, cache flush PTR cjqg._smb._tcp.local TXT SRV, cache flush 0 0 445 cjqg.local TXT, cache flush PTR _companion-link._tcp.local PTR cjqg._companion-link._tcp.local SRV, cache flush 0 0 53222 cjqg.local AAAA, cache flush fe80::c65:98ef:d456:4a34 A, cache flush 192.168.1.100 NSEC, cache flush cjqg._smb._tcp.local NSEC, cache flush cjqg._companion-link._tcp.local NSEC, cache flush cjqg.local OPT"
