frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","192.168.1.102","TCP","176","45592 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=387 Len=110 TSval=13830869 TSecr=3361759 [TCP segment of a reassembled PDU]"
"2","0.003592826","192.168.1.102","192.168.1.118","TCP","176","8009 → 45592 [PSH, ACK] Seq=1 Ack=111 Win=299 Len=110 TSval=3362259 TSecr=13830869 [TCP segment of a reassembled PDU]"
"3","0.003714668","192.168.1.118","192.168.1.102","TCP","66","45592 → 8009 [ACK] Seq=111 Ack=111 Win=387 Len=0 TSval=13830872 TSecr=3362259"
"4","2.858079454","208.80.154.224","192.168.1.118","TCP","66","80 → 35819 [FIN, ACK] Seq=1 Ack=1 Win=85 Len=0 TSval=3479807401 TSecr=13828573"
"5","2.897756068","192.168.1.118","208.80.154.224","TCP","66","35819 → 80 [ACK] Seq=1 Ack=2 Win=237 Len=0 TSval=13833767 TSecr=3479807401"
"6","4.766962063","192.168.1.118","172.253.63.188","TLSv1.2","99","Application Data"
"7","4.806069944","172.253.63.188","192.168.1.118","TCP","66","5228 → 33746 [ACK] Seq=1 Ack=34 Win=248 Len=0 TSval=3700093557 TSecr=13835636"
"8","4.808237032","172.253.63.188","192.168.1.118","TLSv1.2","100","Application Data"
"9","4.808586569","192.168.1.118","172.253.63.188","TLSv1.2","109","Application Data"
"10","4.837522657","172.253.63.188","192.168.1.118","TCP","66","5228 → 33746 [ACK] Seq=35 Ack=77 Win=248 Len=0 TSval=3700093596 TSecr=13835677"
"11","5.005314242","192.168.1.118","192.168.1.102","TCP","176","45592 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=387 Len=110 TSval=13835874 TSecr=3362259 [TCP segment of a reassembled PDU]"
"12","5.074321707","192.168.1.102","192.168.1.118","TCP","176","8009 → 45592 [PSH, ACK] Seq=111 Ack=221 Win=299 Len=110 TSval=3362760 TSecr=13835874 [TCP segment of a reassembled PDU]"
"13","5.074420861","192.168.1.118","192.168.1.102","TCP","66","45592 → 8009 [ACK] Seq=221 Ack=221 Win=387 Len=0 TSval=13835943 TSecr=3362760"
"14","8.089194174","192.168.1.100","224.0.0.251","MDNS","175","Standard query 0x0000 ANY cjqg._smb._tcp.local, "QM" question ANY cjqg._companion-link._tcp.local, "QM" question SRV 0 0 445 cjqg.local SRV 0 0 53222 cjqg.local OPT"
