frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","239.255.255.250","SSDP","218","M-SEARCH * HTTP/1.1 "
"2","0.111927505","192.168.1.118","172.253.122.188","TCP","66","38823 → 5228 [ACK] Seq=1 Ack=1 Win=1424 Len=0 TSval=13770240 TSecr=619948180"
"3","0.131721110","172.253.122.188","192.168.1.118","TCP","66","[TCP ACKed unseen segment] 5228 → 38823 [ACK] Seq=1 Ack=2 Win=257 Len=0 TSval=619993230 TSecr=13409823"
"4","0.227880238","192.168.1.118","192.168.1.102","TCP","176","45592 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=387 Len=110 TSval=13770355 TSecr=3355708 [TCP segment of a reassembled PDU]"
"5","0.476912267","192.168.1.118","192.168.1.102","TCP","176","[TCP Retransmission] 45592 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=387 Len=110 TSval=13770605 TSecr=3355708"
"6","0.487025471","192.168.1.102","192.168.1.118","TCP","176","8009 → 45592 [PSH, ACK] Seq=1 Ack=111 Win=299 Len=110 TSval=3356208 TSecr=13770355 [TCP segment of a reassembled PDU]"
"7","0.487123612","192.168.1.118","192.168.1.102","TCP","66","45592 → 8009 [ACK] Seq=111 Ack=111 Win=387 Len=0 TSval=13770615 TSecr=3356208"
"8","0.510691874","192.168.1.102","192.168.1.118","TCP","176","[TCP Spurious Retransmission] 8009 → 45592 [PSH, ACK] Seq=1 Ack=111 Win=299 Len=110 TSval=3356234 TSecr=13770355"
"9","0.510778289","192.168.1.118","192.168.1.102","TCP","78","[TCP Dup ACK 7#1] 45592 → 8009 [ACK] Seq=111 Ack=111 Win=387 Len=0 TSval=13770638 TSecr=3356234 SLE=1 SRE=111"
"10","0.515843092","192.168.1.102","192.168.1.118","TCP","78","[TCP Dup ACK 6#1] 8009 → 45592 [ACK] Seq=111 Ack=111 Win=299 Len=0 TSval=3356234 TSecr=13770605 SLE=1 SRE=111"
"11","1.001530465","192.168.1.118","239.255.255.250","SSDP","218","M-SEARCH * HTTP/1.1 "
"12","5.448177392","192.168.1.118","172.253.63.188","TLSv1.2","99","Application Data"
"13","5.478328934","172.253.63.188","192.168.1.118","TCP","66","5228 → 33746 [ACK] Seq=1 Ack=34 Win=248 Len=0 TSval=3700033496 TSecr=13775576"
"14","5.492107604","192.168.1.118","192.168.1.102","TCP","176","45592 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=387 Len=110 TSval=13775620 TSecr=3356234 [TCP segment of a reassembled PDU]"
"15","5.497090516","172.253.63.188","192.168.1.118","TLSv1.2","100","Application Data"
"16","5.497423978","192.168.1.118","172.253.63.188","TLSv1.2","109","Application Data"
"17","5.523742486","192.168.1.102","192.168.1.118","TCP","66","8009 → 45592 [ACK] Seq=111 Ack=221 Win=299 Len=0 TSval=3356735 TSecr=13775620"
"18","5.524353020","192.168.1.102","192.168.1.118","TCP","176","8009 → 45592 [PSH, ACK] Seq=111 Ack=221 Win=299 Len=110 TSval=3356735 TSecr=13775620 [TCP segment of a reassembled PDU]"
"19","5.524425648","192.168.1.118","192.168.1.102","TCP","66","45592 → 8009 [ACK] Seq=221 Ack=221 Win=387 Len=0 TSval=13775652 TSecr=3356735"
"20","5.528794526","172.253.63.188","192.168.1.118","TCP","66","5228 → 33746 [ACK] Seq=35 Ack=77 Win=248 Len=0 TSval=3700033542 TSecr=13775625"
"21","8.202482739","192.168.1.102","224.0.0.251","MDNS","220","Standard query response 0x0000 PTR googlerpc._googlerpc._tcp.local TXT, cache flush SRV, cache flush 0 0 8012 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local A, cache flush 192.168.1.102"
"22","8.206827591","192.168.1.102","224.0.0.251","MDNS","409","Standard query response 0x0000 PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local A, cache flush 192.168.1.102"
"23","8.210198809","192.168.1.102","224.0.0.251","MDNS","268","Standard query response 0x0000 PTR 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490._googlezone._tcp.local TXT, cache flush SRV, cache flush 610 49 10001 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local A, cache flush 192.168.1.102"
