frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","172.217.12.150","TLSv1.2","363","Application Data"
"2","0.002564140","192.168.1.118","172.217.12.150","TLSv1.2","363","Application Data"
"3","0.005121092","192.168.1.118","172.217.12.150","TLSv1.2","363","Application Data"
"4","0.008356568","172.217.12.150","192.168.1.118","TLSv1.2","911","Application Data"
"5","0.008447721","192.168.1.118","172.217.12.150","TCP","78","34767 → 443 [ACK] Seq=298 Ack=846 Win=748 Len=0 TSval=18029658 TSecr=554141008 SLE=1 SRE=846"
"6","0.014418417","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"7","0.014515708","192.168.1.118","172.217.12.150","TCP","66","34767 → 443 [ACK] Seq=298 Ack=2264 Win=770 Len=0 TSval=18029664 TSecr=554141016"
"8","0.016567655","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"9","0.016657308","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"10","0.016699610","192.168.1.118","172.217.12.150","TCP","66","34767 → 443 [ACK] Seq=298 Ack=5100 Win=815 Len=0 TSval=18029666 TSecr=554141016"
"11","0.016754149","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"12","0.016777150","192.168.1.118","172.217.12.150","TCP","66","34763 → 443 [ACK] Seq=1 Ack=4255 Win=835 Len=0 TSval=18029666 TSecr=231486331"
"13","0.016810539","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"14","0.016832889","192.168.1.118","172.217.12.150","TCP","66","34767 → 443 [ACK] Seq=298 Ack=7936 Win=859 Len=0 TSval=18029666 TSecr=554141017"
"15","0.024756767","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"16","0.024836245","192.168.1.118","172.217.12.150","TCP","66","34763 → 443 [ACK] Seq=1 Ack=7091 Win=880 Len=0 TSval=18029674 TSecr=231486332"
"17","0.024895222","172.217.12.150","192.168.1.118","TLSv1.2","1563","Application Data, Application Data"
"18","0.024916660","192.168.1.118","172.217.12.150","TCP","66","34763 → 443 [ACK] Seq=1 Ack=8588 Win=903 Len=0 TSval=18029674 TSecr=231486333"
"19","0.024936986","172.217.12.150","192.168.1.118","TLSv1.2","627","Application Data"
"20","0.024958136","192.168.1.118","172.217.12.150","TCP","66","34767 → 443 [ACK] Seq=298 Ack=8497 Win=881 Len=0 TSval=18029674 TSecr=554141019"
"21","0.024993763","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"22","0.025060752","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"23","0.025083466","192.168.1.118","172.217.12.150","TCP","66","34765 → 443 [ACK] Seq=298 Ack=4255 Win=835 Len=0 TSval=18029675 TSecr=3444687609"
"24","0.025103629","172.217.12.150","192.168.1.118","TLSv1.2","840","Application Data"
"25","0.027496125","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"26","0.028568888","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"27","0.028633565","192.168.1.118","172.217.12.150","TCP","66","34766 → 443 [ACK] Seq=298 Ack=4255 Win=843 Len=0 TSval=18029678 TSecr=1290919922"
"28","0.030680537","192.168.1.118","172.217.12.150","TLSv1.2","363","Application Data"
"29","0.030995873","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"30","0.032321007","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"31","0.032392984","192.168.1.118","172.217.12.150","TCP","66","34766 → 443 [ACK] Seq=298 Ack=7091 Win=887 Len=0 TSval=18029682 TSecr=1290919924"
"32","0.032431260","172.217.12.150","192.168.1.118","TLSv1.2","1061","Application Data"
"33","0.034720853","192.168.1.118","172.217.12.150","TLSv1.2","363","Application Data"
"34","0.034882334","192.168.1.118","172.217.12.150","TLSv1.2","363","Application Data"
"35","0.036430988","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"36","0.036511928","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"37","0.036551305","192.168.1.118","172.217.12.150","TCP","66","34764 → 443 [ACK] Seq=298 Ack=2837 Win=949 Len=0 TSval=18029686 TSecr=3444687623"
"38","0.040230746","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"39","0.040302861","172.217.12.150","192.168.1.118","TLSv1.2","1676","Application Data, Application Data"
"40","0.040341937","192.168.1.118","172.217.12.150","TCP","66","34764 → 443 [ACK] Seq=298 Ack=5865 Win=996 Len=0 TSval=18029690 TSecr=3444687624"
"41","0.041608257","192.168.1.118","172.217.12.150","TLSv1.2","363","Application Data"
"42","0.048260264","192.168.1.118","172.217.12.150","TLSv1.2","363","Application Data"
"43","0.053906912","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"44","0.056267245","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"45","0.056340410","192.168.1.118","172.217.12.150","TCP","66","34767 → 443 [ACK] Seq=595 Ack=12751 Win=947 Len=0 TSval=18029706 TSecr=554141056"
"46","0.056406262","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"47","0.056425100","192.168.1.118","172.217.12.150","TCP","66","34767 → 443 [ACK] Seq=595 Ack=15587 Win=992 Len=0 TSval=18029706 TSecr=554141057"
"48","0.059060105","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"49","0.059145145","192.168.1.118","172.217.12.150","TCP","66","34767 → 443 [ACK] Seq=595 Ack=18423 Win=1036 Len=0 TSval=18029709 TSecr=554141059"
"50","0.061242106","172.217.12.150","192.168.1.118","TLSv1.2","183","Application Data"
"51","0.062249954","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"52","0.063636052","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"53","0.063713330","192.168.1.118","172.217.12.150","TCP","66","34766 → 443 [ACK] Seq=595 Ack=12340 Win=976 Len=0 TSval=18029713 TSecr=1290919957"
"54","0.063761057","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"55","0.063802383","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"56","0.063820634","192.168.1.118","172.217.12.150","TCP","66","34765 → 443 [ACK] Seq=595 Ack=9283 Win=924 Len=0 TSval=18029713 TSecr=3444687653"
"57","0.066435175","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"58","0.066529741","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"59","0.066569705","192.168.1.118","172.217.12.150","TCP","66","34763 → 443 [ACK] Seq=298 Ack=12842 Win=969 Len=0 TSval=18029716 TSecr=231486380"
"60","0.066631820","172.217.12.150","192.168.1.118","TLSv1.2","2739","Application Data, Application Data"
"61","0.066652471","192.168.1.118","172.217.12.150","TCP","66","34766 → 443 [ACK] Seq=595 Ack=15013 Win=1017 Len=0 TSval=18029716 TSecr=1290919958"
"62","0.066667459","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"63","0.066686797","192.168.1.118","172.217.12.150","TCP","66","34765 → 443 [ACK] Seq=595 Ack=12119 Win=968 Len=0 TSval=18029716 TSecr=3444687655"
"64","0.069080793","172.217.12.150","192.168.1.118","TLSv1.2","906","Application Data"
"65","0.069149883","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"66","0.069191522","192.168.1.118","172.217.12.150","TCP","66","34763 → 443 [ACK] Seq=298 Ack=15678 Win=1014 Len=0 TSval=18029719 TSecr=231486381"
"67","0.069228361","172.217.12.150","192.168.1.118","TLSv1.2","759","Application Data"
"68","0.073351518","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"69","0.074545622","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"70","0.074618787","192.168.1.118","172.217.12.150","TCP","66","34764 → 443 [ACK] Seq=595 Ack=10119 Win=1063 Len=0 TSval=18029724 TSecr=3444687664"
"71","0.075949621","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"72","0.077811649","172.217.12.150","192.168.1.118","TLSv1.2","1149","Application Data"
"73","0.077889914","192.168.1.118","172.217.12.150","TCP","66","34764 → 443 [ACK] Seq=595 Ack=12620 Win=1107 Len=0 TSval=18029727 TSecr=3444687666"
"74","0.085235896","192.168.1.103","224.0.0.251","MDNS","139","Standard query 0x0000 PTR _companion-link._tcp.local, "QU" question PTR _sleep-proxy._udp.local, "QU" question OPT"
"75","0.090072915","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"76","0.096731173","192.168.1.118","172.217.12.150","TLSv1.2","363","Application Data"
"77","0.096923317","192.168.1.118","172.217.12.150","TLSv1.2","363","Application Data"
"78","0.097046209","192.168.1.118","172.217.12.150","TLSv1.2","376","Application Data"
"79","0.097146263","192.168.1.118","172.217.12.150","TLSv1.2","363","Application Data"
"80","0.099838045","192.168.1.118","172.217.12.150","TLSv1.2","363","Application Data"
"81","0.112960854","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"82","0.114105256","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"83","0.114175196","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"84","0.114210510","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"85","0.114253199","192.168.1.118","172.217.12.150","TCP","66","34763 → 443 [ACK] Seq=595 Ack=20625 Win=1102 Len=0 TSval=18029764 TSecr=231486430"
"86","0.118212625","172.217.12.150","192.168.1.118","TLSv1.2","2406","Application Data, Application Data"
"87","0.118290565","192.168.1.118","172.217.12.150","TCP","66","34764 → 443 [ACK] Seq=892 Ack=16378 Win=1166 Len=0 TSval=18029768 TSecr=3444687704"
"88","0.118340292","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"89","0.118373981","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"90","0.118393856","192.168.1.118","172.217.12.150","TCP","66","34766 → 443 [ACK] Seq=892 Ack=17849 Win=1062 Len=0 TSval=18029768 TSecr=1290920008"
"91","0.118456446","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"92","0.118475284","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"93","0.118513986","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"94","0.118533974","192.168.1.118","172.217.12.150","TCP","66","34767 → 443 [ACK] Seq=892 Ack=22794 Win=1103 Len=0 TSval=18029768 TSecr=554141116"
"95","0.118559137","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"96","0.118577000","192.168.1.118","172.217.12.150","TCP","66","34765 → 443 [ACK] Seq=905 Ack=17213 Win=1057 Len=0 TSval=18029768 TSecr=3444687704"
"97","0.120187819","172.217.12.150","192.168.1.118","TLSv1.2","1704","Application Data, Application Data"
"98","0.120264034","192.168.1.118","172.217.12.150","TCP","66","34767 → 443 [ACK] Seq=892 Ack=24432 Win=1128 Len=0 TSval=18029770 TSecr=554141117"
"99","0.120306611","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"100","0.120326687","192.168.1.118","172.217.12.150","TCP","66","34763 → 443 [ACK] Seq=595 Ack=23461 Win=1147 Len=0 TSval=18029770 TSecr=231486431"
"101","0.120337324","172.217.12.150","192.168.1.118","TLSv1.2","862","Application Data"
"102","0.120362550","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"103","0.120394364","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"104","0.120415177","192.168.1.118","172.217.12.150","TCP","66","34766 → 443 [ACK] Seq=892 Ack=22103 Win=1128 Len=0 TSval=18029770 TSecr=1290920008"
"105","0.120426365","172.217.12.150","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"106","0.120445166","192.168.1.118","172.217.12.150","TCP","66","34765 → 443 [ACK] Seq=905 Ack=21467 Win=1123 Len=0 TSval=18029770 TSecr=3444687706"
"107","0.120454391","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
"108","0.120500855","172.217.12.150","192.168.1.118","TLSv1.2","571","Application Data"
"109","0.120518068","172.217.12.150","192.168.1.118","TLSv1.2","1484","Application Data"
