frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","142.250.64.78","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"2","0.000606734","192.168.1.118","142.250.64.78","TLSv1.2","354","Application Data"
"3","0.028635127","142.250.64.78","192.168.1.118","TLSv1.2","1484","Application Data"
"4","0.032196140","142.250.64.78","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"5","0.032291530","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=4306 Win=354 Len=0 TSval=26530733 TSecr=571328848"
"6","0.032351570","142.250.64.78","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"7","0.032374333","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=7142 Win=398 Len=0 TSval=26530733 TSecr=571328848"
"8","0.032447636","142.250.64.78","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"9","0.032476799","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=9978 Win=443 Len=0 TSval=26530733 TSecr=571328848"
"10","0.032494238","142.250.64.78","192.168.1.118","TLSv1.2","1484","Application Data"
"11","0.037245866","142.250.64.78","192.168.1.118","TLSv1.2","1484","Application Data"
"12","0.037337582","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=12814 Win=487 Len=0 TSval=26530738 TSecr=571328850"
"13","0.037398822","142.250.64.78","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"14","0.037422485","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=15650 Win=531 Len=0 TSval=26530738 TSecr=571328852"
"15","0.040193057","142.250.64.78","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"16","0.040287798","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=18486 Win=576 Len=0 TSval=26530741 TSecr=571328854"
"17","0.040332262","142.250.64.78","192.168.1.118","TLSv1.2","1484","Application Data"
"18","0.053606039","142.250.64.78","192.168.1.118","TLSv1.2","1484","Application Data"
"19","0.053690804","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=21322 Win=620 Len=0 TSval=26530754 TSecr=571328856"
"20","0.072772072","142.250.64.78","192.168.1.118","TLSv1.2","1484","Application Data"
"21","0.072851150","142.250.64.78","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"22","0.072892051","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=25576 Win=686 Len=0 TSval=26530773 TSecr=571328869"
"23","0.072933353","142.250.64.78","192.168.1.118","TLSv1.2","1484","Application Data"
"24","0.074818631","142.250.64.78","192.168.1.118","TLSv1.2","1484","Application Data"
"25","0.074894159","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=28412 Win=731 Len=0 TSval=26530775 TSecr=571328872"
"26","0.075780627","142.250.64.78","192.168.1.118","TLSv1.2","1484","Application Data"
"27","0.075838542","142.250.64.78","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"28","0.075868156","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=32666 Win=797 Len=0 TSval=26530776 TSecr=571328895"
"29","0.076922467","142.250.64.78","192.168.1.118","TLSv1.2","1484","Application Data"
"30","0.077825337","142.250.64.78","192.168.1.118","TLSv1.2","1484","Application Data"
"31","0.077888101","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=35502 Win=842 Len=0 TSval=26530778 TSecr=571328898"
"32","0.098949263","142.250.64.78","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"33","0.099036004","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=38338 Win=886 Len=0 TSval=26530799 TSecr=571328900"
"34","0.099100606","142.250.64.78","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"35","0.099122432","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=41174 Win=930 Len=0 TSval=26530799 TSecr=571328902"
"36","0.099148933","142.250.64.78","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"37","0.099176034","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=44010 Win=974 Len=0 TSval=26530799 TSecr=571328903"
"38","0.099188684","142.250.64.78","192.168.1.118","TLSv1.2","899","Application Data, Application Data"
"39","0.138279927","192.168.1.118","142.250.64.78","TCP","66","33897 → 443 [ACK] Seq=289 Ack=44843 Win=997 Len=0 TSval=26530839 TSecr=571328905"
"40","0.150449903","192.168.1.118","142.250.64.78","TLSv1.2","334","Application Data"
"41","0.184680889","142.250.64.78","192.168.1.118","TCP","66","443 → 33895 [ACK] Seq=1 Ack=269 Win=248 Len=0 TSval=1965975632 TSecr=26530851"
"42","0.217298505","142.250.64.78","192.168.1.118","TLSv1.2","1484","Application Data"
"43","0.217388034","192.168.1.118","142.250.64.78","TCP","66","33895 → 443 [ACK] Seq=269 Ack=1419 Win=505 Len=0 TSval=26530918 TSecr=1965975646"
"44","0.224837419","142.250.64.78","192.168.1.118","TLSv1.2","729","Application Data"
"45","0.224939898","192.168.1.118","142.250.64.78","TCP","66","33895 → 443 [ACK] Seq=269 Ack=2082 Win=528 Len=0 TSval=26530925 TSecr=1965975646"
