frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","151.101.1.69","192.168.1.118","TLSv1.2","1059","Application Data, Application Data"
"2","0.000074850","192.168.1.118","151.101.1.69","TCP","66","37012 → 443 [ACK] Seq=1 Ack=994 Win=494 Len=0 TSval=2621700093 TSecr=2833155797"
"3","0.012100537","151.101.1.69","192.168.1.118","TLSv1.2","1118","Application Data, Application Data"
"4","0.012176662","192.168.1.118","151.101.1.69","TCP","66","37016 → 443 [ACK] Seq=1 Ack=1053 Win=493 Len=0 TSval=2621700105 TSecr=2834472772"
"5","0.012219962","192.184.68.210","192.168.1.118","TLSv1.2","574","Application Data"
"6","0.012241800","192.168.1.118","192.184.68.210","TCP","66","42576 → 443 [ACK] Seq=1 Ack=509 Win=498 Len=0 TSval=3794073174 TSecr=1430414242"
"7","0.019110350","192.168.1.118","151.101.1.69","TCP","66","37010 → 443 [ACK] Seq=1 Ack=1 Win=147 Len=0 TSval=2621700112 TSecr=2793153478"
"8","0.021248925","192.168.1.118","151.101.1.69","TLSv1.2","287","Application Data"
"9","0.023711312","192.168.1.118","151.101.1.69","TLSv1.2","284","Application Data"
"10","0.025869500","192.168.1.118","151.101.1.69","TLSv1.2","280","Application Data"
"11","0.049409462","151.101.1.69","192.168.1.118","TLSv1.2","482","Application Data"
"12","0.050504125","151.101.1.69","192.168.1.118","TLSv1.2","1416","Application Data"
"13","0.050556837","151.101.1.69","192.168.1.118","TLSv1.2","1752","Application Data, Application Data"
"14","0.050587662","151.101.1.69","192.168.1.118","TLSv1.2","1904","Application Data, Application Data"
"15","0.050622450","192.168.1.118","151.101.1.69","TCP","66","37008 → 443 [ACK] Seq=219 Ack=1839 Win=487 Len=0 TSval=2621700144 TSecr=1136608587"
"16","0.069214737","192.168.1.118","151.101.1.69","TCP","66","37016 → 443 [ACK] Seq=222 Ack=2819 Win=488 Len=0 TSval=2621700162 TSecr=2834472785"
"17","0.069485312","192.168.1.118","151.101.1.69","TCP","66","37012 → 443 [ACK] Seq=215 Ack=2680 Win=488 Len=0 TSval=2621700163 TSecr=2833155810"
"18","0.083133412","192.168.1.118","151.101.1.69","TLSv1.2","286","Application Data"
"19","0.083271462","192.168.1.118","151.101.1.69","TLSv1.2","290","Application Data"
"20","0.083365700","192.168.1.118","151.101.1.69","TLSv1.2","284","Application Data"
"21","0.115330250","151.101.1.69","192.168.1.118","TLSv1.2","1418","Application Data"
"22","0.116318287","151.101.1.69","192.168.1.118","TLSv1.2","1126","Application Data, Application Data"
"23","0.116365137","151.101.1.69","192.168.1.118","TLSv1.2","1535","Application Data, Application Data"
"24","0.116391937","151.101.1.69","192.168.1.118","TLSv1.2","785","Application Data, Application Data"
"25","0.117266412","192.168.1.118","151.101.1.69","TCP","66","37014 → 443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2621700210 TSecr=3145670359"
"26","0.117376325","192.168.1.118","151.101.1.69","TCP","66","37016 → 443 [ACK] Seq=442 Ack=4288 Win=490 Len=0 TSval=2621700211 TSecr=2834472800"
"27","0.122845675","192.168.1.118","151.101.1.69","TCP","66","37008 → 443 [ACK] Seq=443 Ack=4251 Win=483 Len=0 TSval=2621700216 TSecr=1136608602"
"28","0.124338162","192.168.1.118","151.101.1.69","TLSv1.2","275","Application Data"
"29","0.124487712","192.168.1.118","151.101.1.69","TLSv1.2","276","Application Data"
"30","0.125928800","192.168.1.118","151.101.1.69","TLSv1.2","274","Application Data"
"31","0.133224487","192.168.1.118","151.101.1.69","TCP","66","[TCP Window Update] 37010 → 443 [ACK] Seq=1 Ack=1 Win=422 Len=0 TSval=2621700226 TSecr=2793153478"
"32","0.133545200","192.168.1.118","151.101.1.69","TLSv1.2","276","Application Data"
"33","0.147688400","151.101.1.69","192.168.1.118","TLSv1.2","855","Application Data, Application Data"
"34","0.149544912","151.101.1.69","192.168.1.118","TLSv1.2","907","Application Data, Application Data"
"35","0.149604362","151.101.1.69","192.168.1.118","TLSv1.2","865","Application Data, Application Data"
"36","0.150754200","151.101.1.69","192.168.1.118","TLSv1.2","893","Application Data, Application Data"
"37","0.150818137","192.168.1.118","151.101.1.69","TCP","66","37014 → 443 [ACK] Seq=211 Ack=828 Win=495 Len=0 TSval=2621700244 TSecr=3145670470"
"38","0.168056050","192.168.1.118","151.101.1.69","TLSv1.2","284","Application Data"
"39","0.168190900","192.168.1.118","151.101.1.69","TLSv1.2","284","Application Data"
"40","0.168281000","192.168.1.118","151.101.1.69","TLSv1.2","285","Application Data"
"41","0.168368175","192.168.1.118","151.101.1.69","TLSv1.2","287","Application Data"
"42","0.190879225","151.101.1.69","192.168.1.118","TLSv1.2","1418","Application Data"
"43","0.192066337","151.101.1.69","192.168.1.118","TLSv1.2","1330","Application Data, Application Data"
"44","0.192093425","151.101.1.69","192.168.1.118","TLSv1.2","913","Application Data, Application Data"
"45","0.192121725","151.101.1.69","192.168.1.118","TLSv1.2","1786","Application Data, Application Data"
"46","0.192147337","151.101.1.69","192.168.1.118","TLSv1.2","1524","Application Data, Application Data"
"47","0.193049537","192.168.1.118","151.101.1.69","TCP","66","37008 → 443 [ACK] Seq=871 Ack=7656 Win=481 Len=0 TSval=2621700286 TSecr=1136608622"
"48","0.193179337","192.168.1.118","151.101.1.69","TCP","66","37012 → 443 [ACK] Seq=860 Ack=5698 Win=490 Len=0 TSval=2621700286 TSecr=2833155845"
"49","0.193272237","192.168.1.118","151.101.1.69","TCP","66","37014 → 443 [ACK] Seq=432 Ack=2548 Win=488 Len=0 TSval=2621700286 TSecr=3145670480"
"50","0.200175925","192.168.1.118","151.101.1.69","TLSv1.2","285","Application Data"
"51","0.200311537","192.168.1.118","151.101.1.69","TLSv1.2","287","Application Data"
"52","0.200402112","192.168.1.118","151.101.1.69","TLSv1.2","290","Application Data"
"53","0.226099700","151.101.1.69","192.168.1.118","TLSv1.2","1418","Application Data"
"54","0.227217100","151.101.1.69","192.168.1.118","TLSv1.2","884","Application Data, Application Data"
"55","0.227279675","151.101.1.69","192.168.1.118","TLSv1.2","3372","Application Data, Application Data, Application Data, Application Data"
"56","0.228296562","151.101.1.69","192.168.1.118","TLSv1.2","1418","Application Data"
"57","0.228766237","151.101.1.69","192.168.1.118","TLSv1.2","347","Application Data"
"58","0.266536125","192.168.1.118","151.101.1.69","TCP","66","37008 → 443 [ACK] Seq=1092 Ack=9826 Win=485 Len=0 TSval=2621700360 TSecr=1136608631"
"59","0.267513800","192.168.1.118","151.101.1.69","TCP","66","37012 → 443 [ACK] Seq=1084 Ack=9004 Win=476 Len=0 TSval=2621700361 TSecr=2833155854"
"60","0.268522037","192.168.1.118","151.101.1.69","TCP","66","37016 → 443 [ACK] Seq=1088 Ack=7567 Win=489 Len=0 TSval=2621700362 TSecr=2834472829"
"61","0.271925262","192.168.1.118","151.101.1.69","TLSv1.2","279","Application Data"
"62","0.275037787","192.168.1.118","151.101.1.69","TLSv1.2","281","Application Data"
"63","0.275172087","192.168.1.118","151.101.1.69","TLSv1.2","278","Application Data"
"64","0.294499537","151.101.1.69","192.168.1.118","TLSv1.2","1418","Application Data"
"65","0.296196712","151.101.1.69","192.168.1.118","TLSv1.2","1095","Application Data, Application Data"
"66","0.296245887","151.101.1.69","192.168.1.118","TLSv1.2","1512","Application Data, Application Data"
"67","0.296287000","192.168.1.118","151.101.1.69","TCP","66","37008 → 443 [ACK] Seq=1304 Ack=11272 Win=490 Len=0 TSval=2621700389 TSecr=1136608648"
"68","0.296335212","151.101.1.69","192.168.1.118","TLSv1.2","2269","Application Data, Application Data, Application Data"
"69","0.296356950","192.168.1.118","151.101.1.69","TCP","66","37016 → 443 [ACK] Seq=1303 Ack=9770 Win=484 Len=0 TSval=2621700389 TSecr=2834472846"
"70","0.325393200","192.168.1.118","151.101.1.69","TCP","66","37014 → 443 [ACK] Seq=645 Ack=4929 Win=483 Len=0 TSval=2621700419 TSecr=3145670506"
"71","0.325975350","192.168.1.118","151.101.1.69","TLSv1.2","285","Application Data"
"72","0.326087725","192.168.1.118","151.101.1.69","TLSv1.2","279","Application Data"
"73","0.332242675","192.168.1.118","151.101.1.69","TLSv1.2","281","Application Data"
"74","0.352060962","151.101.1.69","192.168.1.118","TLSv1.2","1418","Application Data"
"75","0.352139287","192.168.1.118","151.101.1.69","TCP","66","37010 → 443 [ACK] Seq=220 Ack=1353 Win=501 Len=0 TSval=2621700445 TSecr=2793153626"
