frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","31.13.71.36","TLSv1","583","Client Hello"
"2","0.017751663","31.13.71.36","192.168.1.118","TCP","66","443 → 36598 [ACK] Seq=1 Ack=518 Win=113 Len=0 TSval=2595727138 TSecr=2511917485"
"3","0.019758375","31.13.71.36","192.168.1.118","TLSv1.2","1454","Server Hello"
"4","0.019828063","192.168.1.118","31.13.71.36","TCP","66","36598 → 443 [ACK] Seq=518 Ack=1389 Win=493 Len=0 TSval=2511917505 TSecr=2595727140"
"5","0.020821613","31.13.71.36","192.168.1.118","TLSv1.2","2001","Certificate, Server Key Exchange, Server Hello Done"
"6","0.020889475","192.168.1.118","31.13.71.36","TCP","66","36598 → 443 [ACK] Seq=518 Ack=3324 Win=478 Len=0 TSval=2511917506 TSecr=2595727140"
"7","0.023707050","192.168.1.118","31.13.71.36","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"8","0.023909938","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"9","0.031151963","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"10","0.045192288","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"11","0.065151725","31.13.71.36","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"12","0.067765213","192.168.1.118","31.13.71.36","TLSv1.2","264","Application Data"
"13","0.070689438","31.13.71.7","192.168.1.118","TLSv1.2","647","Application Data"
"14","0.070766438","192.168.1.118","31.13.71.7","TCP","66","34794 → 443 [ACK] Seq=212 Ack=582 Win=523 Len=0 TSval=1092621737 TSecr=2288721981"
"15","0.073024088","31.13.71.7","192.168.1.118","TLSv1.2","648","Application Data"
"16","0.073097825","192.168.1.118","31.13.71.7","TCP","66","34792 → 443 [ACK] Seq=212 Ack=583 Win=523 Len=0 TSval=1092621740 TSecr=1064318370"
"17","0.073130325","31.13.71.7","192.168.1.118","TCP","7006","[TCP segment of a reassembled PDU]"
"18","0.073149138","192.168.1.118","31.13.71.7","TCP","66","34794 → 443 [ACK] Seq=212 Ack=7522 Win=631 Len=0 TSval=1092621740 TSecr=2288721981"
"19","0.073179163","31.13.71.7","192.168.1.118","TCP","1454","[TCP segment of a reassembled PDU]"
"20","0.073197438","192.168.1.118","31.13.71.7","TCP","66","34792 → 443 [ACK] Seq=212 Ack=1971 Win=545 Len=0 TSval=1092621740 TSecr=1064318370"
"21","0.074639975","31.13.71.7","192.168.1.118","TLSv1.2","7006","Application Data [TCP segment of a reassembled PDU]"
"22","0.074710550","192.168.1.118","31.13.71.7","TCP","66","34792 → 443 [ACK] Seq=212 Ack=8911 Win=653 Len=0 TSval=1092621741 TSecr=1064318370"
"23","0.074739925","31.13.71.7","192.168.1.118","TLSv1.2","5618","Application Data [TCP segment of a reassembled PDU]"
"24","0.074759438","192.168.1.118","31.13.71.7","TCP","66","34794 → 443 [ACK] Seq=212 Ack=13074 Win=718 Len=0 TSval=1092621741 TSecr=2288721982"
"25","0.076821438","31.13.71.7","192.168.1.118","TLSv1.2","729","Application Data"
"26","0.076886900","192.168.1.118","31.13.71.7","TCP","66","34794 → 443 [ACK] Seq=212 Ack=13737 Win=740 Len=0 TSval=1092621743 TSecr=2288721982"
"27","0.076920938","31.13.71.7","192.168.1.118","TCP","4230","443 → 34792 [ACK] Seq=8911 Ack=212 Win=126 Len=4164 TSval=1064318370 TSecr=1092621690 [TCP segment of a reassembled PDU]"
"28","0.076942088","192.168.1.118","31.13.71.7","TCP","66","34792 → 443 [ACK] Seq=212 Ack=13075 Win=718 Len=0 TSval=1092621743 TSecr=1064318370"
"29","0.076950838","31.13.71.7","192.168.1.118","TCP","1454","[TCP segment of a reassembled PDU]"
"30","0.076964450","192.168.1.118","31.13.71.7","TCP","66","34794 → 443 [ACK] Seq=212 Ack=15125 Win=761 Len=0 TSval=1092621743 TSecr=2288721982"
"31","0.077017375","31.13.71.7","192.168.1.118","TLSv1.2","107","Application Data"
"32","0.077032425","192.168.1.118","31.13.71.7","TCP","66","34794 → 443 [ACK] Seq=212 Ack=15166 Win=761 Len=0 TSval=1092621743 TSecr=2288721982"
"33","0.077051688","31.13.71.7","192.168.1.118","TLSv1.2","525","Application Data"
"34","0.077067400","192.168.1.118","31.13.71.7","TCP","66","34792 → 443 [ACK] Seq=212 Ack=13534 Win=740 Len=0 TSval=1092621744 TSecr=1064318370"
"35","0.077083225","31.13.71.7","192.168.1.118","TLSv1.2","1495","Application Data"
"36","0.077097500","192.168.1.118","31.13.71.7","TCP","66","34792 → 443 [ACK] Seq=212 Ack=14963 Win=762 Len=0 TSval=1092621744 TSecr=1064318370"
"37","0.080394838","31.13.71.7","192.168.1.118","TLSv1.2","646","Application Data"
"38","0.080472963","192.168.1.118","31.13.71.7","TCP","66","34796 → 443 [ACK] Seq=212 Ack=581 Win=497 Len=0 TSval=1092621747 TSecr=2859111462"
"39","0.080509825","31.13.71.7","192.168.1.118","TLSv1.2","1691","Application Data"
"40","0.080527925","192.168.1.118","31.13.71.7","TCP","66","34796 → 443 [ACK] Seq=212 Ack=2206 Win=485 Len=0 TSval=1092621747 TSecr=2859111462"
"41","0.080549150","31.13.71.7","192.168.1.118","TLSv1.2","1495","Application Data"
"42","0.080563788","192.168.1.118","31.13.71.7","TCP","66","34796 → 443 [ACK] Seq=212 Ack=3635 Win=474 Len=0 TSval=1092621747 TSecr=2859111462"
"43","0.086463963","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"44","0.107771163","31.13.71.36","192.168.1.118","TLSv1.2","535","Application Data"
"45","0.119095713","31.13.71.7","192.168.1.118","TLSv1.2","648","Application Data"
"46","0.119205838","31.13.71.7","192.168.1.118","TCP","5618","[TCP segment of a reassembled PDU]"
"47","0.119244025","192.168.1.118","31.13.71.7","TCP","66","34792 → 443 [ACK] Seq=423 Ack=21097 Win=871 Len=0 TSval=1092621786 TSecr=1064318417"
"48","0.120271788","31.13.71.7","192.168.1.118","TLSv1.2","9782","Application Data [TCP segment of a reassembled PDU]"
"49","0.120332363","192.168.1.118","31.13.71.7","TCP","66","34792 → 443 [ACK] Seq=423 Ack=30813 Win=1022 Len=0 TSval=1092621787 TSecr=1064318417"
"50","0.120369000","31.13.71.7","192.168.1.118","TLSv1.2","2793","Application Data, Application Data"
"51","0.120388738","192.168.1.118","31.13.71.7","TCP","66","34792 → 443 [ACK] Seq=423 Ack=33540 Win=1065 Len=0 TSval=1092621787 TSecr=1064318418"
"52","0.148221088","192.168.1.118","31.13.71.36","TCP","66","36598 → 443 [ACK] Seq=842 Ack=3844 Win=498 Len=0 TSval=2511917634 TSecr=2595727229"
"53","0.148640350","31.13.71.7","192.168.1.118","TLSv1.2","1495","Application Data"
"54","0.148681775","192.168.1.118","31.13.71.7","TCP","66","34792 → 443 [ACK] Seq=423 Ack=34969 Win=1087 Len=0 TSval=1092621815 TSecr=1064318418"
"55","0.182535450","192.168.1.118","192.168.1.102","TCP","176","42902 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=501 Len=110 TSval=2816311782 TSecr=5015530 [TCP segment of a reassembled PDU]"
"56","0.185454413","192.168.1.102","192.168.1.118","TCP","176","8009 → 42902 [PSH, ACK] Seq=1 Ack=111 Win=277 Len=110 TSval=5016031 TSecr=2816311782 [TCP segment of a reassembled PDU]"
