frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","172.217.6.214","192.168.1.118","TLSv1.2","1186","Application Data"
"2","0.000072938","192.168.1.118","172.217.6.214","TCP","78","45044 → 443 [ACK] Seq=1 Ack=1121 Win=382 Len=0 TSval=1364565586 TSecr=1019246711 SLE=1 SRE=1121"
"3","0.023873638","192.168.1.118","172.217.10.1","TLSv1","583","Client Hello"
"4","0.026259675","172.217.6.195","192.168.1.118","TCP","66","443 → 45806 [ACK] Seq=1 Ack=1 Win=240 Len=0 TSval=757604767 TSecr=1761183595"
"5","0.032973900","172.217.6.195","192.168.1.118","TLSv1.2","1484","Server Hello"
"6","0.033032475","192.168.1.118","172.217.6.195","TCP","66","45806 → 443 [ACK] Seq=1 Ack=1419 Win=493 Len=0 TSval=1761183639 TSecr=757604774"
"7","0.033796388","172.217.6.195","192.168.1.118","TLSv1.2","1307","Certificate, Server Key Exchange, Server Hello Done"
"8","0.033821263","192.168.1.118","172.217.6.195","TCP","66","45806 → 443 [ACK] Seq=1 Ack=2660 Win=484 Len=0 TSval=1761183640 TSecr=757604774"
"9","0.046211663","172.217.10.1","192.168.1.118","TCP","66","443 → 42560 [ACK] Seq=1 Ack=518 Win=240 Len=0 TSval=1010997416 TSecr=267072962"
"10","0.048368900","192.168.1.118","172.217.10.1","TLSv1","583","Client Hello"
"11","0.058354475","172.217.10.1","192.168.1.118","TLSv1.2","1484","Server Hello"
"12","0.058422200","192.168.1.118","172.217.10.1","TCP","66","42560 → 443 [ACK] Seq=518 Ack=1419 Win=493 Len=0 TSval=267072997 TSecr=1010997423"
"13","0.059768488","172.217.10.1","192.168.1.118","TCP","2902","443 → 42560 [ACK] Seq=1419 Ack=518 Win=240 Len=2836 TSval=1010997423 TSecr=267072962 [TCP segment of a reassembled PDU]"
"14","0.059835450","192.168.1.118","172.217.10.1","TCP","66","42560 → 443 [ACK] Seq=518 Ack=4255 Win=471 Len=0 TSval=267072998 TSecr=1010997423"
"15","0.060155300","172.217.10.1","192.168.1.118","TLSv1.2","1045","Certificate, Server Key Exchange, Server Hello Done"
"16","0.060178938","192.168.1.118","172.217.10.1","TCP","66","42560 → 443 [ACK] Seq=518 Ack=5234 Win=464 Len=0 TSval=267072999 TSecr=1010997423"
"17","0.067328700","172.217.10.1","192.168.1.118","TCP","66","443 → 42562 [ACK] Seq=1 Ack=518 Win=240 Len=0 TSval=3509499405 TSecr=267072987"
"18","0.074843425","172.217.10.1","192.168.1.118","TLSv1.2","1484","Server Hello"
"19","0.074912675","192.168.1.118","172.217.10.1","TCP","66","42562 → 443 [ACK] Seq=518 Ack=1419 Win=493 Len=0 TSval=267073013 TSecr=3509499412"
"20","0.082331913","172.217.10.1","192.168.1.118","TLSv1.2","3880","Certificate, Server Key Exchange, Server Hello Done"
"21","0.082403500","192.168.1.118","172.217.10.1","TCP","66","42562 → 443 [ACK] Seq=518 Ack=5233 Win=464 Len=0 TSval=267073021 TSecr=3509499412"
"22","0.087431138","192.168.1.118","172.217.10.1","TLSv1","583","Client Hello"
"23","0.100299475","192.168.1.118","172.217.6.195","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"24","0.107883225","192.168.1.118","172.217.10.1","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"25","0.123817950","172.217.10.1","192.168.1.118","TCP","66","443 → 42564 [ACK] Seq=1 Ack=518 Win=240 Len=0 TSval=510623060 TSecr=267073026"
"26","0.126037775","192.168.1.118","172.217.10.1","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"27","0.127487300","172.217.6.195","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"28","0.127551375","192.168.1.118","172.217.6.195","TCP","66","45806 → 443 [ACK] Seq=127 Ack=2711 Win=501 Len=0 TSval=1761183734 TSecr=757604870"
"29","0.134586338","172.217.10.1","192.168.1.118","TLSv1.2","1484","Server Hello"
"30","0.134654100","192.168.1.118","172.217.10.1","TCP","66","42564 → 443 [ACK] Seq=518 Ack=1419 Win=493 Len=0 TSval=267073073 TSecr=510623068"
"31","0.135856175","192.168.1.118","172.217.6.195","TLSv1.2","340","Application Data"
"32","0.137689163","172.217.10.1","192.168.1.118","TLSv1.2","3881","Certificate, Server Key Exchange, Server Hello Done"
"33","0.137756738","192.168.1.118","172.217.10.1","TCP","66","42564 → 443 [ACK] Seq=518 Ack=5234 Win=464 Len=0 TSval=267073076 TSecr=510623068"
