frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","45.57.91.1","TCP","66","42888 → 443 [ACK] Seq=1 Ack=1 Win=163 Len=0 TSval=871629347 TSecr=354967098"
"2","0.000406475","192.168.1.118","45.57.91.1","TCP","66","[TCP Window Update] 42888 → 443 [ACK] Seq=1 Ack=1 Win=406 Len=0 TSval=871629347 TSecr=354967098"
"3","0.019447975","45.57.91.1","192.168.1.118","SSL","1514","Continuation Data"
"4","0.019520250","192.168.1.118","45.57.91.1","TCP","66","42888 → 443 [ACK] Seq=1 Ack=1449 Win=598 Len=0 TSval=871629366 TSecr=354967896"
"5","0.021529888","45.57.91.1","192.168.1.118","SSL","8754","Continuation Data"
"6","0.021589238","192.168.1.118","45.57.91.1","TCP","66","42888 → 443 [ACK] Seq=1 Ack=10137 Win=643 Len=0 TSval=871629369 TSecr=354967896"
"7","0.024492525","45.57.91.1","192.168.1.118","SSL","5858","Continuation Data"
"8","0.024558075","192.168.1.118","45.57.91.1","TCP","66","42888 → 443 [ACK] Seq=1 Ack=15929 Win=643 Len=0 TSval=871629372 TSecr=354967896"
"9","0.024670600","45.57.91.1","192.168.1.118","SSL","11650","Continuation Data"
"10","0.024690275","192.168.1.118","45.57.91.1","TCP","66","42888 → 443 [ACK] Seq=1 Ack=27513 Win=582 Len=0 TSval=871629372 TSecr=354967896"
"11","0.034977900","45.57.91.1","192.168.1.118","SSL","5858","Continuation Data"
"12","0.035049975","192.168.1.118","45.57.91.1","TCP","66","42888 → 443 [ACK] Seq=1 Ack=33305 Win=537 Len=0 TSval=871629382 TSecr=354967896"
"13","0.035176475","45.57.91.1","192.168.1.118","SSL","13098","Continuation Data"
"14","0.035196650","192.168.1.118","45.57.91.1","TCP","66","42888 → 443 [ACK] Seq=1 Ack=46337 Win=436 Len=0 TSval=871629382 TSecr=354967896"
"15","0.037269625","45.57.91.1","192.168.1.118","SSL","4410","Continuation Data"
"16","0.037308400","192.168.1.118","45.57.91.1","TCP","66","42888 → 443 [ACK] Seq=1 Ack=50681 Win=403 Len=0 TSval=871629384 TSecr=354967896"
"17","0.041698213","45.57.91.1","192.168.1.118","SSL","1514","Continuation Data"
"18","0.041792363","192.168.1.118","45.57.91.1","TCP","66","42888 → 443 [ACK] Seq=1 Ack=52129 Win=392 Len=0 TSval=871629389 TSecr=354967918"
"19","0.046302525","45.57.91.1","192.168.1.118","SSL","3895","Continuation Data"
"20","0.052873213","192.168.1.118","45.57.91.1","TCP","66","42888 → 443 [ACK] Seq=1 Ack=55958 Win=643 Len=0 TSval=871629400 TSecr=354967918"
"21","2.244152175","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"22","3.388122838","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","ARP","60","Who has 192.168.1.1? Tell 192.168.1.118"
"23","3.390056088","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","ARP","42","192.168.1.1 is at 58:6d:8f:5b:1c:ce"
"24","4.087996513","192.168.1.1","239.255.255.250","SSDP","375","NOTIFY * HTTP/1.1 "
"25","4.091443263","192.168.1.1","239.255.255.250","SSDP","320","NOTIFY * HTTP/1.1 "
"26","4.094829600","192.168.1.1","239.255.255.250","SSDP","311","NOTIFY * HTTP/1.1 "
"27","4.098803038","192.168.1.1","239.255.255.250","SSDP","385","NOTIFY * HTTP/1.1 "
"28","4.103059450","192.168.1.1","239.255.255.250","SSDP","395","NOTIFY * HTTP/1.1 "
"29","4.106291313","192.168.1.1","239.255.255.250","SSDP","332","NOTIFY * HTTP/1.1 "
"30","4.192239900","192.168.1.118","192.168.1.102","TCP","176","35182 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=501 Len=110 TSval=2821657538 TSecr=6209613 [TCP segment of a reassembled PDU]"
"31","4.202164813","192.168.1.102","192.168.1.118","TCP","176","8009 → 35182 [PSH, ACK] Seq=1 Ack=111 Win=277 Len=110 TSval=6210115 TSecr=2821657538 [TCP segment of a reassembled PDU]"
"32","4.202245800","192.168.1.118","192.168.1.102","TCP","66","35182 → 8009 [ACK] Seq=111 Ack=111 Win=501 Len=0 TSval=2821657548 TSecr=6210115"
"33","5.322185763","192.168.1.101","224.0.0.251","MDNS","606","Standard query 0x0000 PTR _googlecast._tcp.local, "QU" question PTR _homekit._tcp.local, "QU" question PTR _uscan._tcp.local, "QU" question PTR _ptp._tcp.local, "QU" question PTR _ippusb._tcp.local, "QU" question PTR _scanner._tcp.local, "QU" question PTR _ipp._tcp.local, "QU" question PTR _pdl-datastream._tcp.local, "QU" question PTR _uscans._tcp.local, "QU" question PTR _ipps._tcp.local, "QU" question PTR _printer._tcp.local, "QU" question PTR _airplay._tcp.local, "QU" question PTR _raop._tcp.local, "QU" question PTR _airport._tcp.local, "QU" question PTR _rdlink._tcp.local, "QU" question PTR _companion-link._tcp.local, "QU" question PTR _afpovertcp._tcp.local, "QU" question PTR _rfb._tcp.local, "QU" question PTR _adisk._tcp.local, "QU" question PTR _apple-mobdev._tcp.local, "QU" question PTR 8ed307c3._sub._apple-mobdev2._tcp.local, "QU" question PTR _apple-pairable._tcp.local, "QU" question TXT Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local, "QU" question ANY cjqg._smb._tcp.local, "QU" question ANY cjqg._companion-link._tcp.local, "QU" question PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local PTR cjqg._companion-link._tcp.local SRV 0 0 445 cjqg.local SRV 0 0 53785 cjqg.local OPT"
