frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"2","0.000066387","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"3","0.000089962","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"4","0.000105150","35.186.208.48","192.168.1.118","SSL","1484","Continuation Data"
"5","0.000120287","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"6","0.000134362","34.211.62.75","192.168.1.118","TCP","66","443 → 32804 [ACK] Seq=1 Ack=1 Win=232 Len=0 TSval=2602318386 TSecr=1855297474"
"7","0.000147562","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"8","0.000162225","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"9","0.000179275","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"10","0.000194125","35.186.208.48","192.168.1.118","SSL","4320","Continuation Data"
"11","0.000210250","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"12","0.000225500","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"13","0.000240337","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"14","0.000254737","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"15","0.000273912","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"16","0.000288950","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"17","0.000303312","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"18","0.000318212","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"19","0.000326487","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"20","0.000336225","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"21","0.000343800","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"22","0.000815250","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"23","0.001813775","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"24","0.002831862","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"25","0.003823762","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"26","0.004716475","35.186.208.48","192.168.1.118","SSL","2902","Continuation Data"
"27","0.008272062","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"28","0.008939725","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"29","0.009804762","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"30","0.011549162","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"31","0.012763575","192.168.1.118","35.186.208.48","TCP","66","36492 → 443 [ACK] Seq=1 Ack=26943 Win=7 Len=0 TSval=2625270696 TSecr=1841064666"
"32","0.012875212","192.168.1.118","35.186.208.48","TCP","66","36494 → 443 [ACK] Seq=1 Ack=21271 Win=7 Len=0 TSval=2625270696 TSecr=3438325672"
"33","0.012929987","192.168.1.118","35.186.208.48","TCP","66","36496 → 443 [ACK] Seq=1 Ack=19853 Win=195 Len=0 TSval=2625270696 TSecr=3628743413"
"34","0.012983212","192.168.1.118","35.186.208.48","TCP","66","36498 → 443 [ACK] Seq=1 Ack=14181 Win=218 Len=0 TSval=2625270696 TSecr=1783382305"
"35","0.013218250","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"36","0.013253525","35.186.208.48","192.168.1.118","TLSv1.2","1484","Application Data [TCP segment of a reassembled PDU]"
"37","0.013274537","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"38","0.013310587","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"39","0.013319312","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"40","0.013565050","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"41","0.013578875","35.186.208.48","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"42","0.013586737","35.186.208.48","192.168.1.118","TLSv1.2","1484","Application Data [TCP segment of a reassembled PDU]"
