frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","199.232.37.164","192.168.1.118","SSL","4036","Continuation Data"
"2","0.000033775","192.168.1.118","199.232.37.164","TCP","66","46744 → 443 [ACK] Seq=1 Ack=3971 Win=826 Len=0 TSval=655796686 TSecr=298737232"
"3","0.000073850","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"4","0.000090587","192.168.1.118","199.232.37.164","TCP","66","46752 → 443 [ACK] Seq=1 Ack=2705 Win=966 Len=0 TSval=655796686 TSecr=3167307649"
"5","0.003859975","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"6","0.003910325","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"7","0.003944462","192.168.1.118","199.232.37.164","TCP","66","46752 → 443 [ACK] Seq=1 Ack=5409 Win=1008 Len=0 TSval=655796690 TSecr=3167307650"
"8","0.004829262","192.168.1.118","199.232.37.164","TCP","66","46750 → 443 [ACK] Seq=1 Ack=2705 Win=797 Len=0 TSval=655796691 TSecr=880959437"
"9","0.005560300","199.232.37.164","192.168.1.118","SSL","8178","Continuation Data"
"10","0.005623100","192.168.1.118","199.232.37.164","TCP","66","46746 → 443 [ACK] Seq=1 Ack=8113 Win=980 Len=0 TSval=655796692 TSecr=298745952"
"11","0.006607275","199.232.37.164","192.168.1.118","SSL","978","Continuation Data"
"12","0.006673475","199.232.37.164","192.168.1.118","SSL","4122","Continuation Data"
"13","0.006711675","192.168.1.118","199.232.37.164","TCP","66","46752 → 443 [ACK] Seq=1 Ack=9465 Win=1072 Len=0 TSval=655796693 TSecr=3167307650"
"14","0.006740275","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"15","0.006756937","192.168.1.118","199.232.37.164","TCP","66","46750 → 443 [ACK] Seq=1 Ack=5409 Win=860 Len=0 TSval=655796693 TSecr=880959437"
"16","0.009048987","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"17","0.009110037","192.168.1.118","199.232.37.164","TCP","66","46748 → 443 [ACK] Seq=1 Ack=1353 Win=493 Len=0 TSval=655796695 TSecr=3273548230"
"18","0.011610462","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"19","0.011622700","192.168.1.118","199.232.37.164","TLSv1.2","334","Application Data"
"20","0.011675962","192.168.1.118","199.232.37.164","TCP","66","46752 → 443 [ACK] Seq=1 Ack=10817 Win=1093 Len=0 TSval=655796698 TSecr=3167307650"
"21","0.011731312","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"22","0.011752537","192.168.1.118","199.232.37.164","TCP","66","46752 → 443 [ACK] Seq=1 Ack=12169 Win=1114 Len=0 TSval=655796698 TSecr=3167307651"
"23","0.013566875","192.168.1.118","199.232.37.164","TCP","66","46746 → 443 [ACK] Seq=1 Ack=9025 Win=980 Len=0 TSval=655796700 TSecr=298745953"
"24","0.014478950","192.168.1.118","199.232.37.164","TLSv1.2","337","Application Data"
"25","0.035796075","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"26","0.035858162","192.168.1.118","199.232.37.164","TCP","66","46750 → 443 [ACK] Seq=1 Ack=8113 Win=860 Len=0 TSval=655796722 TSecr=880959438"
"27","0.035899600","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"28","0.035917737","192.168.1.118","199.232.37.164","TCP","66","46752 → 443 [ACK] Seq=1 Ack=13521 Win=1135 Len=0 TSval=655796722 TSecr=3167307651"
"29","0.035939950","199.232.37.164","192.168.1.118","SSL","5474","Continuation Data"
"30","0.035958275","192.168.1.118","199.232.37.164","TCP","66","46752 → 443 [ACK] Seq=1 Ack=18929 Win=1219 Len=0 TSval=655796722 TSecr=3167307652"
"31","0.035978575","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"32","0.035993375","192.168.1.118","199.232.37.164","TCP","66","46752 → 443 [ACK] Seq=1 Ack=21633 Win=1262 Len=0 TSval=655796722 TSecr=3167307652"
"33","0.036020075","199.232.37.164","192.168.1.118","SSL","5474","Continuation Data"
"34","0.036073037","199.232.37.164","192.168.1.118","SSL","12234","Continuation Data"
"35","0.036093225","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"36","0.036123337","104.127.236.98","192.168.1.118","TLSv1.2","23234","Application Data"
"37","0.036149700","199.232.37.164","192.168.1.118","SSL","4122","Continuation Data"
"38","0.036158587","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"39","0.038827175","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"40","0.038875200","199.232.37.164","192.168.1.118","SSL","4122","Continuation Data"
"41","0.039223212","192.168.1.118","104.127.236.98","TCP","66","46190 → 443 [ACK] Seq=1 Ack=23169 Win=320 Len=0 TSval=1064906491 TSecr=1488495983"
"42","0.039472025","192.168.1.118","199.232.37.164","TCP","66","46752 → 443 [ACK] Seq=1 Ack=41913 Win=1104 Len=0 TSval=655796725 TSecr=3167307653"
"43","0.039559100","192.168.1.118","199.232.37.164","TCP","66","46750 → 443 [ACK] Seq=1 Ack=20281 Win=765 Len=0 TSval=655796726 TSecr=880959439"
"44","0.040503137","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"45","0.040565975","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"46","0.040581450","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"47","0.041346212","199.232.37.164","192.168.1.118","SSL","1458","Continuation Data"
"48","0.041398012","199.232.37.164","192.168.1.118","SSL","6826","Continuation Data"
"49","0.041488025","192.168.1.118","199.232.37.164","TCP","66","46752 → 443 [ACK] Seq=1 Ack=52729 Win=1020 Len=0 TSval=655796727 TSecr=3167307655"
"50","0.041623000","192.168.1.118","199.232.37.164","TCP","66","46750 → 443 [ACK] Seq=1 Ack=24377 Win=733 Len=0 TSval=655796728 TSecr=880959442"
"51","0.042155562","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"52","0.048500062","199.232.37.164","192.168.1.118","SSL","5474","Continuation Data"
