frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","69.147.82.61","192.168.1.118","SSL","707","Continuation Data"
"2","0.003381987","72.30.35.9","192.168.1.118","TLSv1.2","1514","Application Data"
"3","0.003450125","192.168.1.118","72.30.35.9","TCP","66","40916 → 443 [ACK] Seq=1 Ack=1449 Win=524 Len=0 TSval=1101528216 TSecr=3925622708"
"4","0.004994212","72.30.35.9","192.168.1.118","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5","0.005017125","192.168.1.118","72.30.35.9","TCP","66","40916 → 443 [ACK] Seq=1 Ack=2897 Win=546 Len=0 TSval=1101528217 TSecr=3925622708"
"6","0.009169975","192.168.1.118","69.147.82.61","TCP","66","40116 → 443 [ACK] Seq=1 Ack=1 Win=439 Len=0 TSval=3404971628 TSecr=542415505"
"7","0.009310287","192.168.1.118","69.147.82.61","TCP","66","40120 → 443 [ACK] Seq=1 Ack=1 Win=493 Len=0 TSval=3404971629 TSecr=3024423988"
"8","0.009425925","192.168.1.118","69.147.82.61","TCP","66","40122 → 443 [ACK] Seq=1 Ack=642 Win=456 Len=0 TSval=3404971629 TSecr=3025492103"
"9","0.020367075","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"10","0.023375625","192.168.1.118","69.147.82.61","TLSv1.2","285","Application Data"
"11","0.035547187","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"12","0.035604787","69.147.82.61","192.168.1.118","TLSv1.2","1514","Application Data"
"13","0.035711000","69.147.82.61","192.168.1.118","TLSv1.2","1434","Application Data, Application Data"
"14","0.035763712","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"15","0.035823287","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"16","0.035902337","69.147.82.61","192.168.1.118","TLSv1.2","3734","Application Data, Application Data, Application Data"
"17","0.036056025","72.30.35.9","192.168.1.118","TLSv1.2","11650","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"18","0.036124537","192.168.1.118","72.30.35.9","TCP","66","40916 → 443 [ACK] Seq=1 Ack=14481 Win=727 Len=0 TSval=1101528248 TSecr=3925622724"
"19","0.038223837","192.168.1.118","69.147.82.61","TCP","66","40118 → 443 [ACK] Seq=1 Ack=5041 Win=462 Len=0 TSval=3404971658 TSecr=3030095136"
"20","0.038425112","192.168.1.118","69.147.82.61","TCP","66","40124 → 443 [ACK] Seq=1 Ack=5893 Win=455 Len=0 TSval=3404971658 TSecr=3025493836"
"21","0.038558025","72.30.35.9","192.168.1.118","TLSv1.2","5858","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"22","0.038631137","72.30.35.9","192.168.1.118","TLSv1.2","2962","Application Data, Application Data"
"23","0.038686950","72.30.35.9","192.168.1.118","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"24","0.038808237","72.30.35.9","192.168.1.118","TLSv1.2","1514","Application Data, Application Data"
"25","0.038964300","192.168.1.118","72.30.35.9","TCP","66","40916 → 443 [ACK] Seq=1 Ack=26065 Win=637 Len=0 TSval=1101528251 TSecr=3925622724"
"26","0.051026362","192.168.1.118","69.147.82.61","TLSv1.2","289","Application Data"
"27","0.051159937","192.168.1.118","69.147.82.61","TLSv1.2","285","Application Data"
"28","0.052800900","192.168.1.118","69.147.82.61","TLSv1.2","298","Application Data"
"29","0.061697875","69.147.82.61","192.168.1.118","TLSv1.2","935","Application Data"
"30","0.072254525","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"31","0.072346512","69.147.82.61","192.168.1.118","TLSv1.2","771","Application Data"
"32","0.074059162","69.147.82.61","192.168.1.118","TLSv1.2","938","Application Data"
"33","0.074175262","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"34","0.074280050","69.147.82.61","192.168.1.118","TLSv1.2","1514","Application Data"
"35","0.074399462","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"36","0.074513150","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"37","0.074570187","69.147.82.61","192.168.1.118","TLSv1.2","2962","Application Data, Application Data"
"38","0.075460700","192.168.1.118","69.147.82.61","TCP","66","40120 → 443 [ACK] Seq=220 Ack=2904 Win=479 Len=0 TSval=3404971695 TSecr=3024424058"
"39","0.075646550","192.168.1.118","69.147.82.61","TCP","66","40122 → 443 [ACK] Seq=220 Ack=7187 Win=450 Len=0 TSval=3404971695 TSecr=3025492190"
"40","0.075777825","192.168.1.118","69.147.82.61","TCP","66","40118 → 443 [ACK] Seq=233 Ack=7265 Win=484 Len=0 TSval=3404971695 TSecr=3030095191"
"41","0.075782087","69.147.82.61","192.168.1.118","TLSv1.2","1741","Application Data, Application Data"
"42","0.075996875","192.168.1.118","69.147.82.61","TLSv1.2","289","Application Data"
"43","0.076359487","192.168.1.118","69.147.82.61","TCP","66","40122 → 443 [ACK] Seq=220 Ack=8862 Win=437 Len=0 TSval=3404971696 TSecr=3025492191"
"44","0.078715675","192.168.1.118","69.147.82.61","TLSv1.2","286","Application Data"
"45","0.080321475","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"46","0.081924037","69.147.82.61","192.168.1.118","TLSv1.2","1298","Application Data"
"47","0.081977075","69.147.82.61","192.168.1.118","TLSv1.2","1044","Application Data"
"48","0.082018937","72.30.35.9","192.168.1.118","TLSv1.2","6380","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"49","0.098280262","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"50","0.099218325","69.147.82.61","192.168.1.118","TLSv1.2","367","Application Data"
"51","0.099389012","192.168.1.118","72.30.35.9","TCP","66","40916 → 443 [ACK] Seq=1 Ack=32379 Win=588 Len=0 TSval=1101528312 TSecr=3925622779"
"52","0.099875537","192.168.1.118","69.147.82.61","TCP","66","40116 → 443 [ACK] Seq=224 Ack=1874 Win=487 Len=0 TSval=3404971719 TSecr=542415594"
"53","0.100958187","192.168.1.118","69.147.82.61","TCP","66","40124 → 443 [ACK] Seq=224 Ack=7089 Win=501 Len=0 TSval=3404971720 TSecr=3025493916"
"54","0.102363112","192.168.1.118","69.147.82.61","TLSv1.2","289","Application Data"
"55","0.102485262","192.168.1.118","69.147.82.61","TLSv1.2","290","Application Data"
"56","0.102574787","192.168.1.118","69.147.82.61","TLSv1.2","285","Application Data"
"57","0.102688175","192.168.1.118","69.147.82.61","TLSv1.2","267","Application Data"
"58","0.108175175","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"59","0.111057962","69.147.82.61","192.168.1.118","TLSv1.2","393","Application Data"
"60","0.114725062","192.168.1.118","69.147.82.61","TCP","66","40120 → 443 [ACK] Seq=440 Ack=4126 Win=501 Len=0 TSval=3404971734 TSecr=3024424112"
"61","0.115529375","192.168.1.118","69.147.82.61","TLSv1.2","264","Application Data"
"62","0.119316775","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"63","0.121064212","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"64","0.121142837","69.147.82.61","192.168.1.118","TLSv1.2","960","Application Data"
"65","0.121169475","69.147.82.61","192.168.1.118","TLSv1.2","952","Application Data"
"66","0.121189400","69.147.82.61","192.168.1.118","TLSv1.2","2962","Application Data, Application Data"
"67","0.121497762","192.168.1.118","69.147.82.61","TCP","66","40118 → 443 [ACK] Seq=457 Ack=10277 Win=488 Len=0 TSval=3404971741 TSecr=3030095238"
"68","0.121737275","192.168.1.118","69.147.82.61","TCP","66","40124 → 443 [ACK] Seq=425 Ack=12209 Win=461 Len=0 TSval=3404971741 TSecr=3025493937"
"69","0.122405200","69.147.82.61","192.168.1.118","TLSv1.2","2221","Application Data, Application Data"
"70","0.122457625","69.147.82.61","192.168.1.118","TLSv1.2","937","Application Data"
"71","0.122487312","69.147.82.61","192.168.1.118","TLSv1.2","835","Application Data"
