frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","199.232.37.224","192.168.1.118","TCP","66","443 → 36136 [ACK] Seq=1 Ack=1 Win=55 Len=0 TSval=233645778 TSecr=3170966707"
"2","0.001267838","199.232.37.224","192.168.1.118","TLSv1.2","1418","Server Hello"
"3","0.001328713","192.168.1.118","199.232.37.224","TCP","66","36136 → 443 [ACK] Seq=1 Ack=1353 Win=493 Len=0 TSval=3170966754 TSecr=233645779"
"4","0.004658175","199.232.37.224","192.168.1.118","TLSv1.2","2399","Certificate, Server Key Exchange, Server Hello Done"
"5","0.004748825","192.168.1.118","199.232.37.224","TCP","66","36136 → 443 [ACK] Seq=1 Ack=3686 Win=475 Len=0 TSval=3170966758 TSecr=233645779"
"6","0.043639400","192.168.1.118","104.196.190.179","TLSv1","571","Client Hello"
"7","0.095114275","192.168.1.118","104.196.190.179","TLSv1","571","Client Hello"
"8","0.100045038","192.168.1.118","192.168.1.102","TCP","176","35182 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=501 Len=110 TSval=2821572191 TSecr=6201079 [TCP segment of a reassembled PDU]"
"9","0.102290788","104.196.190.179","192.168.1.118","TCP","54","443 → 41836 [ACK] Seq=1 Ack=518 Win=58 Len=0"
"10","0.109580250","104.196.190.179","192.168.1.118","TLSv1.2","3189","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"11","0.109647300","192.168.1.118","104.196.190.179","TCP","54","41836 → 443 [ACK] Seq=518 Ack=3136 Win=478 Len=0"
"12","0.123025363","104.196.190.179","192.168.1.118","TCP","54","443 → 41838 [ACK] Seq=1 Ack=518 Win=58 Len=0"
"13","0.124385713","104.196.190.179","192.168.1.118","TLSv1.2","3189","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"14","0.124449663","192.168.1.118","104.196.190.179","TCP","54","41838 → 443 [ACK] Seq=518 Ack=3136 Win=478 Len=0"
"15","0.126368925","192.168.1.102","192.168.1.118","TCP","176","8009 → 35182 [PSH, ACK] Seq=1 Ack=111 Win=277 Len=110 TSval=6201580 TSecr=2821572191 [TCP segment of a reassembled PDU]"
"16","0.126452875","192.168.1.118","192.168.1.102","TCP","66","35182 → 8009 [ACK] Seq=111 Ack=111 Win=501 Len=0 TSval=2821572218 TSecr=6201580"
"17","0.141659225","192.168.1.118","104.196.190.179","TLSv1","571","Client Hello"
"18","0.148578513","192.168.1.118","199.232.37.224","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"19","0.161557838","192.168.1.118","199.232.37.224","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"20","0.164387225","192.168.1.118","199.232.37.224","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"21","0.167338150","192.168.1.118","199.232.37.224","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"22","0.169778000","199.232.37.224","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"23","0.169846800","192.168.1.118","199.232.37.224","TCP","66","36128 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0 TSval=3170966923 TSecr=296291016"
"24","0.170469825","192.168.1.118","199.232.37.224","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"25","0.172323138","104.196.190.179","192.168.1.118","TCP","54","443 → 41840 [ACK] Seq=1 Ack=518 Win=58 Len=0"
"26","0.173871325","104.196.190.179","192.168.1.118","TLSv1.2","1474","Server Hello"
"27","0.173932488","192.168.1.118","104.196.190.179","TCP","54","41840 → 443 [ACK] Seq=518 Ack=1421 Win=493 Len=0"
"28","0.175285150","104.196.190.179","192.168.1.118","TLSv1.2","1769","Certificate, Server Key Exchange, Server Hello Done"
"29","0.175337863","192.168.1.118","104.196.190.179","TCP","54","41840 → 443 [ACK] Seq=518 Ack=3136 Win=480 Len=0"
"30","0.176897263","199.232.37.224","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"31","0.176977125","192.168.1.118","199.232.37.224","TCP","66","36130 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0 TSval=3170966930 TSecr=297749495"
"32","0.177405150","192.168.1.118","104.196.190.179","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"33","0.178197988","199.232.37.224","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"34","0.178252950","192.168.1.118","199.232.37.224","TCP","66","36132 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0 TSval=3170966931 TSecr=2837421742"
"35","0.180237638","199.232.37.224","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"36","0.180309813","192.168.1.118","199.232.37.224","TCP","66","36134 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0 TSval=3170966933 TSecr=3275544004"
"37","0.180987338","192.168.1.118","104.196.190.179","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
