frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","31.13.71.36","TLSv1","583","Client Hello"
"2","0.000221250","192.168.1.118","31.13.71.7","TCP","66","39156 → 443 [ACK] Seq=1 Ack=1 Win=384 Len=0 TSval=1095916460 TSecr=3668298626"
"3","0.018201063","31.13.71.36","192.168.1.118","TCP","66","443 → 40962 [ACK] Seq=1 Ack=518 Win=113 Len=0 TSval=180627198 TSecr=2515212279"
"4","0.020595325","31.13.71.36","192.168.1.118","TLSv1.2","1454","Server Hello"
"5","0.020661563","192.168.1.118","31.13.71.36","TCP","66","40962 → 443 [ACK] Seq=518 Ack=1389 Win=493 Len=0 TSval=2515212299 TSecr=180627200"
"6","0.022728263","31.13.71.36","192.168.1.118","TLSv1.2","2001","Certificate, Server Key Exchange, Server Hello Done"
"7","0.022798475","192.168.1.118","31.13.71.36","TCP","66","40962 → 443 [ACK] Seq=518 Ack=3324 Win=478 Len=0 TSval=2515212301 TSecr=180627200"
"8","0.148117013","192.168.1.118","31.13.71.36","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9","0.166252525","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"10","0.175187875","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"11","0.190945013","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"12","0.196210800","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"13","0.196385413","31.13.71.36","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"14","0.196440863","192.168.1.118","31.13.71.36","TCP","66","40962 → 443 [ACK] Seq=644 Ack=3375 Win=501 Len=0 TSval=2515212475 TSecr=180627361"
"15","0.200560438","31.13.71.7","192.168.1.118","TLSv1.2","647","Application Data"
"16","0.200636225","192.168.1.118","31.13.71.7","TCP","66","39156 → 443 [ACK] Seq=212 Ack=582 Win=501 Len=0 TSval=1095916660 TSecr=3668299154"
"17","0.200689388","31.13.71.7","192.168.1.118","TCP","5618","[TCP segment of a reassembled PDU]"
"18","0.200708638","192.168.1.118","31.13.71.7","TCP","66","39156 → 443 [ACK] Seq=212 Ack=6134 Win=501 Len=0 TSval=1095916660 TSecr=3668299154"
