frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"2","1.430709913","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","ARP","42","Who has 192.168.1.118? Tell 192.168.1.1"
"3","1.430743338","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","ARP","42","192.168.1.118 is at dc:fb:48:b7:52:73"
"4","2.246022063","192.168.1.118","239.255.255.250","SSDP","218","M-SEARCH * HTTP/1.1 "
"5","2.968499788","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"6","3.247242688","192.168.1.118","239.255.255.250","SSDP","218","M-SEARCH * HTTP/1.1 "
"7","3.479542163","192.168.1.118","192.168.1.102","TCP","176","34392 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=501 Len=110 TSval=2819892071 TSecr=6028272 [TCP segment of a reassembled PDU]"
"8","3.484526725","192.168.1.102","192.168.1.118","TCP","176","8009 → 34392 [PSH, ACK] Seq=1 Ack=111 Win=277 Len=110 TSval=6028773 TSecr=2819892071 [TCP segment of a reassembled PDU]"
"9","3.484603425","192.168.1.118","192.168.1.102","TCP","66","34392 → 8009 [ACK] Seq=111 Ack=111 Win=501 Len=0 TSval=2819892076 TSecr=6028773"
"10","3.892504263","192.168.1.103","224.0.0.2","IGMPv2","46","Leave Group 224.0.0.251"
"11","3.893866225","192.168.1.103","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"12","4.094063525","192.168.1.103","224.0.0.251","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, "QU" question OPT"
"13","4.096331600","fe80::144e:ae0c:17ca:d785","ff02::fb","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, "QU" question OPT"
"14","4.247478400","192.168.1.118","239.255.255.250","SSDP","218","M-SEARCH * HTTP/1.1 "
"15","4.709327725","192.168.1.101","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"16","4.713073750","192.168.1.100","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"17","4.803162513","192.168.1.118","172.253.122.188","TLSv1.2","99","Application Data"
"18","4.846852925","172.253.122.188","192.168.1.118","TCP","66","5228 → 43796 [ACK] Seq=1 Ack=34 Win=248 Len=0 TSval=1863609406 TSecr=3035039568"
