frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","104.64.212.198","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"2","0.000080587","192.168.1.118","104.64.212.198","TCP","66","36598 → 443 [ACK] Seq=1 Ack=52 Win=501 Len=0 TSval=3906201986 TSecr=1550150290"
"3","0.001178687","192.168.1.118","104.64.212.198","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4","0.001289150","104.64.212.198","192.168.1.118","TCP","66","443 → 36594 [ACK] Seq=1 Ack=1 Win=235 Len=0 TSval=1550150289 TSecr=3906201956"
"5","0.003477537","104.64.212.198","192.168.1.118","TLSv1.2","2962","Server Hello"
"6","0.003539100","192.168.1.118","104.64.212.198","TCP","66","36594 → 443 [ACK] Seq=1 Ack=2897 Win=480 Len=0 TSval=3906201989 TSecr=1550150291"
"7","0.007096187","192.168.1.118","104.64.212.198","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"8","0.007890675","192.168.1.118","136.147.57.129","TLSv1.2","307","Application Data"
"9","0.008281337","192.168.1.118","104.64.212.198","TLSv1.2","309","Application Data"
"10","0.010569387","104.64.212.198","192.168.1.118","TLSv1.2","443","Certificate, Server Key Exchange, Server Hello Done"
"11","0.010634812","192.168.1.118","104.64.212.198","TCP","66","36594 → 443 [ACK] Seq=1 Ack=3274 Win=493 Len=0 TSval=3906201996 TSecr=1550150291"
"12","0.011930825","104.64.212.198","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"13","0.011989262","192.168.1.118","104.64.212.198","TCP","66","36596 → 443 [ACK] Seq=1 Ack=52 Win=501 Len=0 TSval=3906201998 TSecr=1550150299"
"14","0.020246087","104.64.212.198","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"15","0.020320950","192.168.1.118","104.64.212.198","TCP","66","36600 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0 TSval=3906202006 TSecr=1550150309"
"16","0.023737400","192.168.1.118","104.64.212.198","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"17","0.025872787","192.168.1.118","104.64.212.198","TLSv1.2","320","Application Data"
"18","0.026225925","192.168.1.118","104.64.212.198","TLSv1.2","296","Application Data"
"19","0.027836412","104.64.212.198","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
