frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.184.68.146","192.168.1.118","TLSv1.2","574","Application Data"
"2","0.001333613","151.101.193.69","192.168.1.118","TLSv1.2","1418","Application Data"
"3","0.002147175","151.101.193.69","192.168.1.118","TLSv1.2","552","Application Data"
"4","0.007892875","151.101.193.69","192.168.1.118","TLSv1.2","1418","Application Data"
"5","0.008748725","151.101.193.69","192.168.1.118","TLSv1.2","401","Application Data"
"6","0.012095513","192.168.1.118","151.101.193.69","TCP","66","40734 → 443 [ACK] Seq=1 Ack=1839 Win=487 Len=0 TSval=2034946018 TSecr=3138536357"
"7","0.012266425","192.168.1.118","151.101.193.69","TCP","66","40730 → 443 [ACK] Seq=1 Ack=1688 Win=488 Len=0 TSval=2034946018 TSecr=2767530877"
"8","0.012447050","192.168.1.118","151.101.193.69","TLSv1.2","286","Application Data"
"9","0.012544300","192.168.1.118","151.101.193.69","TLSv1.2","290","Application Data"
"10","0.013917000","192.168.1.118","151.101.193.69","TLSv1.2","284","Application Data"
"11","0.014040725","192.168.1.118","151.101.193.69","TLSv1.2","275","Application Data"
"12","0.032692775","192.168.1.118","151.101.193.69","TCP","66","40738 → 443 [ACK] Seq=1 Ack=1 Win=438 Len=0 TSval=2034946038 TSecr=2809036097"
"13","0.040241750","192.168.1.118","192.184.68.146","TCP","66","42956 → 443 [ACK] Seq=1 Ack=509 Win=501 Len=0 TSval=4167161414 TSecr=473321861"
"14","0.046446300","151.101.193.69","192.168.1.118","TLSv1.2","1418","Application Data"
"15","0.047867738","151.101.193.69","192.168.1.118","TLSv1.2","1126","Application Data, Application Data"
"16","0.047922438","151.101.193.69","192.168.1.118","TLSv1.2","1535","Application Data, Application Data"
"17","0.047949800","151.101.193.69","192.168.1.118","TLSv1.2","785","Application Data, Application Data"
"18","0.047970588","151.101.193.69","192.168.1.118","TLSv1.2","865","Application Data, Application Data"
"19","0.051094013","192.168.1.118","151.101.193.69","TCP","66","40736 → 443 [ACK] Seq=221 Ack=1470 Win=490 Len=0 TSval=2034946057 TSecr=1110322738"
"20","0.051290663","192.168.1.118","151.101.193.69","TCP","66","40732 → 443 [ACK] Seq=225 Ack=2413 Win=483 Len=0 TSval=2034946057 TSecr=3140545183"
"21","0.052961925","192.168.1.118","151.101.193.69","TLSv1.2","276","Application Data"
"22","0.053090800","192.168.1.118","151.101.193.69","TLSv1.2","274","Application Data"
"23","0.053214375","192.168.1.118","151.101.193.69","TLSv1.2","276","Application Data"
"24","0.068513625","192.168.1.118","151.101.193.69","TLSv1.2","284","Application Data"
"25","0.069308463","192.168.1.118","151.101.193.69","TLSv1.2","284","Application Data"
"26","0.071899650","151.101.193.69","192.168.1.118","TLSv1.2","907","Application Data, Application Data"
"27","0.073442063","151.101.193.69","192.168.1.118","TLSv1.2","855","Application Data, Application Data"
"28","0.074677113","192.168.1.118","151.101.193.69","TLSv1.2","285","Application Data"
"29","0.081073500","192.168.1.118","151.101.193.69","TLSv1.2","287","Application Data"
"30","0.082375775","151.101.193.69","192.168.1.118","TLSv1.2","893","Application Data, Application Data"
"31","0.085860525","151.101.193.69","192.168.1.118","TLSv1.2","910","Application Data, Application Data"
"32","0.087003325","192.168.1.118","151.101.193.69","TLSv1.2","285","Application Data"
"33","0.088438163","151.101.193.69","192.168.1.118","TLSv1.2","2682","Application Data, Application Data, Application Data"
"34","0.090708513","192.168.1.118","151.101.193.69","TCP","66","40732 → 443 [ACK] Seq=443 Ack=5029 Win=481 Len=0 TSval=2034946096 TSecr=3140545193"
"35","0.090998013","192.168.1.118","151.101.193.69","TLSv1.2","287","Application Data"
"36","0.096778188","151.101.193.69","192.168.1.118","TLSv1.2","1418","Application Data"
"37","0.097510988","151.101.193.69","192.168.1.118","TLSv1.2","172","Application Data"
"38","0.098032513","192.168.1.118","151.101.193.69","TCP","66","40736 → 443 [ACK] Seq=648 Ack=3769 Win=490 Len=0 TSval=2034946104 TSecr=1110322750"
"39","0.098346950","192.168.1.118","151.101.193.69","TLSv1.2","290","Application Data"
"40","0.107561313","151.101.193.69","192.168.1.118","TLSv1.2","1418","Application Data"
"41","0.108671413","151.101.193.69","192.168.1.118","TLSv1.2","434","Application Data"
"42","0.108705038","151.101.193.69","192.168.1.118","TLSv1.2","1699","Application Data, Application Data"
