frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","104.81.133.130","TLSv1.2","327","Application Data"
"2","0.067009370","104.81.133.130","192.168.1.118","TCP","1514","[TCP segment of a reassembled PDU]"
"3","0.067104186","192.168.1.118","104.81.133.130","TCP","66","44383 → 443 [ACK] Seq=262 Ack=1449 Win=302 Len=0 TSval=14778101 TSecr=4062063304"
"4","0.070624547","104.81.133.130","192.168.1.118","TCP","4410","443 → 44383 [ACK] Seq=1449 Ack=262 Win=243 Len=4344 TSval=4062063304 TSecr=14778034 [TCP segment of a reassembled PDU]"
"5","0.070718625","192.168.1.118","104.81.133.130","TCP","66","44383 → 443 [ACK] Seq=262 Ack=5793 Win=370 Len=0 TSval=14778104 TSecr=4062063304"
"6","0.070756201","104.81.133.130","192.168.1.118","TLSv1.2","458","Application Data"
"7","0.070773914","192.168.1.118","104.81.133.130","TCP","66","44383 → 443 [ACK] Seq=262 Ack=6185 Win=393 Len=0 TSval=14778104 TSecr=4062063305"
"8","2.956056608","192.168.1.118","192.168.1.102","TCP","176","45592 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=387 Len=110 TSval=14780990 TSecr=3456767 [TCP segment of a reassembled PDU]"
"9","2.961409733","192.168.1.102","192.168.1.118","TCP","176","8009 → 45592 [PSH, ACK] Seq=1 Ack=111 Win=299 Len=110 TSval=3457270 TSecr=14780990 [TCP segment of a reassembled PDU]"
"10","2.961512749","192.168.1.118","192.168.1.102","TCP","66","45592 → 8009 [ACK] Seq=111 Ack=111 Win=387 Len=0 TSval=14780995 TSecr=3457270"
"11","7.124111072","192.168.1.100","224.0.0.251","MDNS","207","Standard query response 0x0000 PTR _smb._tcp.local TXT OPT"
"12","7.963602690","192.168.1.118","192.168.1.102","TCP","176","45592 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=387 Len=110 TSval=14785997 TSecr=3457270 [TCP segment of a reassembled PDU]"
"13","7.970083529","192.168.1.102","192.168.1.118","TCP","176","8009 → 45592 [PSH, ACK] Seq=111 Ack=221 Win=299 Len=110 TSval=3457770 TSecr=14785997 [TCP segment of a reassembled PDU]"
"14","7.970185370","192.168.1.118","192.168.1.102","TCP","66","45592 → 8009 [ACK] Seq=221 Ack=221 Win=387 Len=0 TSval=14786004 TSecr=3457770"
"15","8.042749948","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
