frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","184.28.207.194","TLSv1.2","331","Application Data"
"2","0.017877801","184.28.207.194","192.168.1.118","TLSv1.2","716","Application Data"
"3","0.017973192","192.168.1.118","184.28.207.194","TCP","66","35535 → 443 [ACK] Seq=266 Ack=651 Win=383 Len=0 TSval=14596290 TSecr=3393036613"
"4","0.048128760","192.168.1.118","184.28.207.194","TLSv1.2","382","Application Data"
"5","0.054262674","192.168.1.118","69.147.82.61","TCP","66","34847 → 443 [ACK] Seq=1 Ack=1 Win=559 Len=0 TSval=14596326 TSecr=2734803872"
"6","0.057263417","192.168.1.118","69.147.82.61","TCP","66","[TCP Window Update] 34847 → 443 [ACK] Seq=1 Ack=1 Win=1256 Len=0 TSval=14596329 TSecr=2734803872"
"7","0.082699445","184.28.207.194","192.168.1.118","TLSv1.2","351","Application Data"
"8","0.122346095","192.168.1.118","184.28.207.194","TCP","66","35535 → 443 [ACK] Seq=582 Ack=936 Win=406 Len=0 TSval=14596395 TSecr=3393036677"
"9","1.077363469","192.168.1.102","224.0.0.251","MDNS","183","Standard query response 0x0000 SRV, cache flush 0 0 8009 2c3f16b2-da5c-4b6f-d6cf-bfba61c12490.local"
"10","1.485714986","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","ARP","42","Who has 192.168.1.118? Tell 192.168.1.1"
"11","1.485774250","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","ARP","42","192.168.1.118 is at dc:fb:48:b7:52:73"
"12","3.851620677","192.168.1.118","192.168.1.102","TCP","176","45592 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=387 Len=110 TSval=14600124 TSecr=3438682 [TCP segment of a reassembled PDU]"
"13","3.857049129","192.168.1.102","192.168.1.118","TCP","176","8009 → 45592 [PSH, ACK] Seq=1 Ack=111 Win=299 Len=110 TSval=3439184 TSecr=14600124 [TCP segment of a reassembled PDU]"
"14","3.857158045","192.168.1.118","192.168.1.102","TCP","66","45592 → 8009 [ACK] Seq=111 Ack=111 Win=387 Len=0 TSval=14600129 TSecr=3439184"
"15","7.849566687","192.168.1.100","224.0.0.251","MDNS","605","Standard query 0x0000 PTR _uscan._tcp.local, "QU" question PTR _ippusb._tcp.local, "QU" question PTR _uscans._tcp.local, "QU" question PTR _scanner._tcp.local, "QU" question PTR _ipp._tcp.local, "QU" question PTR _ipps._tcp.local, "QU" question PTR _printer._tcp.local, "QU" question PTR _pdl-datastream._tcp.local, "QU" question PTR _ptp._tcp.local, "QU" question PTR _airplay._tcp.local, "QU" question PTR _raop._tcp.local, "QU" question PTR _airport._tcp.local, "QU" question PTR _rdlink._tcp.local, "QU" question PTR _apple-mobdev._tcp.local, "QU" question PTR 8ed307c3._sub._apple-mobdev2._tcp.local, "QU" question PTR _apple-pairable._tcp.local, "QU" question PTR _companion-link._tcp.local, "QU" question PTR _afpovertcp._tcp.local, "QU" question PTR _smb._tcp.local, "QU" question PTR _rfb._tcp.local, "QU" question PTR _adisk._tcp.local, "QU" question PTR _googlecast._tcp.local, "QU" question TXT Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local, "QU" question ANY cjqg._smb._tcp.local, "QU" question ANY cjqg._companion-link._tcp.local, "QU" question PTR cjqg._companion-link._tcp.local PTR cjqg._smb._tcp.local PTR Google-Home-Mini-2c3f16b2da5c4b6fd6cfbfba61c12490._googlecast._tcp.local SRV 0 0 445 cjqg.local SRV 0 0 53222 cjqg.local OPT"
"16","7.852758823","192.168.1.100","224.0.0.251","MDNS","288","Standard query response 0x0000 PTR _smb._tcp.local TXT TXT OPT"
"17","7.856003687","72.30.35.9","192.168.1.118","TLSv1.2","97","Encrypted Alert"
"18","7.857159777","72.30.35.9","192.168.1.118","TCP","66","443 → 39320 [FIN, ACK] Seq=32 Ack=1 Win=65 Len=0 TSval=582864223 TSecr=14594020"
"19","7.895335126","192.168.1.118","72.30.35.9","TCP","66","39320 → 443 [ACK] Seq=1 Ack=33 Win=1232 Len=0 TSval=14604168 TSecr=582864223"
