frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","172.217.12.195","TCP","74","35850 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3685613286 TSecr=0 WS=128"
"2","0.000489263","192.168.1.118","142.250.64.97","TCP","74","36036 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=387146680 TSecr=0 WS=128"
"3","0.000575875","192.168.1.118","142.250.64.97","TCP","74","36038 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=387146680 TSecr=0 WS=128"
"4","0.011329925","192.168.1.118","142.250.64.97","TCP","74","36040 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=387146691 TSecr=0 WS=128"
"5","0.023696988","142.250.64.97","192.168.1.118","TCP","74","443 → 36038 [SYN, ACK] Seq=0 Ack=1 Win=60192 Len=0 MSS=1380 SACK_PERM=1 TSval=2659642668 TSecr=387146680 WS=256"
"6","0.023791263","192.168.1.118","142.250.64.97","TCP","66","36038 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=387146703 TSecr=2659642668"
"7","0.028799350","142.250.64.97","192.168.1.118","TCP","74","443 → 36036 [SYN, ACK] Seq=0 Ack=1 Win=60192 Len=0 MSS=1380 SACK_PERM=1 TSval=2124590770 TSecr=387146680 WS=256"
"8","0.028891100","192.168.1.118","142.250.64.97","TCP","66","36036 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=387146708 TSecr=2124590770"
"9","0.034493138","142.250.64.97","192.168.1.118","TCP","74","443 → 36040 [SYN, ACK] Seq=0 Ack=1 Win=60192 Len=0 MSS=1380 SACK_PERM=1 TSval=2469459639 TSecr=387146691 WS=256"
"10","0.034585163","192.168.1.118","142.250.64.97","TCP","66","36040 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=387146714 TSecr=2469459639"
"11","0.034623363","172.217.12.195","192.168.1.118","TCP","74","443 → 35850 [SYN, ACK] Seq=0 Ack=1 Win=60192 Len=0 MSS=1380 SACK_PERM=1 TSval=2909666994 TSecr=3685613286 WS=256"
"12","0.034648800","192.168.1.118","172.217.12.195","TCP","66","35850 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3685613321 TSecr=2909666994"
"13","0.094647600","192.168.1.118","172.217.12.195","TLSv1","583","Client Hello"
"14","0.123708888","172.217.12.195","192.168.1.118","TCP","66","443 → 35850 [ACK] Seq=1 Ack=518 Win=61440 Len=0 TSval=2909667093 TSecr=3685613381"
"15","0.129950050","172.217.12.195","192.168.1.118","TLSv1.2","1484","Server Hello"
"16","0.130042613","192.168.1.118","172.217.12.195","TCP","66","35850 → 443 [ACK] Seq=518 Ack=1419 Win=63104 Len=0 TSval=3685613416 TSecr=2909667098"
"17","0.131324275","172.217.12.195","192.168.1.118","TLSv1.2","1307","Certificate, Server Key Exchange, Server Hello Done"
"18","0.131374813","192.168.1.118","172.217.12.195","TCP","66","35850 → 443 [ACK] Seq=518 Ack=2660 Win=61952 Len=0 TSval=3685613418 TSecr=2909667098"
"19","0.133386238","192.168.1.118","142.250.64.97","TLSv1","583","Client Hello"
"20","0.157099925","142.250.64.97","192.168.1.118","TCP","66","443 → 36036 [ACK] Seq=1 Ack=518 Win=61440 Len=0 TSval=2124590903 TSecr=387146813"
"21","0.164259338","142.250.64.97","192.168.1.118","TLSv1.2","1484","Server Hello"
"22","0.164327675","192.168.1.118","142.250.64.97","TCP","66","36036 → 443 [ACK] Seq=518 Ack=1419 Win=63104 Len=0 TSval=387146844 TSecr=2124590910"
"23","0.165921550","142.250.64.97","192.168.1.118","TLSv1.2","3881","Certificate, Server Key Exchange, Server Hello Done"
"24","0.165984863","192.168.1.118","142.250.64.97","TCP","66","36036 → 443 [ACK] Seq=518 Ack=5234 Win=59392 Len=0 TSval=387146845 TSecr=2124590910"
"25","0.174546725","192.168.1.118","142.250.64.97","TLSv1","583","Client Hello"
"26","0.194836813","142.250.64.97","192.168.1.118","TCP","66","443 → 36038 [ACK] Seq=1 Ack=518 Win=61440 Len=0 TSval=2659642838 TSecr=387146854"
"27","0.201908313","142.250.64.97","192.168.1.118","TLSv1.2","1484","Server Hello"
"28","0.201974900","192.168.1.118","142.250.64.97","TCP","66","36038 → 443 [ACK] Seq=518 Ack=1419 Win=63104 Len=0 TSval=387146881 TSecr=2659642844"
"29","0.203460725","142.250.64.97","192.168.1.118","TLSv1.2","3882","Certificate, Server Key Exchange, Server Hello Done"
"30","0.203518125","192.168.1.118","142.250.64.97","TCP","66","36038 → 443 [ACK] Seq=518 Ack=5235 Win=59392 Len=0 TSval=387146883 TSecr=2659642844"
"31","0.224144838","192.168.1.118","142.250.64.97","TLSv1","583","Client Hello"
"32","0.224387100","192.168.1.118","172.217.10.54","TLSv1.2","363","Application Data"
"33","0.229225025","192.168.1.118","172.217.10.54","TLSv1.2","363","Application Data"
"34","0.238507075","192.168.1.118","172.217.12.195","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"35","0.242528438","192.168.1.118","142.250.64.97","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"36","0.248388738","192.168.1.118","142.250.64.97","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"37","0.250189400","192.168.1.118","172.217.12.206","TLSv1.2","338","Application Data"
"38","0.250323025","192.168.1.118","172.217.10.54","TLSv1.2","363","Application Data"
"39","0.251255875","172.217.10.54","192.168.1.118","TLSv1.2","1484","Application Data"
"40","0.251335825","192.168.1.118","172.217.10.54","TCP","66","35568 → 443 [ACK] Seq=298 Ack=1419 Win=493 Len=0 TSval=1481884459 TSecr=383103791"
"41","0.258292725","172.217.10.54","192.168.1.118","TLSv1.2","1484","Application Data"
"42","0.258369363","192.168.1.118","172.217.10.54","TCP","66","35570 → 443 [ACK] Seq=298 Ack=1419 Win=493 Len=0 TSval=1481884466 TSecr=3906935488"
"43","0.258416738","172.217.10.54","192.168.1.118","TLSv1.2","2902","Application Data, Application Data"
"44","0.258437825","192.168.1.118","172.217.10.54","TCP","66","35568 → 443 [ACK] Seq=298 Ack=4255 Win=471 Len=0 TSval=1481884466 TSecr=383103792"
"45","0.258455138","172.217.10.54","192.168.1.118","TLSv1.2","1484","Application Data"
