frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","31.13.71.36","TLSv1.2","363","Application Data"
"2","0.035737300","31.13.71.36","192.168.1.118","TLSv1.2","671","Application Data"
"3","0.035816650","192.168.1.118","31.13.71.36","TCP","66","39378 → 443 [ACK] Seq=298 Ack=606 Win=497 Len=0 TSval=2514331791 TSecr=1882437431"
"4","0.201699350","192.168.1.118","209.18.47.62","DNS","69","Standard query 0xab08 A fbcdn.net"
"5","0.221041938","209.18.47.62","192.168.1.118","DNS","85","Standard query response 0xab08 A fbcdn.net A 31.13.71.36"
"6","0.221279700","192.168.1.118","209.18.47.62","DNS","69","Standard query 0x6bf1 AAAA fbcdn.net"
"7","0.222861100","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"8","0.226446113","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"9","0.234894313","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"10","0.239822450","31.13.71.7","192.168.1.118","TLSv1.2","647","Application Data"
"11","0.239900113","192.168.1.118","31.13.71.7","TCP","66","37594 → 443 [ACK] Seq=212 Ack=582 Win=523 Len=0 TSval=1095036176 TSecr=3558527811"
"12","0.243637388","31.13.71.7","192.168.1.118","TCP","5618","[TCP segment of a reassembled PDU]"
"13","0.243702700","192.168.1.118","31.13.71.7","TCP","66","37594 → 443 [ACK] Seq=212 Ack=6134 Win=610 Len=0 TSval=1095036180 TSecr=3558527811"
"14","0.247186988","31.13.71.7","192.168.1.118","TLSv1.2","5618","Application Data [TCP segment of a reassembled PDU]"
"15","0.247252500","192.168.1.118","31.13.71.7","TCP","66","37594 → 443 [ACK] Seq=212 Ack=11686 Win=696 Len=0 TSval=1095036183 TSecr=3558527811"
"16","0.247334338","31.13.71.7","192.168.1.118","TLSv1.2","1913","Application Data"
"17","0.247350600","192.168.1.118","31.13.71.7","TCP","66","37594 → 443 [ACK] Seq=212 Ack=13533 Win=725 Len=0 TSval=1095036183 TSecr=3558527811"
"18","0.247370950","31.13.71.7","192.168.1.118","TLSv1.2","1495","Application Data"
"19","0.247391850","192.168.1.118","31.13.71.7","TCP","66","37594 → 443 [ACK] Seq=212 Ack=14962 Win=748 Len=0 TSval=1095036183 TSecr=3558527811"
"20","0.248477463","209.18.47.62","192.168.1.118","DNS","97","Standard query response 0x6bf1 AAAA fbcdn.net AAAA 2a03:2880:f112:83:face:b00c:0:25de"
"21","0.249843000","192.168.1.118","31.13.71.36","TCP","74","39380 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2514332005 TSecr=0 WS=128"
"22","0.250243325","31.13.71.7","192.168.1.118","TLSv1.2","647","Application Data"
